tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,array_size(B),nodeID,run,lockNR
000,00000000,00153483,010,00105687,00000000,001024,000,000,00016384
001,00000000,00065643,010,00044408,00000000,001024,000,000,00016384
002,00000000,00121194,010,00082163,00000000,001024,000,000,00016384
003,00000000,00097836,010,00066683,00000000,001024,000,000,00016384
004,00000000,00129886,010,00088180,00000000,001024,000,000,00016384
005,00000000,00098569,010,00067706,00000000,001024,000,000,00016384
006,00000000,00105357,010,00071843,00000000,001024,000,000,00016384
007,00000000,00143302,010,00097565,00000000,001024,000,000,00016384
008,00000000,00138136,010,00093344,00000000,001024,000,000,00016384
009,00000000,00142180,010,00097445,00000000,001024,000,000,00016384
010,00000000,00137632,010,00093506,00000000,001024,000,000,00016384
011,00000000,00111048,010,00076089,00000000,001024,000,000,00016384
012,00000000,00082414,010,00056626,00000000,001024,000,000,00016384
013,00000000,00131993,010,00089811,00000000,001024,000,000,00016384
014,00000000,00083472,010,00056923,00000000,001024,000,000,00016384
015,00000000,00177921,010,00122207,00000000,001024,000,000,00016384
016,00000000,00110695,010,00075489,00000000,001024,000,000,00016384
017,00000000,00204999,010,00140546,00000000,001024,000,000,00016384
018,00000000,00128438,010,00087889,00000000,001024,000,000,00016384
019,00000000,00105826,010,00072131,00000000,001024,000,000,00016384
020,00000000,00174313,010,00119157,00000000,001024,000,000,00016384
021,00000000,00171777,010,00117675,00000000,001024,000,000,00016384
022,00000000,00130897,010,00088703,00000000,001024,000,000,00016384
023,00000000,00110594,010,00075285,00000000,001024,000,000,00016384
024,00000000,00136772,010,00092163,00000000,001024,000,000,00016384
025,00000000,00116317,010,00079672,00000000,001024,000,000,00016384
026,00000000,00095382,010,00064821,00000000,001024,000,000,00016384
027,00000000,00127970,010,00087752,00000000,001024,000,000,00016384
028,00000000,00081274,010,00055400,00000000,001024,000,000,00016384
029,00000000,00118155,010,00080684,00000000,001024,000,000,00016384
030,00000000,00052588,010,00035430,00000000,001024,000,000,00016384
031,00000000,00105739,010,00072166,00000000,001024,000,000,00016384
000,00000000,00198300,010,00132268,00000000,001024,001,000,00016384
001,00000000,00159572,010,00108038,00000000,001024,001,000,00016384
002,00000000,00104231,010,00069352,00000000,001024,001,000,00016384
003,00000000,00153777,010,00104298,00000000,001024,001,000,00016384
004,00000000,00099164,010,00068154,00000000,001024,001,000,00016384
005,00000000,00120802,010,00082606,00000000,001024,001,000,00016384
006,00000000,00087489,010,00058061,00000000,001024,001,000,00016384
007,00000000,00145217,010,00095993,00000000,001024,001,000,00016384
008,00000000,00195804,010,00132248,00000000,001024,001,000,00016384
009,00000000,00155868,010,00105209,00000000,001024,001,000,00016384
010,00000000,00210610,010,00139694,00000000,001024,001,000,00016384
011,00000000,00156332,010,00104062,00000000,001024,001,000,00016384
012,00000000,00159111,010,00107710,00000000,001024,001,000,00016384
013,00000000,00151757,010,00102674,00000000,001024,001,000,00016384
014,00000000,00159199,010,00104445,00000000,001024,001,000,00016384
015,00000000,00177609,010,00118370,00000000,001024,001,000,00016384
016,00000000,00162204,010,00107403,00000000,001024,001,000,00016384
017,00000000,00085417,010,00057711,00000000,001024,001,000,00016384
018,00000000,00154279,010,00103919,00000000,001024,001,000,00016384
019,00000000,00169865,010,00113547,00000000,001024,001,000,00016384
020,00000000,00105109,010,00071128,00000000,001024,001,000,00016384
021,00000000,00097420,010,00064580,00000000,001024,001,000,00016384
022,00000000,00145045,010,00095582,00000000,001024,001,000,00016384
023,00000000,00164489,010,00112178,00000000,001024,001,000,00016384
024,00000000,00154768,010,00104896,00000000,001024,001,000,00016384
025,00000000,00128525,010,00085966,00000000,001024,001,000,00016384
026,00000000,00154074,010,00103317,00000000,001024,001,000,00016384
027,00000000,00138402,010,00092548,00000000,001024,001,000,00016384
028,00000000,00163337,010,00110933,00000000,001024,001,000,00016384
029,00000000,00171505,010,00113517,00000000,001024,001,000,00016384
030,00000000,00114291,010,00077733,00000000,001024,001,000,00016384
031,00000000,00195727,010,00130266,00000000,001024,001,000,00016384
