lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0012303,0000160,0000030,0001010,0009958,0011672,0028023,001024,001,000,0256
0027942,0001136,0000211,0001147,0023093,0027321,0042189,001024,001,000,0256
0008005,0000150,0000030,0001005,0005190,0006132,0013786,001024,002,000,0256
0027662,0001078,0000321,0001135,0014558,0026050,0036168,001024,002,000,0256
0012393,0000160,0000030,0001010,0010199,0011762,0028333,001024,003,000,0256
0027952,0001137,0000211,0001148,0023304,0027331,0042339,001024,003,000,0256
0012353,0000180,0000040,0001011,0011752,0011682,0028824,001024,004,000,0256
0028734,0001142,0000231,0001152,0024557,0028042,0044544,001024,004,000,0256
0013115,0000160,0000030,0001011,0009969,0012493,0029045,001024,001,001,0256
0035156,0001147,0000211,0001165,0026169,0034545,0051277,001024,001,001,0256
0008195,0000150,0000030,0001006,0005220,0006272,0013996,001024,002,001,0256
0033743,0001116,0000331,0001174,0022643,0032090,0043272,001024,002,001,0256
0013015,0000160,0000030,0001011,0009919,0012383,0028854,001024,003,001,0256
0035176,0001145,0000211,0001164,0026259,0034555,0051297,001024,003,001,0256
0012994,0000180,0000040,0001011,0011632,0012333,0029505,001024,004,001,0256
0035587,0001152,0000231,0001167,0026951,0034926,0052819,001024,004,001,0256
0007885,0000150,0000030,0001005,0005200,0006152,0013666,001024,001,002,0256
0026450,0001074,0000321,0001133,0013726,0024948,0035086,001024,001,002,0256
0012444,0000160,0000030,0001010,0010229,0011812,0028373,001024,002,002,0256
0026660,0001136,0000211,0001146,0023284,0026039,0041589,001024,002,002,0256
0012373,0000160,0000030,0001010,0010019,0011742,0028143,001024,003,002,0256
0026610,0001136,0000211,0001145,0023074,0025989,0041559,001024,003,002,0256
0012293,0000180,0000040,0001011,0011502,0011621,0028644,001024,004,002,0256
0027631,0001140,0000230,0001150,0024456,0026910,0043522,001024,004,002,0256
