tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,         0,       0,    0.000010,    0.000000,    0.267359,    0.029422,    0.227256,    0.001375,    0.039813,    0.027905,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    2.632740,    0.027387,    2.594786,    0.001050,    0.037806,    0.026273,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    2.505165,    0.027945,    2.457355,    0.001036,    0.047661,    0.026797,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    2.355772,    0.027199,    2.326854,    0.001020,    0.028787,    0.026115,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    2.544480,    0.032359,    2.510163,    0.001030,    0.034186,    0.031269,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    2.284235,    0.027695,    2.254883,    0.001009,    0.029212,    0.026626,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    2.399146,    0.027701,    2.370165,    0.001049,    0.028799,    0.026585,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    2.337602,    0.029861,    2.306116,    0.001023,    0.031363,    0.028773,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    2.530016,    0.033533,    2.493871,    0.001021,    0.036017,    0.032453,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    2.615696,    0.027975,    2.586678,    0.001125,    0.028888,    0.026784,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    2.390925,    0.028867,    2.349741,    0.001032,    0.041046,    0.027710,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    2.483782,    0.029244,    2.455061,    0.001036,    0.028590,    0.028141,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    2.362107,    0.049740,    2.311029,    0.001033,    0.050948,    0.048643,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    2.507888,    0.041040,    2.472907,    0.001046,    0.034833,    0.039919,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    2.325879,    0.027944,    2.296831,    0.001009,    0.028868,    0.026867,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    2.472556,    0.027863,    2.443608,    0.001020,    0.028838,    0.026780,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    2.421397,    0.027882,    2.392290,    0.001023,    0.028998,    0.026792,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    2.381884,    0.028680,    2.352699,    0.001008,    0.029069,    0.027605,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    2.461094,    0.038095,    2.431548,    0.001014,    0.029418,    0.036966,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    2.327251,    0.027674,    2.298558,    0.000992,    0.028565,    0.026616,         0,               0,000,000
001,         0,       0,    0.000031,    0.000000,    0.195769,    0.029560,    0.157524,    0.001532,    0.038028,    0.027891,         0,               0,000,000
001,         0,       0,    0.000038,    0.000000,    2.635625,    0.028265,    2.602523,    0.001203,    0.032933,    0.026936,         0,               0,000,000
001,         0,       0,    0.000034,    0.000000,    2.495401,    0.027173,    2.462691,    0.001216,    0.032531,    0.025891,         0,               0,000,000
001,         0,       0,    0.000010,    0.000000,    2.344570,    0.058119,    2.310793,    0.001160,    0.033578,    0.056883,         0,               0,000,000
001,         0,       0,    0.000010,    0.000000,    2.530682,    0.035879,    2.484473,    0.001214,    0.046025,    0.034574,         0,               0,000,000
001,         0,       0,    0.000010,    0.000000,    2.292466,    0.028173,    2.259640,    0.001113,    0.032636,    0.026981,         0,               0,000,000
001,         0,       0,    0.000007,    0.000000,    2.398170,    0.029320,    2.366924,    0.001172,    0.031045,    0.028054,         0,               0,000,000
001,         0,       0,    0.000010,    0.000000,    2.335898,    0.027000,    2.302796,    0.001113,    0.032962,    0.025812,         0,               0,000,000
001,         0,       0,    0.000010,    0.000000,    2.520591,    0.034956,    2.482156,    0.001462,    0.038259,    0.033393,         0,               0,000,000
001,         0,       0,    0.000007,    0.000000,    2.628739,    0.027496,    2.594218,    0.001089,    0.034324,    0.026279,         0,               0,000,000
001,         0,       0,    0.000010,    0.000000,    2.379584,    0.027241,    2.334389,    0.001141,    0.045020,    0.026029,         0,               0,000,000
001,         0,       0,    0.000007,    0.000000,    2.497148,    0.027972,    2.463674,    0.001138,    0.033286,    0.026766,         0,               0,000,000
001,         0,       0,    0.000007,    0.000000,    2.336986,    0.031557,    2.303828,    0.001115,    0.032961,    0.030372,         0,               0,000,000
001,         0,       0,    0.000010,    0.000000,    2.528957,    0.045172,    2.483808,    0.001056,    0.044943,    0.044042,         0,               0,000,000
001,         0,       0,    0.000010,    0.000000,    2.341238,    0.031578,    2.304594,    0.001118,    0.036457,    0.030391,         0,               0,000,000
001,         0,       0,    0.000010,    0.000000,    2.472375,    0.028272,    2.435229,    0.001116,    0.036947,    0.027082,         0,               0,000,000
001,         0,       0,    0.000010,    0.000000,    2.422034,    0.027087,    2.388775,    0.001101,    0.033109,    0.025913,         0,               0,000,000
001,         0,       0,    0.000010,    0.000000,    2.377614,    0.032027,    2.337926,    0.000957,    0.039559,    0.030959,         0,               0,000,000
001,         0,       0,    0.000010,    0.000000,    2.462170,    0.027159,    2.428450,    0.000959,    0.033583,    0.026123,         0,               0,000,000
001,         0,       0,    0.000007,    0.000000,    2.339052,    0.027230,    2.280168,    0.000968,    0.058752,    0.026183,         0,               0,000,000
002,         0,       0,    0.000010,    0.000000,    0.341663,    0.029062,    0.298689,    0.001522,    0.042704,    0.027405,         0,               0,000,000
002,         0,       0,    0.000010,    0.000000,    2.625962,    0.032103,    2.588196,    0.001082,    0.037621,    0.030932,         0,               0,000,000
002,         0,       0,    0.000010,    0.000000,    2.494384,    0.027756,    2.463697,    0.001058,    0.030552,    0.026605,         0,               0,000,000
002,         0,       0,    0.000007,    0.000000,    2.353737,    0.027502,    2.324413,    0.001060,    0.029197,    0.026372,         0,               0,000,000
002,         0,       0,    0.000010,    0.000000,    2.554737,    0.055408,    2.519981,    0.001043,    0.034575,    0.054299,         0,               0,000,000
002,         0,       0,    0.000010,    0.000000,    2.271121,    0.027655,    2.221796,    0.001047,    0.049181,    0.026547,         0,               0,000,000
002,         0,       0,    0.000007,    0.000000,    2.395703,    0.049768,    2.349798,    0.002231,    0.045770,    0.047472,         0,               0,000,000
002,         0,       0,    0.000007,    0.000000,    2.323964,    0.028542,    2.272010,    0.001918,    0.051827,    0.026562,         0,               0,000,000
002,         0,       0,    0.000007,    0.000000,    2.517813,    0.033442,    2.483011,    0.001064,    0.034684,    0.032261,         0,               0,000,000
002,         0,       0,    0.000010,    0.000000,    2.630999,    0.027065,    2.577141,    0.001012,    0.053748,    0.025988,         0,               0,000,000
002,         0,       0,    0.000007,    0.000000,    2.367054,    0.027103,    2.336004,    0.001102,    0.030932,    0.025935,         0,               0,000,000
002,         0,       0,    0.000010,    0.000000,    2.485865,    0.027265,    2.455429,    0.001004,    0.030311,    0.026198,         0,               0,000,000
002,         0,       0,    0.000007,    0.000000,    2.384154,    0.028193,    2.354086,    0.001033,    0.029887,    0.027092,         0,               0,000,000
002,         0,       0,    0.000007,    0.000000,    2.520488,    0.029340,    2.490654,    0.001891,    0.029698,    0.027384,         0,               0,000,000
002,         0,       0,    0.000007,    0.000000,    2.348338,    0.027803,    2.294557,    0.001063,    0.053638,    0.026669,         0,               0,000,000
002,         0,       0,    0.000010,    0.000000,    2.450426,    0.043228,    2.418996,    0.001050,    0.031313,    0.042108,         0,               0,000,000
002,         0,       0,    0.000010,    0.000000,    2.404713,    0.028199,    2.374574,    0.001068,    0.030012,    0.026979,         0,               0,000,000
002,         0,       0,    0.000010,    0.000000,    2.396987,    0.032396,    2.352073,    0.001020,    0.044793,    0.031306,         0,               0,000,000
002,         0,       0,    0.000007,    0.000000,    2.457278,    0.032617,    2.422012,    0.001006,    0.035145,    0.031543,         0,               0,000,000
002,         0,       0,    0.000010,    0.000000,    2.317332,    0.027515,    2.287068,    0.001005,    0.030137,    0.026438,         0,               0,000,000
003,         0,       0,    0.000012,    0.000000,    0.108119,    0.046566,    0.000961,    0.001842,    0.106844,    0.044499,         0,               0,000,000
003,         0,       0,    0.000010,    0.000000,    2.610286,    0.054394,    2.578380,    0.002443,    0.031758,    0.051804,         0,               0,000,000
003,         0,       0,    0.000007,    0.000000,    2.502548,    0.027202,    2.467473,    0.001125,    0.034930,    0.025993,         0,               0,000,000
003,         0,       0,    0.000010,    0.000000,    2.343672,    0.027346,    2.309167,    0.001141,    0.034316,    0.026123,         0,               0,000,000
