tid,lock_impl_time(ms)
RUN 0
001, 19516.568
002, 19711.355
003, 19622.639
004, 19811.248
005, 19517.201
006, 19675.408
007, 19633.621
008, 19754.312
009, 19623.463
010, 19425.576
011, 19836.807
012, 19822.078
013, 19700.100
014, 19712.355
015, 19507.520
016, 19831.258
017, 19723.893
018, 19630.650
019, 19487.994
020, 19635.426
021, 19596.709
022, 19684.410
023, 19691.258
024, 19708.443
025, 19615.393
026, 19633.305
028, 19698.998
027, 19846.865
029, 19498.150
-----------------------------------------------------------------------------------------------

RUN 1
001, 19688.545
002, 19756.566
003, 19690.316
004, 19675.730
005, 19563.982
006, 19531.141
007, 19523.205
008, 19691.484
009, 19652.855
010, 19470.289
011, 19679.236
012, 19862.836
013, 19465.672
014, 19649.742
015, 19545.967
016, 19657.326
017, 19487.496
018, 19711.275
019, 19735.199
020, 19739.504
021, 19557.361
022, 19696.473
023, 19794.293
024, 19727.463
025, 19632.777
026, 19620.686
028, 19626.070
027, 19561.439
029, 19623.100
-----------------------------------------------------------------------------------------------

RUN 2
001, 19727.686
002, 19448.332
003, 19374.945
004, 19522.486
005, 19582.354
006, 19634.352
007, 19593.104
008, 19614.803
009, 19750.201
010, 19679.625
011, 19652.344
012, 19636.057
013, 19673.223
014, 19578.750
015, 19657.695
016, 19609.799
017, 19745.494
018, 19578.166
019, 19618.393
020, 19622.850
021, 19613.084
022, 19720.639
023, 19619.766
024, 19777.914
025, 19732.180
026, 19750.305
028, 19502.061
027, 19806.510
029, 19628.139
-----------------------------------------------------------------------------------------------

RUN 3
001, 19600.123
002, 19659.324
003, 19603.510
004, 19533.480
005, 19544.186
006, 19736.457
007, 19521.562
008, 19784.375
009, 19493.848
010, 19579.834
011, 19566.182
012, 19594.840
013, 19616.375
014, 19534.377
015, 19575.486
016, 19595.438
017, 19517.969
018, 19536.664
019, 19600.422
020, 19646.672
021, 19581.914
022, 19638.490
023, 19559.652
024, 19670.230
025, 19556.570
026, 19562.137
028, 19574.066
027, 19556.158
029, 19645.381
-----------------------------------------------------------------------------------------------

RUN 4
001, 19612.842
002, 19682.518
003, 19614.895
004, 19634.172
005, 19512.648
006, 19732.139
007, 19672.760
008, 19705.230
009, 19636.064
010, 19654.273
011, 19665.305
012, 19671.459
013, 19614.973
014, 19599.561
015, 19629.822
016, 19671.811
017, 19491.715
018, 19423.971
019, 19713.428
020, 19705.971
021, 19661.254
022, 19773.816
023, 19586.984
024, 19686.811
025, 19664.887
026, 19564.182
028, 19761.277
027, 19762.145
029, 19697.049
-----------------------------------------------------------------------------------------------

