tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),array_size(B)
RUN 0
000,        16,       1,    0.089173,    0.001560,    0.171763,    0.088907,             256
000,        32,       1,    0.053853,    0.001134,    0.713710,    0.053573,             512
000,        64,       1,    0.061133,    0.001237,    0.297353,    0.060613,            1024
000,       128,       1,    0.061260,    0.001098,    0.961689,    0.060337,            2048
000,       256,       1,    0.060348,    0.001096,    0.063423,    0.058545,            4096
000,       512,       1,    0.059375,    0.001196,    0.284388,    0.055778,            8192
000,      1024,       1,    0.055868,    0.001365,    1.297800,    0.048748,           16384
000,      2048,       1,    0.062191,    0.001337,    0.372154,    0.047977,           32768
000,      4096,       1,    0.083717,    0.001666,    0.062114,    0.055314,           65536
000,      8192,       1,    0.108630,    0.002065,    1.041440,    0.055895,          131072
000,     16384,       1,    0.154932,    0.003064,    1.387785,    0.049472,          262144
000,     32768,       1,    0.262493,    0.004972,    0.063313,    0.051622,          524288
000,     65536,       1,    0.554300,    0.008921,    0.594657,    0.063960,         1048576
000,    131072,       1,    1.052660,    0.016591,   10.224950,    0.069457,         2097152
000,    262144,       1,    1.816048,    0.031736,   25.782511,    0.056357,         4194304
000,    524288,       1,    3.240145,    0.061415,    0.064273,    0.053018,         8388608
000,   1048576,       1,    7.968863,    0.119128,   47.111279,    0.082200,        16777216
001,        16,       1,    0.059160,    0.001561,    1.007120,    0.058940,             256
001,        32,       1,    0.050313,    0.001138,    1.074493,    0.050017,             512
001,        64,       1,    0.054893,    0.001237,    1.089040,    0.054383,            1024
001,       128,       1,    0.056030,    0.001090,    1.021500,    0.055040,            2048
001,       256,       1,    0.053373,    0.001092,    0.955550,    0.051420,            4096
001,       512,       1,    0.055000,    0.001201,    1.031287,    0.051123,            8192
001,      1024,       1,    0.064757,    0.001376,    1.218680,    0.057040,           16384
001,      2048,       1,    0.062889,    0.001335,    1.156582,    0.048674,           32768
001,      4096,       1,    0.080754,    0.001665,    1.448926,    0.052363,           65536
001,      8192,       1,    0.108877,    0.002068,    1.779789,    0.052126,          131072
001,     16384,       1,    0.164812,    0.003066,    2.692457,    0.051263,          262144
001,     32768,       1,    0.292907,    0.004966,    4.329587,    0.051337,          524288
001,     65536,       1,    0.554142,    0.008928,    8.361046,    0.056257,         1048576
001,    131072,       1,    1.048833,    0.016585,   15.524210,    0.057250,         2097152
001,    262144,       1,    2.031470,    0.031725,   29.681313,    0.055683,         4194304
001,    524288,       1,    4.007970,    0.061413,   53.316387,    0.065313,         8388608
001,   1048576,       1,    5.351250,    0.119123,  105.753906,    0.068615,        16777216
002,        16,       1,    0.084577,    0.001563,    0.262930,    0.084333,             256
002,        32,       1,    0.051443,    0.001141,    0.527987,    0.051150,             512
002,        64,       1,    0.088777,    0.001241,    0.058283,    0.088267,            1024
002,       128,       1,    0.050897,    0.001080,    0.061503,    0.049903,            2048
002,       256,       1,    0.049990,    0.001090,    0.325050,    0.048037,            4096
002,       512,       1,    0.053613,    0.001218,    0.353693,    0.049737,            8192
002,      1024,       1,    0.054447,    0.001367,    0.625985,    0.047823,           16384
002,      2048,       1,    0.059145,    0.001335,    0.541188,    0.045945,           32768
002,      4096,       1,    0.072400,    0.001659,    0.962277,    0.046023,           65536
002,      8192,       1,    0.100010,    0.002071,    0.054450,    0.047313,          131072
002,     16384,       1,    0.175700,    0.003063,    1.200260,    0.055465,          262144
002,     32768,       1,    0.292180,    0.004961,    2.473103,    0.050260,          524288
002,     65536,       1,    0.506726,    0.008929,    1.156247,    0.052543,         1048576
002,    131072,       1,    1.033872,    0.016588,    8.111343,    0.062113,         2097152
002,    262144,       1,    1.768183,    0.031734,    3.876169,    0.052850,         4194304
002,    524288,       1,    4.024063,    0.061422,   26.500856,    0.079133,         8388608
002,   1048576,       1,    7.992297,    0.119134,   76.681664,    0.079567,        16777216
003,        16,       1,    0.056715,    0.001560,    0.348345,    0.056509,             256
003,        32,       1,    0.052132,    0.001141,    0.470812,    0.051863,             512
003,        64,       1,    0.061274,    0.001234,    0.437871,    0.060785,            1024
003,       128,       1,    0.052740,    0.001093,    0.495760,    0.051747,            2048
