tid,wait_acq(ms),wait_rel(ms),client_id,run
000,  0.770898,  1.726784,000,000
001,  0.755128,  1.734506,000,000
002,  0.739639,  1.738222,000,000
003,  0.752522,  1.750310,000,000
004,  0.756531,  1.724793,000,000
005,  0.755187,  1.746673,000,000
006,  0.753960,  1.716229,000,000
007,  0.783972,  1.731088,000,000
008,  0.752835,  1.726561,000,000
009,  0.768010,  1.738588,000,000
010,  0.771796,  1.735134,000,000
011,  0.764686,  1.737660,000,000
012,  0.777113,  1.727611,000,000
013,  0.761462,  1.730322,000,000
014,  0.740094,  1.728299,000,000
015,  0.753689,  1.745190,000,000
016,  0.764503,  1.724857,000,000
017,  0.771320,  1.736512,000,000
018,  0.746422,  1.764562,000,000
019,  0.755467,  1.748556,000,000
020,  0.755607,  1.733806,000,000
021,  0.742867,  1.725728,000,000
022,  0.776605,  1.743257,000,000
023,  0.750983,  1.722391,000,000
024,  0.775118,  1.715272,000,000
025,  0.781913,  1.726618,000,000
026,  0.771246,  1.728607,000,000
027,  0.743502,  1.741933,000,000
028,  0.750920,  1.713925,000,000
029,  0.755424,  1.738227,000,000
030,  0.769107,  1.741836,000,000
031,  0.739588,  1.735817,000,000
000,  0.737505,  1.740598,000,001
001,  0.730880,  1.744168,000,001
002,  0.724357,  1.712562,000,001
003,  0.723538,  1.723091,000,001
004,  0.742020,  1.736597,000,001
005,  0.726184,  1.721480,000,001
006,  0.732088,  1.719889,000,001
007,  0.741046,  1.742872,000,001
008,  0.748848,  1.734461,000,001
009,  0.733143,  1.728943,000,001
010,  0.750357,  1.726240,000,001
011,  0.722013,  1.722834,000,001
012,  0.733639,  1.733974,000,001
013,  0.739187,  1.736853,000,001
014,  0.726887,  1.720826,000,001
015,  0.723580,  1.729464,000,001
016,  0.737227,  1.727697,000,001
017,  0.739234,  1.738944,000,001
018,  0.723561,  1.726787,000,001
019,  0.745835,  1.732764,000,001
020,  0.745169,  1.726287,000,001
021,  0.766425,  1.738478,000,001
022,  0.720417,  1.711734,000,001
023,  0.726894,  1.722196,000,001
024,  0.736640,  1.720852,000,001
025,  0.740809,  1.726656,000,001
026,  0.724850,  1.725078,000,001
027,  0.729020,  1.738743,000,001
028,  0.739128,  1.727572,000,001
029,  0.730950,  1.759356,000,001
030,  0.717294,  1.729663,000,001
031,  0.724751,  1.742772,000,001
