tid,wait_acq(ms),wait_rel(ms)
RUN 0
001,  0.001063  0.000253
001,  0.000092  0.000067
001,  0.000095  0.000065
001,  0.000088  0.000062
001,  0.000083  0.000067
001,  0.000100  0.000062
001,  0.000098  0.000065
001,  0.000090  0.000085
001,  0.000098  0.000067
001,  0.000102  0.000062
-----------------------------------------------------------------------------------------------

RUN 1
001,  0.000220  0.000083
001,  0.000088  0.000063
001,  0.000085  0.000063
001,  0.000077  0.000063
001,  0.000070  0.000063
001,  0.000073  0.000073
001,  0.000073  0.000063
001,  0.000078  0.000063
001,  0.000073  0.000062
001,  0.000073  0.000063
-----------------------------------------------------------------------------------------------

