lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0007725,0000622,0000090,0001006,0005340,0006863,0013395,001024,001,000,0512
0014979,0019437,0007054,0003132,0010530,0012894,0022032,001024,001,000,0512
0007724,0000631,0000091,0001006,0005340,0006853,0013385,001024,002,000,0512
0014748,0019206,0007074,0003109,0010670,0012624,0022042,001024,002,000,0512
0008075,0000762,0000131,0001006,0005530,0007013,0013966,001024,003,000,0512
0019817,0019616,0034665,0002583,0015018,0017192,0027362,001024,003,000,0512
0007284,0000591,0000100,0001005,0005210,0006402,0012864,001024,004,000,0512
0013315,0024425,0005250,0004424,0009808,0011392,0021681,001024,004,000,0512
0007705,0000621,0000090,0001006,0005340,0006823,0013356,001024,001,001,0512
0015209,0019815,0006993,0003182,0010310,0013034,0022352,001024,001,001,0512
0007704,0000611,0000091,0001006,0005340,0006823,0013365,001024,002,001,0512
0015559,0019519,0007043,0003108,0010569,0013165,0022752,001024,002,001,0512
0008035,0000781,0000131,0001006,0005531,0006994,0013956,001024,003,001,0512
0020168,0019791,0034875,0002535,0014717,0017703,0027762,001024,003,001,0512
0007274,0000601,0000100,0001005,0005220,0006372,0012874,001024,004,001,0512
0014357,0023741,0005510,0004338,0009668,0011912,0022232,001024,004,001,0512
0007714,0000611,0000090,0001006,0005340,0006833,0013375,001024,001,002,0512
0015269,0019519,0006994,0003150,0009889,0013005,0022252,001024,001,002,0512
0007714,0000612,0000090,0001006,0005340,0006833,0013375,001024,002,002,0512
0015149,0019084,0007054,0003085,0011081,0013085,0022432,001024,002,002,0512
0007274,0000631,0000100,0001005,0005230,0006382,0012874,001024,003,002,0512
0013786,0022834,0005460,0004144,0010069,0011722,0021560,001024,003,002,0512
0008065,0000781,0000131,0001006,0005530,0006994,0013946,001024,004,002,0512
0020027,0019518,0034655,0002584,0014768,0017113,0027111,001024,004,002,0512
