tid,wait_acq(ms),wait_rel(ms)
RUN 0
001,  0.000647,  0.000330
001,  0.000160,  0.000143
001,  0.000107,  0.000118
001,  0.000097,  0.000127
001,  0.000118,  0.000127
001,  0.000118,  0.000125
001,  0.000423,  0.000122
001,  0.000085,  0.000118
001,  0.000203,  0.000097
001,  0.000200,  0.000107
-----------------------------------------------------------------------------------------------

RUN 1
001,  0.000232,  0.000167
001,  0.000115,  0.000118
001,  0.000102,  0.000095
001,  0.000112,  0.000127
001,  0.000118,  0.000108
001,  0.000100,  0.000102
001,  0.000113,  0.000095
001,  0.000107,  0.000095
001,  0.000193,  0.000085
001,  0.000187,  0.000105
-----------------------------------------------------------------------------------------------

