tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,glock_tries,array_size(B),client_id,run
000,     70973,   70973,    1.215417,   10.000000, 9547.662109,  449.282288, 8634.481445,    4.479350,  909.180237,  440.499847,    3.120828,    1.664138,    145249,               0,000,000
001,     62381,   62381,    1.046432,   10.000000, 9605.160156,  391.311310, 8806.950195,    3.806540,  794.554321,  383.746216,    2.588520,    1.417873,    127786,               0,000,000
002,     62824,   62824,    1.060312,   10.000000, 9591.675781,  404.409149, 8773.774414,    3.879448,  814.419250,  396.875854,    2.621188,    1.452128,    127476,               0,000,000
003,     64312,   64312,    1.087205,   10.000000, 9593.586914,  402.676147, 8772.069336,    3.983796,  817.913574,  394.952148,    2.759353,    1.498722,    131756,               0,000,000
004,     62347,   62347,    1.046406,   10.000000, 9603.975586,  392.281281, 8805.420898,    3.944607,  795.018372,  384.661072,    2.622090,    1.443240,    127592,               0,000,000
005,     64465,   64465,    1.081227,   10.000000, 9592.375977,  403.728973, 8767.827148,    3.973092,  820.924622,  395.997864,    2.900792,    1.481275,    132358,               0,000,000
006,     74480,   74480,    1.225843,   10.000000, 9555.852539,  440.902496, 8629.156250,    5.072605,  922.203613,  430.003021,    3.463892,    1.729192,    157130,               0,000,000
007,     58476,   58476,    0.970516,   10.000000, 9632.796875,  363.347778, 8887.675781,    3.550277,  741.892029,  356.308746,    2.495869,    1.324902,    120208,               0,000,000
000,     71125,   71125,    1.226778,   10.000000, 9546.742188,  450.140686, 8631.526367,    4.378161,  911.200745,  441.448395,    3.021055,    1.667727,    145642,               0,000,001
001,     62529,   62529,    1.050855,   10.000000, 9604.225586,  392.108795, 8801.980469,    3.723483,  798.580078,  384.597198,    2.613140,    1.424985,    128329,               0,000,001
002,     62674,   62674,    1.058925,   10.000000, 9594.106445,  401.786560, 8778.833008,    3.792450,  811.781250,  394.363342,    2.609452,    1.446803,    127592,               0,000,001
003,     64820,   64820,    1.098183,   10.000000, 9590.730469,  405.643402, 8760.546875,    3.956427,  826.544556,  397.934570,    2.787633,    1.496758,    133175,               0,000,001
004,     62126,   62126,    1.046053,   10.000000, 9605.967773,  390.252228, 8809.822266,    3.777185,  792.608398,  382.840607,    2.634122,    1.432365,    127388,               0,000,001
005,     65014,   65014,    1.102610,   10.000000, 9589.112305,  406.996704, 8756.773438,    3.952272,  828.673523,  399.260101,    2.922550,    1.496967,    133659,               0,000,001
006,     72834,   72834,    1.200565,   10.000000, 9565.629883,  431.221222, 8658.341797,    4.948840,  902.917969,  420.573395,    3.363055,    1.682433,    153738,               0,000,001
007,     58974,   58974,    0.982580,   10.000000, 9629.711914,  366.542664, 8878.787109,    3.499710,  747.670410,  359.491425,    2.543407,    1.340115,    121222,               0,000,001
000,     71340,   71340,    1.188678,   10.000000, 9545.269531,  451.772156, 8626.035156,    4.377890,  915.223572,  443.180573,    2.997003,    1.683932,    146175,               0,000,002
001,     62480,   62480,    1.030895,   10.000000, 9603.986328,  392.515533, 8801.620117,    4.186224,  798.729980,  384.557159,    2.587752,    1.416907,    128258,               0,000,002
002,     62218,   62218,    1.031033,   10.000000, 9597.504883,  398.430634, 8789.105469,    3.747188,  804.969238,  391.115906,    2.585308,    1.436887,    126587,               0,000,002
003,     64427,   64427,    1.067443,   10.000000, 9591.963867,  404.500092, 8765.359375,    3.912697,  823.024414,  396.864777,    2.736960,    1.488067,    132212,               0,000,002
004,     61955,   61955,    1.027388,   10.000000, 9607.338867,  388.985809, 8813.780273,    3.766113,  789.822876,  381.626495,    2.585057,    1.425572,    127087,               0,000,002
005,     65728,   65728,    1.081860,   10.000000, 9584.104492,  412.059479, 8742.657227,    4.010532,  837.761536,  404.251678,    2.948283,    1.512743,    135009,               0,000,002
006,     72933,   72933,    1.173935,   10.000000, 9565.577148,  431.375946, 8661.031250,    4.939728,  900.227600,  420.807922,    3.333543,    1.691565,    153682,               0,000,002
007,     59035,   59035,    0.973777,   10.000000, 9629.425781,  366.800903, 8877.929688,    3.493542,  748.248108,  359.797028,    2.495582,    1.343862,    121301,               0,000,002
000,     64817,   64817,    1.101943,   10.000000, 9574.058594,  422.994293, 8729.872070,    6.176627,  840.565674,  413.014862,    2.685190,    1.523878,    131136,               0,001,000
001,     63231,   63231,    1.056383,   10.000000, 9591.213867,  404.919525, 8781.984375,    6.069767,  805.581604,  395.044830,    2.557033,    1.428578,    127933,               0,001,000
002,     56747,   56747,    0.945190,   10.000000, 9631.431641,  364.856323, 8901.898438,    5.741663,  726.377319,  355.848663,    2.283007,    1.310295,    114747,               0,001,000
003,     59875,   59875,    0.998252,   10.000000, 9610.190430,  386.432495, 8838.981445,    6.020488,  767.917603,  377.039703,    2.545942,    1.421632,    121064,               0,001,000
004,     78187,   78187,    1.303280,   10.000000, 9523.010742,  472.453766, 8567.173828,    7.983727,  951.263977,  459.067566,    3.834420,    1.862208,    160582,               0,001,000
005,     62387,   62387,    1.057410,   10.000000, 9594.324219,  401.467651, 8792.219727,    6.036688,  798.654114,  391.812653,    2.513047,    1.438613,    126214,               0,001,000
006,     66286,   66286,    1.119387,   10.000000, 9567.579102,  429.127625, 8713.144531,    6.770633,  850.710815,  418.494415,    2.774612,    1.532133,    134078,               0,001,000
