tid,wait_acq(ms),wait_rel(ms)
RUN 0
001,  0.426853,  0.000335
001,  1.086275,  0.000180
001,  0.862467,  0.000178
001,  0.889893,  0.000225
001,  0.903133,  0.000185
001,  0.843317,  0.000180
001,  0.824655,  0.000180
001,  0.836540,  0.000145
001,  0.861553,  0.000180
001,  0.836128,  0.000103
002,  1.095313,  0.000342
002,  0.903582,  0.000145
002,  0.835362,  0.000195
002,  0.927588,  0.000182
002,  0.874627,  0.000078
002,  0.832418,  0.000080
002,  0.818317,  0.000083
002,  0.855507,  0.000167
002,  0.857663,  0.000080
002,  0.834537,  0.000087
003,  1.014942,  0.000293
003,  0.915587,  0.000230
003,  0.830517,  0.000210
003,  0.914178,  0.000277
003,  0.866700,  0.000237
003,  0.817975,  0.000230
003,  0.802477,  0.000208
003,  0.835538,  0.000247
003,  0.853592,  0.000235
003,  0.830453,  0.000152
004,  0.111243,  0.000500
004,  1.174750,  0.000187
004,  0.887562,  0.000177
004,  0.861193,  0.000188
004,  0.957455,  0.000195
004,  0.859770,  0.000187
004,  0.833680,  0.000182
004,  0.834582,  0.000192
004,  0.865857,  0.000193
004,  0.860272,  0.000097
005,  0.510380,  0.000348
005,  1.080757,  0.000273
005,  0.863812,  0.000173
005,  0.927655,  0.000197
005,  0.910958,  0.000143
005,  0.864545,  0.000187
005,  0.823013,  0.000192
005,  0.843825,  0.000222
005,  0.879140,  0.000222
005,  0.842507,  0.000128
006,  0.590078,  0.000365
006,  1.062912,  0.000187
006,  0.854847,  0.000177
006,  0.938038,  0.000228
006,  0.895148,  0.000197
006,  0.851052,  0.000185
006,  0.823193,  0.000170
006,  0.838728,  0.000182
006,  0.871607,  0.000182
006,  0.839122,  0.000118
007,  0.268903,  0.000353
007,  1.109873,  0.000243
007,  0.863997,  0.000227
007,  0.871590,  0.000248
007,  0.922337,  0.000222
007,  0.843700,  0.000222
007,  0.813410,  0.000210
007,  0.825988,  0.000213
007,  0.857422,  0.000223
007,  0.844355,  0.000120
008,  1.180850,  0.000388
008,  0.887708,  0.000330
008,  0.846025,  0.000278
008,  0.948572,  0.000298
008,  0.856565,  0.000283
008,  0.813960,  0.000312
008,  0.803873,  0.000302
008,  0.844905,  0.000302
008,  0.852995,  0.000277
008,  0.823990,  0.000243
009,  1.248660,  0.000375
009,  0.878580,  0.000228
009,  0.849352,  0.000312
009,  0.956202,  0.000337
009,  0.863913,  0.000228
009,  0.823563,  0.000298
009,  0.812517,  0.000287
009,  0.861090,  0.000330
009,  0.839318,  0.000303
009,  0.827292,  0.000208
010,  0.753615,  0.000358
010,  1.004043,  0.000145
010,  0.843397,  0.000147
010,  0.937065,  0.000185
010,  0.901633,  0.000157
010,  0.835450,  0.000160
010,  0.807745,  0.000165
010,  0.841325,  0.000160
010,  0.854628,  0.000162
010,  0.840825,  0.000108
011,  0.355653,  0.000375
011,  1.108200,  0.000105
011,  0.864768,  0.000105
011,  0.892152,  0.000143
011,  0.925365,  0.000135
011,  0.851932,  0.000135
011,  0.823328,  0.000133
011,  0.835208,  0.000135
011,  0.847302,  0.000203
011,  0.834172,  0.000140
012,  0.837750,  0.000327
012,  0.980425,  0.000168
012,  0.849372,  0.000173
012,  0.945192,  0.000245
012,  0.899788,  0.000158
012,  0.838575,  0.000097
