tid,wait_acq(ms),wait_rel(ms)
RUN 0
001,  0.249298,  0.000323
001,  0.443218,  0.000135
001,  0.357482,  0.000132
001,  0.342760,  0.000080
001,  0.344618,  0.000077
001,  0.333783,  0.000083
001,  0.387118,  0.000127
001,  0.356623,  0.000082
001,  0.346575,  0.000077
001,  0.340422,  0.000083
002,  0.556343,  0.000330
002,  0.374055,  0.000185
002,  0.360427,  0.000188
002,  0.354830,  0.000183
002,  0.349032,  0.000172
002,  0.378347,  0.000183
002,  0.374447,  0.000140
002,  0.364793,  0.000087
002,  0.356043,  0.000158
002,  0.347937,  0.000102
003,  0.168378,  0.000403
003,  0.454425,  0.000157
003,  0.355570,  0.000132
003,  0.336707,  0.000168
003,  0.338448,  0.000127
003,  0.323423,  0.000133
003,  0.371665,  0.000130
003,  0.350195,  0.000153
003,  0.338892,  0.000130
003,  0.324118,  0.000085
005,  0.082597,  0.000413
005,  0.485702,  0.000142
005,  0.377110,  0.000153
005,  0.356328,  0.000172
005,  0.357253,  0.000160
005,  0.343232,  0.000180
005,  0.390117,  0.000173
005,  0.376528,  0.000170
005,  0.359492,  0.000137
005,  0.351103,  0.000080
004,  0.000683,  0.000358
004,  0.517377,  0.000180
004,  0.374030,  0.000150
004,  0.357187,  0.000152
004,  0.358775,  0.000152
004,  0.347775,  0.000147
004,  0.385235,  0.000148
004,  0.376078,  0.000162
004,  0.359917,  0.000145
004,  0.354745,  0.000147
006,  0.406770,  0.000290
006,  0.404048,  0.000188
006,  0.361057,  0.000192
006,  0.352310,  0.000208
006,  0.351418,  0.000175
006,  0.341642,  0.000188
006,  0.373203,  0.000220
006,  0.360368,  0.000190
006,  0.350425,  0.000135
006,  0.343658,  0.000130
007,  0.477878,  0.000398
007,  0.385335,  0.000202
007,  0.355427,  0.000178
007,  0.349932,  0.000215
007,  0.343575,  0.000167
007,  0.366162,  0.000148
007,  0.372498,  0.000193
007,  0.357475,  0.000205
007,  0.349115,  0.000210
007,  0.341825,  0.000112
008,  0.336477,  0.000492
008,  0.431122,  0.000193
008,  0.362785,  0.000205
008,  0.344332,  0.000175
008,  0.347803,  0.000185
008,  0.335920,  0.000183
008,  0.392478,  0.000208
008,  0.358735,  0.000188
008,  0.350538,  0.000202
008,  0.336463,  0.000130
-----------------------------------------------------------------------------------------------

RUN 1
001,  0.000365,  0.000238
001,  0.401590,  0.000150
001,  0.336045,  0.000148
001,  0.334958,  0.000132
001,  0.341340,  0.000147
001,  0.354892,  0.000188
001,  0.336387,  0.000140
001,  0.327980,  0.000147
001,  0.327975,  0.000143
001,  0.333232,  0.000145
002,  0.270777,  0.000243
002,  0.376297,  0.000143
002,  0.345608,  0.000140
002,  0.343720,  0.000148
002,  0.365085,  0.000145
002,  0.360278,  0.000140
002,  0.340013,  0.000158
002,  0.338788,  0.000143
002,  0.339697,  0.000143
002,  0.341947,  0.000082
003,  0.142530,  0.000295
003,  0.366797,  0.000138
003,  0.319693,  0.000127
003,  0.323337,  0.000133
003,  0.333213,  0.000143
003,  0.340847,  0.000145
003,  0.317320,  0.000140
003,  0.316437,  0.000128
003,  0.316817,  0.000147
003,  0.318842,  0.000085
005,  0.086873,  0.000367
005,  0.403558,  0.000110
005,  0.348460,  0.000112
005,  0.348002,  0.000112
005,  0.355023,  0.000108
005,  0.369562,  0.000177
005,  0.346048,  0.000095
005,  0.339808,  0.000095
005,  0.341048,  0.000108
005,  0.342482,  0.000108
004,  0.216932,  0.000257
004,  0.384997,  0.000080
004,  0.341957,  0.000088
004,  0.345105,  0.000077
004,  0.359203,  0.000080
004,  0.361593,  0.000087
004,  0.340333,  0.000083
004,  0.338135,  0.000097
004,  0.341627,  0.000100
004,  0.339740,  0.000078
006,  0.450597,  0.000235
006,  0.338550,  0.000170
006,  0.339478,  0.000172
006,  0.341393,  0.000168
006,  0.357075,  0.000252
006,  0.341345,  0.000193
006,  0.332443,  0.000198
006,  0.331045,  0.000203
006,  0.337237,  0.000197
006,  0.325458,  0.000107
007,  0.396325,  0.000273
007,  0.345298,  0.000198
007,  0.337305,  0.000180
007,  0.332953,  0.000148
007,  0.303503,  0.000258
007,  0.352928,  0.000177
007,  0.334540,  0.000187
007,  0.334357,  0.000182
007,  0.336205,  0.000190
007,  0.334965,  0.000132
008,  0.336303,  0.000332
008,  0.364788,  0.000195
008,  0.344515,  0.000128
008,  0.345967,  0.000188
008,  0.324405,  0.000292
008,  0.350047,  0.000117
008,  0.341292,  0.000132
008,  0.338668,  0.000135
008,  0.344055,  0.000195
008,  0.331947,  0.000120
-----------------------------------------------------------------------------------------------

