tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la
000,00268237,00268237,020,00385836,00021523,00021523,001024,000,000,00016384,00268237
001,00267936,00267936,020,00383210,00021867,00021867,001024,000,000,00016384,00267936
002,00268198,00268198,020,00385013,00021591,00021591,001024,000,000,00016384,00268198
003,00267882,00267882,020,00381163,00021765,00021765,001024,000,000,00016384,00267882
004,00268472,00268472,020,00382284,00021633,00021633,001024,000,000,00016384,00268472
005,00267934,00267934,020,00383965,00021740,00021740,001024,000,000,00016384,00267934
006,00267568,00267568,020,00382279,00021893,00021893,001024,000,000,00016384,00267568
007,00268438,00268438,020,00384058,00021682,00021682,001024,000,000,00016384,00268438
008,00268147,00268147,020,00383884,00021635,00021635,001024,000,000,00016384,00268147
009,00268439,00268439,020,00384049,00021587,00021587,001024,000,000,00016384,00268439
010,00268864,00268864,020,00382107,00021825,00021825,001024,000,000,00016384,00268864
011,00268412,00268412,020,00382645,00021599,00021599,001024,000,000,00016384,00268412
012,00267924,00267924,020,00381611,00021506,00021506,001024,000,000,00016384,00267924
013,00267815,00267815,020,00385380,00021387,00021387,001024,000,000,00016384,00267815
014,00268124,00268124,020,00385419,00021680,00021680,001024,000,000,00016384,00268124
015,00266770,00266770,020,00382394,00021684,00021684,001024,000,000,00016384,00266770
016,00266877,00266877,020,00380652,00021567,00021567,001024,000,000,00016384,00266877
017,00267212,00267212,020,00382393,00021376,00021376,001024,000,000,00016384,00267212
018,00266929,00266929,020,00381060,00021515,00021515,001024,000,000,00016384,00266929
019,00267357,00267357,020,00382353,00021732,00021732,001024,000,000,00016384,00267357
020,00267094,00267094,020,00382252,00021645,00021645,001024,000,000,00016384,00267094
021,00266787,00266787,020,00382086,00021422,00021422,001024,000,000,00016384,00266787
022,00266487,00266487,020,00379867,00021380,00021380,001024,000,000,00016384,00266487
023,00267186,00267186,020,00382229,00021447,00021447,001024,000,000,00016384,00267186
024,00267292,00267292,020,00383671,00021463,00021463,001024,000,000,00016384,00267292
025,00267480,00267480,020,00382092,00021783,00021783,001024,000,000,00016384,00267480
026,00267279,00267279,020,00381480,00021485,00021485,001024,000,000,00016384,00267279
027,00268039,00268039,020,00382745,00021707,00021707,001024,000,000,00016384,00268039
028,00266419,00266419,020,00380003,00021508,00021508,001024,000,000,00016384,00266419
029,00267012,00267012,020,00382211,00021674,00021674,001024,000,000,00016384,00267012
030,00267597,00267597,020,00382093,00021450,00021450,001024,000,000,00016384,00267597
031,00266819,00266819,020,00381637,00021463,00021463,001024,000,000,00016384,00266819
000,00269580,00269580,020,00381853,00021749,00021749,001024,001,000,00016384,00269580
001,00269850,00269850,020,00383707,00021885,00021885,001024,001,000,00016384,00269850
002,00269535,00269535,020,00382472,00021865,00021865,001024,001,000,00016384,00269535
003,00270226,00270226,020,00382841,00021821,00021821,001024,001,000,00016384,00270226
004,00270070,00270070,020,00384182,00021888,00021888,001024,001,000,00016384,00270070
005,00269493,00269493,020,00382795,00021939,00021939,001024,001,000,00016384,00269493
006,00270121,00270121,020,00381402,00022166,00022166,001024,001,000,00016384,00270121
007,00269775,00269775,020,00380128,00022005,00022005,001024,001,000,00016384,00269775
008,00269916,00269916,020,00382027,00021836,00021836,001024,001,000,00016384,00269916
009,00269610,00269610,020,00382494,00021611,00021611,001024,001,000,00016384,00269610
010,00269167,00269167,020,00380988,00021894,00021894,001024,001,000,00016384,00269167
011,00269684,00269684,020,00380474,00021800,00021800,001024,001,000,00016384,00269684
012,00269563,00269563,020,00380058,00021660,00021660,001024,001,000,00016384,00269563
013,00269180,00269180,020,00381735,00021799,00021799,001024,001,000,00016384,00269180
014,00268864,00268864,020,00380529,00021781,00021781,001024,001,000,00016384,00268864
015,00268096,00268096,020,00380375,00021896,00021896,001024,001,000,00016384,00268096
016,00268905,00268905,020,00380117,00021924,00021924,001024,001,000,00016384,00268905
017,00269792,00269792,020,00382828,00021989,00021989,001024,001,000,00016384,00269792
018,00268833,00268833,020,00379981,00021845,00021845,001024,001,000,00016384,00268833
019,00269388,00269388,020,00380289,00021840,00021840,001024,001,000,00016384,00269388
020,00268262,00268262,020,00380205,00021793,00021793,001024,001,000,00016384,00268262
021,00268038,00268038,020,00378431,00021668,00021668,001024,001,000,00016384,00268038
022,00268928,00268928,020,00380127,00022052,00022052,001024,001,000,00016384,00268928
023,00268033,00268033,020,00381065,00021747,00021747,001024,001,000,00016384,00268033
024,00268865,00268865,020,00380505,00022034,00022034,001024,001,000,00016384,00268865
025,00268620,00268620,020,00378258,00021917,00021917,001024,001,000,00016384,00268620
026,00269007,00269007,020,00380738,00021884,00021884,001024,001,000,00016384,00269007
027,00268696,00268696,020,00379549,00021860,00021860,001024,001,000,00016384,00268696
028,00268867,00268867,020,00379946,00021696,00021696,001024,001,000,00016384,00268867
029,00268478,00268478,020,00380889,00021890,00021890,001024,001,000,00016384,00268478
030,00268611,00268611,020,00381603,00021847,00021847,001024,001,000,00016384,00268611
031,00267880,00267880,020,00380777,00021660,00021660,001024,001,000,00016384,00267880
000,00268052,00268052,020,00381816,00021687,00021687,001024,002,000,00016384,00268052
001,00267684,00267684,020,00381797,00021593,00021593,001024,002,000,00016384,00267684
002,00267914,00267914,020,00381373,00021663,00021663,001024,002,000,00016384,00267914
003,00267709,00267709,020,00381986,00021361,00021361,001024,002,000,00016384,00267709
004,00268119,00268119,020,00381582,00021685,00021685,001024,002,000,00016384,00268119
005,00266995,00266995,020,00379998,00021500,00021500,001024,002,000,00016384,00266995
006,00266794,00266794,020,00381845,00021434,00021434,001024,002,000,00016384,00266794
007,00267861,00267861,020,00380155,00021583,00021583,001024,002,000,00016384,00267861
008,00268156,00268156,020,00379737,00021673,00021673,001024,002,000,00016384,00268156
009,00267130,00267130,020,00380951,00021813,00021813,001024,002,000,00016384,00267130
010,00268023,00268023,020,00381714,00021510,00021510,001024,002,000,00016384,00268023
011,00268166,00268166,020,00381727,00021888,00021888,001024,002,000,00016384,00268166
012,00267003,00267003,020,00379922,00021587,00021587,001024,002,000,00016384,00267003
013,00267101,00267101,020,00382910,00021329,00021329,001024,002,000,00016384,00267101
014,00267188,00267188,020,00381057,00021578,00021578,001024,002,000,00016384,00267188
015,00266927,00266927,020,00380171,00021286,00021286,001024,002,000,00016384,00266927
016,00267474,00267474,020,00382690,00021552,00021552,001024,002,000,00016384,00267474
017,00267322,00267322,020,00379409,00021632,00021632,001024,002,000,00016384,00267322
018,00266843,00266843,020,00380056,00021607,00021607,001024,002,000,00016384,00266843
019,00266494,00266494,020,00377796,00021747,00021747,001024,002,000,00016384,00266494
020,00266218,00266218,020,00379665,00021371,00021371,001024,002,000,00016384,00266218
021,00266743,00266743,020,00379500,00021589,00021589,001024,002,000,00016384,00266743
022,00267025,00267025,020,00381267,00021908,00021908,001024,002,000,00016384,00267025
023,00266986,00266986,020,00379910,00021432,00021432,001024,002,000,00016384,00266986
024,00267489,00267489,020,00379809,00021658,00021658,001024,002,000,00016384,00267489
025,00266627,00266627,020,00379710,00021405,00021405,001024,002,000,00016384,00266627
026,00267332,00267332,020,00379506,00021523,00021523,001024,002,000,00016384,00267332
027,00266743,00266743,020,00377097,00021552,00021552,001024,002,000,00016384,00266743
028,00266723,00266723,020,00381847,00021378,00021378,001024,002,000,00016384,00266723
029,00266422,00266422,020,00378658,00021341,00021341,001024,002,000,00016384,00266422
030,00265885,00265885,020,00378124,00021853,00021853,001024,002,000,00016384,00265885
031,00266025,00266025,020,00379845,00021410,00021410,001024,002,000,00016384,00266025
000,00274030,00274030,020,00393448,00023713,00023713,001024,000,001,00016384,00274030
001,00273477,00273477,020,00389204,00024042,00024042,001024,000,001,00016384,00273477
002,00273777,00273777,020,00390353,00023875,00023875,001024,000,001,00016384,00273777
003,00273799,00273799,020,00388989,00024021,00024021,001024,000,001,00016384,00273799
004,00273549,00273549,020,00390038,00024098,00024098,001024,000,001,00016384,00273549
005,00273939,00273939,020,00391270,00023850,00023850,001024,000,001,00016384,00273939
006,00273872,00273872,020,00387606,00024277,00024277,001024,000,001,00016384,00273872
007,00274007,00274007,020,00390195,00023924,00023924,001024,000,001,00016384,00274007
008,00273618,00273618,020,00389834,00023686,00023686,001024,000,001,00016384,00273618
009,00274069,00274069,020,00390473,00023831,00023831,001024,000,001,00016384,00274069
010,00273432,00273432,020,00390093,00023797,00023797,001024,000,001,00016384,00273432
011,00274083,00274083,020,00389150,00023875,00023875,001024,000,001,00016384,00274083
012,00273699,00273699,020,00390067,00023656,00023656,001024,000,001,00016384,00273699
013,00273350,00273350,020,00389860,00023626,00023626,001024,000,001,00016384,00273350
014,00272849,00272849,020,00389951,00023909,00023909,001024,000,001,00016384,00272849
015,00273208,00273208,020,00389059,00023806,00023806,001024,000,001,00016384,00273208
016,00273242,00273242,020,00390391,00023764,00023764,001024,000,001,00016384,00273242
017,00272962,00272962,020,00388402,00023873,00023873,001024,000,001,00016384,00272962
018,00272930,00272930,020,00389825,00023595,00023595,001024,000,001,00016384,00272930
019,00272744,00272744,020,00389073,00024046,00024046,001024,000,001,00016384,00272744
020,00272593,00272593,020,00388725,00023751,00023751,001024,000,001,00016384,00272593
021,00272870,00272870,020,00387668,00023794,00023794,001024,000,001,00016384,00272870
022,00273009,00273009,020,00388420,00023692,00023692,001024,000,001,00016384,00273009
023,00272784,00272784,020,00388147,00023660,00023660,001024,000,001,00016384,00272784
024,00272441,00272441,020,00390184,00023382,00023382,001024,000,001,00016384,00272441
025,00272187,00272187,020,00387415,00023706,00023706,001024,000,001,00016384,00272187
026,00272940,00272940,020,00387785,00023783,00023783,001024,000,001,00016384,00272940
027,00272438,00272438,020,00386994,00023879,00023879,001024,000,001,00016384,00272438
028,00272381,00272381,020,00386806,00023774,00023774,001024,000,001,00016384,00272381
029,00272427,00272427,020,00387523,00024049,00024049,001024,000,001,00016384,00272427
030,00272910,00272910,020,00389273,00023695,00023695,001024,000,001,00016384,00272910
031,00272617,00272617,020,00390163,00023688,00023688,001024,000,001,00016384,00272617
000,00274144,00274144,020,00391536,00023742,00023742,001024,001,001,00016384,00274144
001,00273729,00273729,020,00389802,00024103,00024103,001024,001,001,00016384,00273729
002,00273353,00273353,020,00389626,00023671,00023671,001024,001,001,00016384,00273353
003,00273394,00273394,020,00391450,00023623,00023623,001024,001,001,00016384,00273394
004,00273982,00273982,020,00387218,00024157,00024157,001024,001,001,00016384,00273982
005,00273192,00273192,020,00390559,00023966,00023966,001024,001,001,00016384,00273192
006,00273758,00273758,020,00390130,00023981,00023981,001024,001,001,00016384,00273758
007,00273049,00273049,020,00389467,00023550,00023550,001024,001,001,00016384,00273049
008,00272778,00272778,020,00388351,00023773,00023773,001024,001,001,00016384,00272778
009,00273823,00273823,020,00388394,00024042,00024042,001024,001,001,00016384,00273823
010,00273425,00273425,020,00388252,00023738,00023738,001024,001,001,00016384,00273425
011,00273355,00273355,020,00389373,00023720,00023720,001024,001,001,00016384,00273355
012,00273131,00273131,020,00388774,00023606,00023606,001024,001,001,00016384,00273131
013,00272500,00272500,020,00390229,00023553,00023553,001024,001,001,00016384,00272500
014,00274026,00274026,020,00390474,00023960,00023960,001024,001,001,00016384,00274026
015,00273117,00273117,020,00390088,00023834,00023834,001024,001,001,00016384,00273117
016,00274000,00274000,020,00389921,00023953,00023953,001024,001,001,00016384,00274000
017,00273388,00273388,020,00390259,00023732,00023732,001024,001,001,00016384,00273388
018,00273257,00273257,020,00390223,00023788,00023788,001024,001,001,00016384,00273257
019,00273490,00273490,020,00389564,00023958,00023958,001024,001,001,00016384,00273490
020,00273453,00273453,020,00389450,00023786,00023786,001024,001,001,00016384,00273453
021,00273060,00273060,020,00390148,00023859,00023859,001024,001,001,00016384,00273060
022,00272968,00272968,020,00389383,00023963,00023963,001024,001,001,00016384,00272968
023,00273100,00273100,020,00390576,00023947,00023947,001024,001,001,00016384,00273100
024,00273155,00273155,020,00388189,00024111,00024111,001024,001,001,00016384,00273155
025,00273527,00273527,020,00388914,00023706,00023706,001024,001,001,00016384,00273527
026,00273100,00273100,020,00388439,00023871,00023871,001024,001,001,00016384,00273100
027,00272713,00272713,020,00388050,00023681,00023681,001024,001,001,00016384,00272713
028,00272496,00272496,020,00388788,00023734,00023734,001024,001,001,00016384,00272496
029,00272948,00272948,020,00388360,00024297,00024297,001024,001,001,00016384,00272948
030,00272699,00272699,020,00386552,00023728,00023728,001024,001,001,00016384,00272699
031,00273226,00273226,020,00386842,00023686,00023686,001024,001,001,00016384,00273226
000,00265737,00265737,020,00394534,00022398,00022398,001024,002,001,00016384,00265737
001,00265502,00265502,020,00394143,00022155,00022155,001024,002,001,00016384,00265502
002,00265511,00265511,020,00393330,00022313,00022313,001024,002,001,00016384,00265511
003,00265504,00265504,020,00391376,00022516,00022516,001024,002,001,00016384,00265504
004,00265489,00265489,020,00391692,00022510,00022510,001024,002,001,00016384,00265489
005,00265889,00265889,020,00392987,00022534,00022534,001024,002,001,00016384,00265889
006,00265656,00265656,020,00392530,00022579,00022579,001024,002,001,00016384,00265656
007,00265685,00265685,020,00392518,00022264,00022264,001024,002,001,00016384,00265685
008,00265407,00265407,020,00391621,00022416,00022416,001024,002,001,00016384,00265407
009,00264648,00264648,020,00394475,00022358,00022358,001024,002,001,00016384,00264648
010,00265004,00265004,020,00392846,00022211,00022211,001024,002,001,00016384,00265004
011,00264609,00264609,020,00392754,00022544,00022544,001024,002,001,00016384,00264609
012,00264792,00264792,020,00392715,00022404,00022404,001024,002,001,00016384,00264792
013,00265101,00265101,020,00391128,00022275,00022275,001024,002,001,00016384,00265101
014,00264357,00264357,020,00390862,00022411,00022411,001024,002,001,00016384,00264357
015,00264279,00264279,020,00388198,00022418,00022418,001024,002,001,00016384,00264279
016,00265373,00265373,020,00394368,00022335,00022335,001024,002,001,00016384,00265373
017,00265426,00265426,020,00392667,00022131,00022131,001024,002,001,00016384,00265426
018,00265140,00265140,020,00391983,00022359,00022359,001024,002,001,00016384,00265140
019,00265306,00265306,020,00393016,00022245,00022245,001024,002,001,00016384,00265306
020,00265629,00265629,020,00391763,00022279,00022279,001024,002,001,00016384,00265629
021,00264914,00264914,020,00389926,00022470,00022470,001024,002,001,00016384,00264914
022,00264573,00264573,020,00392420,00022538,00022538,001024,002,001,00016384,00264573
023,00265168,00265168,020,00391363,00022221,00022221,001024,002,001,00016384,00265168
024,00264236,00264236,020,00391893,00022353,00022353,001024,002,001,00016384,00264236
025,00264211,00264211,020,00389784,00022269,00022269,001024,002,001,00016384,00264211
026,00264756,00264756,020,00393865,00022366,00022366,001024,002,001,00016384,00264756
027,00265100,00265100,020,00390898,00022213,00022213,001024,002,001,00016384,00265100
028,00264382,00264382,020,00392241,00022269,00022269,001024,002,001,00016384,00264382
029,00264658,00264658,020,00391065,00022321,00022321,001024,002,001,00016384,00264658
030,00263749,00263749,020,00392229,00022528,00022528,001024,002,001,00016384,00263749
031,00265022,00265022,020,00391615,00022476,00022476,001024,002,001,00016384,00265022
000,00272424,00272424,020,00392995,00023975,00023975,001024,000,002,00016384,00272424
001,00272234,00272234,020,00395084,00024169,00024169,001024,000,002,00016384,00272234
002,00272376,00272376,020,00393569,00024116,00024116,001024,000,002,00016384,00272376
003,00272486,00272486,020,00391916,00024178,00024178,001024,000,002,00016384,00272486
004,00271944,00271944,020,00393844,00024257,00024257,001024,000,002,00016384,00271944
005,00272234,00272234,020,00394922,00024090,00024090,001024,000,002,00016384,00272234
006,00271438,00271438,020,00394082,00024199,00024199,001024,000,002,00016384,00271438
007,00272030,00272030,020,00391857,00024150,00024150,001024,000,002,00016384,00272030
008,00272032,00272032,020,00395026,00023852,00023852,001024,000,002,00016384,00272032
009,00272057,00272057,020,00394099,00023994,00023994,001024,000,002,00016384,00272057
