tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,array_size(B),nodeID,run,lockNR
000,00018553,00018553,010,00079828,00000000,001024,001,000,0512
001,00018298,00018298,010,00080316,00000000,001024,001,000,0512
002,00018444,00018444,010,00078552,00000000,001024,001,000,0512
003,00018343,00018343,010,00073978,00000000,001024,001,000,0512
004,00018435,00018435,010,00074080,00000000,001024,001,000,0512
005,00018069,00018069,010,00074026,00000000,001024,001,000,0512
006,00018064,00018064,010,00078644,00000000,001024,001,000,0512
007,00018654,00018654,010,00074957,00000000,001024,001,000,0512
008,00018200,00018200,010,00078044,00000000,001024,001,000,0512
009,00018574,00018574,010,00074821,00000000,001024,001,000,0512
010,00018577,00018577,010,00080829,00000000,001024,001,000,0512
011,00018402,00018402,010,00074484,00000000,001024,001,000,0512
012,00018532,00018532,010,00078999,00000000,001024,001,000,0512
013,00018632,00018632,010,00075449,00000000,001024,001,000,0512
014,00018324,00018324,010,00078121,00000000,001024,001,000,0512
015,00018580,00018580,010,00075224,00000000,001024,001,000,0512
016,00019099,00019099,010,00081122,00000000,001024,001,000,0512
017,00018500,00018500,010,00074694,00000000,001024,001,000,0512
018,00018554,00018554,010,00079808,00000000,001024,001,000,0512
019,00018831,00018831,010,00075594,00000000,001024,001,000,0512
020,00019035,00019035,010,00079488,00000000,001024,001,000,0512
021,00018281,00018281,010,00074570,00000000,001024,001,000,0512
022,00018289,00018289,010,00078022,00000000,001024,001,000,0512
023,00018635,00018635,010,00074573,00000000,001024,001,000,0512
024,00018583,00018583,010,00077939,00000000,001024,001,000,0512
025,00018418,00018418,010,00074343,00000000,001024,001,000,0512
026,00018358,00018358,010,00078341,00000000,001024,001,000,0512
027,00018491,00018491,010,00075385,00000000,001024,001,000,0512
028,00018733,00018733,010,00074587,00000000,001024,001,000,0512
029,00018147,00018147,010,00080166,00000000,001024,001,000,0512
030,00018346,00018346,010,00075000,00000000,001024,001,000,0512
031,00018604,00018604,010,00079707,00000000,001024,001,000,0512
000,00018059,00018059,010,00079045,00000000,001024,002,000,0512
001,00018646,00018646,010,00074450,00000000,001024,002,000,0512
002,00018867,00018867,010,00080361,00000000,001024,002,000,0512
003,00018817,00018817,010,00078895,00000000,001024,002,000,0512
004,00018848,00018848,010,00075302,00000000,001024,002,000,0512
005,00018419,00018419,010,00074634,00000000,001024,002,000,0512
006,00018750,00018750,010,00079480,00000000,001024,002,000,0512
007,00018617,00018617,010,00074471,00000000,001024,002,000,0512
008,00018543,00018543,010,00080268,00000000,001024,002,000,0512
009,00018387,00018387,010,00074178,00000000,001024,002,000,0512
010,00018309,00018309,010,00074592,00000000,001024,002,000,0512
011,00018808,00018808,010,00079303,00000000,001024,002,000,0512
