tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,array_size(B),nodeID,run,lockNR
000,00000000,00418657,030,00322494,00011255,001024,000,000,00016384
001,00000000,00403986,030,00309854,00010840,001024,000,000,00016384
002,00000000,00403634,030,00307188,00010936,001024,000,000,00016384
003,00000000,00422696,030,00323412,00011339,001024,000,000,00016384
004,00000000,00426380,030,00327125,00011185,001024,000,000,00016384
005,00000000,00410426,030,00312563,00010736,001024,000,000,00016384
006,00000000,00420566,030,00319209,00011304,001024,000,000,00016384
007,00000000,00420346,030,00317833,00011322,001024,000,000,00016384
008,00000000,00417134,030,00315150,00011338,001024,000,000,00016384
009,00000000,00405914,030,00310975,00010932,001024,000,000,00016384
010,00000000,00407216,030,00306445,00011026,001024,000,000,00016384
011,00000000,00405478,030,00312781,00010862,001024,000,000,00016384
012,00000000,00405858,030,00314838,00010878,001024,000,000,00016384
013,00000000,00420845,030,00318840,00011248,001024,000,000,00016384
014,00000000,00402750,030,00310703,00010863,001024,000,000,00016384
015,00000000,00417724,030,00323126,00011287,001024,000,000,00016384
016,00000000,00423176,030,00322932,00011206,001024,000,000,00016384
017,00000000,00405277,030,00311103,00010791,001024,000,000,00016384
018,00000000,00417270,030,00316161,00011292,001024,000,000,00016384
019,00000000,00404634,030,00302329,00011099,001024,000,000,00016384
020,00000000,00420349,030,00322885,00011202,001024,000,000,00016384
021,00000000,00406126,030,00301673,00010971,001024,000,000,00016384
022,00000000,00422007,030,00316193,00011190,001024,000,000,00016384
023,00000000,00407146,030,00305017,00010923,001024,000,000,00016384
024,00000000,00402982,030,00305990,00010919,001024,000,000,00016384
025,00000000,00420126,030,00316690,00011323,001024,000,000,00016384
026,00000000,00418311,030,00317520,00011352,001024,000,000,00016384
027,00000000,00421588,030,00321824,00011367,001024,000,000,00016384
028,00000000,00405982,030,00310020,00010890,001024,000,000,00016384
029,00000000,00402620,030,00301067,00010957,001024,000,000,00016384
030,00000000,00406196,030,00306711,00010877,001024,000,000,00016384
031,00000000,00423095,030,00317433,00011176,001024,000,000,00016384
000,00000000,00685291,030,00515587,00019246,001024,001,000,00016384
001,00000000,00687254,030,00533065,00019508,001024,001,000,00016384
002,00000000,00696363,030,00528937,00019325,001024,001,000,00016384
003,00000000,00685651,030,00526181,00019696,001024,001,000,00016384
004,00000000,00680635,030,00528179,00019469,001024,001,000,00016384
005,00000000,00687325,030,00529408,00019493,001024,001,000,00016384
006,00000000,00683886,030,00533304,00019200,001024,001,000,00016384
007,00000000,00683360,030,00528499,00019480,001024,001,000,00016384
008,00000000,00687675,030,00539189,00019420,001024,001,000,00016384
009,00000000,00682979,030,00526913,00019411,001024,001,000,00016384
010,00000000,00680906,030,00525900,00019385,001024,001,000,00016384
011,00000000,00692382,030,00535300,00019487,001024,001,000,00016384
012,00000000,00695470,030,00535965,00019264,001024,001,000,00016384
013,00000000,00688417,030,00542595,00019349,001024,001,000,00016384
014,00000000,00682646,030,00534790,00019250,001024,001,000,00016384
015,00000000,00685223,030,00531916,00019508,001024,001,000,00016384
016,00000000,00681252,030,00526492,00019360,001024,001,000,00016384
017,00000000,00687208,030,00524862,00019686,001024,001,000,00016384
018,00000000,00686714,030,00525015,00019386,001024,001,000,00016384
019,00000000,00690836,030,00527203,00019565,001024,001,000,00016384
020,00000000,00685196,030,00524423,00019437,001024,001,000,00016384
021,00000000,00680463,030,00528279,00019282,001024,001,000,00016384
022,00000000,00688573,030,00519848,00019600,001024,001,000,00016384
023,00000000,00689067,030,00531441,00019447,001024,001,000,00016384
024,00000000,00684897,030,00520148,00019400,001024,001,000,00016384
025,00000000,00686862,030,00535212,00019329,001024,001,000,00016384
026,00000000,00676944,030,00525133,00019556,001024,001,000,00016384
027,00000000,00687821,030,00533322,00019223,001024,001,000,00016384
028,00000000,00690903,030,00526643,00019356,001024,001,000,00016384
029,00000000,00680585,030,00516224,00019456,001024,001,000,00016384
030,00000000,00684164,030,00533948,00019193,001024,001,000,00016384
031,00000000,00686131,030,00535881,00019219,001024,001,000,00016384
000,00000000,01132220,030,00885402,00034947,001024,002,000,00016384
001,00000000,01139239,030,00910708,00034705,001024,002,000,00016384
002,00000000,01136355,030,00900269,00035149,001024,002,000,00016384
003,00000000,01136787,030,00884018,00034659,001024,002,000,00016384
004,00000000,01135961,030,00870197,00034886,001024,002,000,00016384
005,00000000,01134840,030,00884466,00034780,001024,002,000,00016384
006,00000000,01138293,030,00914852,00035201,001024,002,000,00016384
007,00000000,01137503,030,00880056,00034416,001024,002,000,00016384
008,00000000,01140628,030,00893981,00035069,001024,002,000,00016384
009,00000000,01141225,030,00905214,00034892,001024,002,000,00016384
010,00000000,01133423,030,00881194,00034490,001024,002,000,00016384
011,00000000,01142827,030,00913053,00034905,001024,002,000,00016384
012,00000000,01145576,030,00914162,00034756,001024,002,000,00016384
013,00000000,01138133,030,00879649,00034564,001024,002,000,00016384
014,00000000,01144856,030,00906594,00034938,001024,002,000,00016384
015,00000000,01131750,030,00872794,00034468,001024,002,000,00016384
016,00000000,01132057,030,00880512,00034463,001024,002,000,00016384
017,00000000,01133238,030,00876564,00034745,001024,002,000,00016384
018,00000000,01138334,030,00903798,00035241,001024,002,000,00016384
019,00000000,01130310,030,00868131,00034634,001024,002,000,00016384
020,00000000,01137159,030,00923511,00034788,001024,002,000,00016384
021,00000000,01129507,030,00870668,00034436,001024,002,000,00016384
022,00000000,01139428,030,00908503,00035045,001024,002,000,00016384
023,00000000,01136582,030,00883278,00034775,001024,002,000,00016384
024,00000000,01143860,030,00906877,00035045,001024,002,000,00016384
025,00000000,01142816,030,00914573,00034853,001024,002,000,00016384
026,00000000,01126121,030,00876911,00034386,001024,002,000,00016384
027,00000000,01136986,030,00905023,00034806,001024,002,000,00016384
028,00000000,01124266,030,00870423,00034425,001024,002,000,00016384
029,00000000,01137177,030,00891240,00035156,001024,002,000,00016384
030,00000000,01144082,030,00896485,00035303,001024,002,000,00016384
031,00000000,01125546,030,00882422,00034735,001024,002,000,00016384
000,00000000,00439059,030,00326635,00012016,001024,003,000,00016384
001,00000000,00461010,030,00340909,00012614,001024,003,000,00016384
002,00000000,00443555,030,00327205,00012108,001024,003,000,00016384
003,00000000,00441378,030,00330482,00012115,001024,003,000,00016384
004,00000000,00463508,030,00345120,00012679,001024,003,000,00016384
005,00000000,00460425,030,00346609,00012761,001024,003,000,00016384
006,00000000,00439273,030,00321292,00012152,001024,003,000,00016384
007,00000000,00457995,030,00344455,00012577,001024,003,000,00016384
008,00000000,00460966,030,00349741,00012571,001024,003,000,00016384
009,00000000,00459045,030,00344229,00012749,001024,003,000,00016384
010,00000000,00437465,030,00330125,00012116,001024,003,000,00016384
011,00000000,00461424,030,00352554,00012572,001024,003,000,00016384
012,00000000,00442123,030,00328448,00012105,001024,003,000,00016384
013,00000000,00439718,030,00333029,00012025,001024,003,000,00016384
014,00000000,00437444,030,00326061,00012204,001024,003,000,00016384
015,00000000,00438556,030,00329797,00012013,001024,003,000,00016384
016,00000000,00459112,030,00338900,00012497,001024,003,000,00016384
017,00000000,00439880,030,00331632,00012133,001024,003,000,00016384
018,00000000,00459665,030,00344995,00012507,001024,003,000,00016384
019,00000000,00458917,030,00348242,00012324,001024,003,000,00016384
020,00000000,00435063,030,00329781,00012149,001024,003,000,00016384
021,00000000,00442337,030,00330268,00012031,001024,003,000,00016384
022,00000000,00461210,030,00341820,00012456,001024,003,000,00016384
023,00000000,00442685,030,00331703,00012022,001024,003,000,00016384
024,00000000,00461079,030,00344064,00012527,001024,003,000,00016384
025,00000000,00437106,030,00329970,00012210,001024,003,000,00016384
026,00000000,00463056,030,00341511,00012565,001024,003,000,00016384
027,00000000,00438427,030,00332784,00012139,001024,003,000,00016384
028,00000000,00460913,030,00342467,00012564,001024,003,000,00016384
029,00000000,00457935,030,00339341,00012639,001024,003,000,00016384
030,00000000,00436457,030,00325671,00012153,001024,003,000,00016384
031,00000000,00462853,030,00347249,00012545,001024,003,000,00016384
