tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la
000,00000000,00392231,020,00187748,00009747,00000000,001024,000,000,00016384,00197495
001,00000000,00393288,020,00187849,00009557,00000000,001024,000,000,00016384,00197406
002,00000000,00393622,020,00187593,00009874,00000000,001024,000,000,00016384,00197467
003,00000000,00392546,020,00187751,00009625,00000000,001024,000,000,00016384,00197376
004,00000000,00392954,020,00187687,00009601,00000000,001024,000,000,00016384,00197288
005,00000000,00392033,020,00187042,00009984,00000000,001024,000,000,00016384,00197026
006,00000000,00392749,020,00187834,00009578,00000000,001024,000,000,00016384,00197412
007,00000000,00392992,020,00187794,00009700,00000000,001024,000,000,00016384,00197494
008,00000000,00392337,020,00187967,00009724,00000000,001024,000,000,00016384,00197691
009,00000000,00392915,020,00188095,00009566,00000000,001024,000,000,00016384,00197661
010,00000000,00393578,020,00187943,00009609,00000000,001024,000,000,00016384,00197552
011,00000000,00392831,020,00187334,00009663,00000000,001024,000,000,00016384,00196997
012,00000000,00393015,020,00187925,00009492,00000000,001024,000,000,00016384,00197417
013,00000000,00392372,020,00187645,00009663,00000000,001024,000,000,00016384,00197308
014,00000000,00392719,020,00187707,00009729,00000000,001024,000,000,00016384,00197436
015,00000000,00392106,020,00187442,00009835,00000000,001024,000,000,00016384,00197277
016,00000000,00392616,020,00187734,00009555,00000000,001024,000,000,00016384,00197289
017,00000000,00392906,020,00187931,00009744,00000000,001024,000,000,00016384,00197675
018,00000000,00392288,020,00187769,00009452,00000000,001024,000,000,00016384,00197220
019,00000000,00393440,020,00187581,00009567,00000000,001024,000,000,00016384,00197148
020,00000000,00392505,020,00187630,00009619,00000000,001024,000,000,00016384,00197249
021,00000000,00392214,020,00187733,00009687,00000000,001024,000,000,00016384,00197420
022,00000000,00392284,020,00187593,00009506,00000000,001024,000,000,00016384,00197099
023,00000000,00392326,020,00187908,00009560,00000000,001024,000,000,00016384,00197468
024,00000000,00392673,020,00187417,00009527,00000000,001024,000,000,00016384,00196944
025,00000000,00392593,020,00187661,00009636,00000000,001024,000,000,00016384,00197297
026,00000000,00392257,020,00187371,00009598,00000000,001024,000,000,00016384,00196969
027,00000000,00392768,020,00187971,00009487,00000000,001024,000,000,00016384,00197458
028,00000000,00391850,020,00187382,00009775,00000000,001024,000,000,00016384,00197157
029,00000000,00392220,020,00187473,00009650,00000000,001024,000,000,00016384,00197123
030,00000000,00391990,020,00187271,00009676,00000000,001024,000,000,00016384,00196947
031,00000000,00391907,020,00187683,00009591,00000000,001024,000,000,00016384,00197274
000,00000000,00393401,020,00188421,00009579,00000000,001024,000,001,00016384,00198000
001,00000000,00392667,020,00187984,00009687,00000000,001024,000,001,00016384,00197671
002,00000000,00393408,020,00188562,00009627,00000000,001024,000,001,00016384,00198189
003,00000000,00393018,020,00187831,00009642,00000000,001024,000,001,00016384,00197473
004,00000000,00393619,020,00187845,00009549,00000000,001024,000,001,00016384,00197394
005,00000000,00392675,020,00187389,00009674,00000000,001024,000,001,00016384,00197063
006,00000000,00393570,020,00187905,00009536,00000000,001024,000,001,00016384,00197441
007,00000000,00392636,020,00187801,00009450,00000000,001024,000,001,00016384,00197251
008,00000000,00392996,020,00187866,00009613,00000000,001024,000,001,00016384,00197479
009,00000000,00392417,020,00187299,00009654,00000000,001024,000,001,00016384,00196953
010,00000000,00393285,020,00188097,00009531,00000000,001024,000,001,00016384,00197628
011,00000000,00392845,020,00187710,00009600,00000000,001024,000,001,00016384,00197310
012,00000000,00393211,020,00187739,00009672,00000000,001024,000,001,00016384,00197411
013,00000000,00392798,020,00187575,00009597,00000000,001024,000,001,00016384,00197172
014,00000000,00392958,020,00187973,00009588,00000000,001024,000,001,00016384,00197560
015,00000000,00392171,020,00187886,00009727,00000000,001024,000,001,00016384,00197613
016,00000000,00392876,020,00187746,00009651,00000000,001024,000,001,00016384,00197397
017,00000000,00392755,020,00187830,00009497,00000000,001024,000,001,00016384,00197327
018,00000000,00392602,020,00187704,00009722,00000000,001024,000,001,00016384,00197426
019,00000000,00392342,020,00187583,00009609,00000000,001024,000,001,00016384,00197192
020,00000000,00392956,020,00187616,00009740,00000000,001024,000,001,00016384,00197356
021,00000000,00392166,020,00188052,00009560,00000000,001024,000,001,00016384,00197612
022,00000000,00393013,020,00187941,00009659,00000000,001024,000,001,00016384,00197600
