lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0000000,0000842,0000120,0001003,0013435,0006181,0013285,0000013,001024,000,000,16384
0000000,0002446,0000851,0001298,0025177,0016751,0024857,0001039,001024,000,000,16384
0000000,0000811,0000120,0001008,0027482,0010380,0026641,0000021,001024,001,000,16384
0000000,0005508,0000591,0001444,0056838,0026239,0056536,0003229,001024,001,000,16384
0000000,0000802,0000120,0001008,0027582,0010389,0026721,0000021,001024,002,000,16384
0000000,0005434,0000521,0001445,0057047,0026079,0056737,0003254,001024,002,000,16384
0000000,0000792,0000120,0001003,0013466,0006281,0013365,0000013,001024,003,000,16384
0000000,0003813,0000591,0001424,0022242,0014307,0022001,0001642,001024,003,000,16384
0000000,0000852,0000130,0001003,0013436,0006192,0013295,0000013,001024,000,001,16384
0000000,0002502,0000962,0001291,0024165,0015829,0023865,0001058,001024,000,001,16384
0000000,0000822,0000121,0001008,0027562,0010330,0026700,0000021,001024,001,001,16384
0000000,0006025,0000531,0001449,0056978,0026259,0056686,0003583,001024,001,001,16384
0000000,0000822,0000121,0001008,0027532,0010349,0026660,0000021,001024,002,001,16384
0000000,0005959,0000551,0001449,0056747,0026249,0056457,0003585,001024,002,001,16384
0000000,0000792,0000120,0001005,0013375,0006292,0013265,0000013,001024,003,001,16384
0000000,0004560,0000521,0001338,0022082,0014507,0021871,0002320,001024,003,001,16384
0000000,0000852,0000130,0001003,0013406,0006161,0013255,0000013,001024,000,002,16384
0000000,0002376,0000981,0001267,0024707,0016430,0024426,0000972,001024,000,002,16384
0000000,0000822,0000130,0001008,0027792,0010400,0026951,0000021,001024,001,002,16384
0000000,0005485,0000591,0001433,0056456,0025969,0056156,0003238,001024,001,002,16384
0000000,0000832,0000130,0001008,0028183,0010520,0027322,0000021,001024,002,002,16384
0000000,0005476,0000601,0001429,0057609,0026449,0057309,0003202,001024,002,002,16384
0000000,0000812,0000120,0001003,0013406,0006272,0013305,0000013,001024,003,002,16384
0000000,0003794,0000551,0001439,0022011,0014177,0021781,0001687,001024,003,002,16384
