lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0007083,0000751,0000040,0001005,0013976,0006322,0013676,001024,001,000,0512
0010740,0003511,0000982,0002155,0019637,0009358,0019056,001024,001,000,0512
0007133,0000762,0000040,0001005,0014106,0006362,0013796,001024,002,000,0512
0010590,0003509,0000972,0002155,0019507,0009267,0018975,001024,002,000,0512
0006342,0000821,0000060,0001004,0012844,0005541,0011822,001024,003,000,0512
0011081,0003301,0001072,0001970,0020669,0009067,0019286,001024,003,000,0512
0006753,0000722,0000050,0001005,0013436,0005942,0013215,001024,004,000,0512
0010580,0003382,0000882,0002066,0019616,0009027,0018855,001024,004,000,0512
0007124,0000771,0000040,0001005,0014106,0006362,0013787,001024,001,001,0512
0010951,0003630,0000932,0002148,0019878,0009488,0019236,001024,001,001,0512
0007123,0000762,0000040,0001005,0014096,0006362,0013796,001024,002,001,0512
0010480,0003657,0000992,0002164,0019447,0009247,0018926,001024,002,001,0512
0006282,0000812,0000060,0001004,0012804,0005531,0011742,001024,003,001,0512
0011011,0003357,0001082,0001981,0020539,0008997,0019016,001024,003,001,0512
0006732,0000741,0000040,0001005,0013355,0005911,0013164,001024,004,001,0512
0011322,0003424,0000901,0002060,0020919,0009518,0019897,001024,004,001,0512
0007133,0000772,0000040,0001005,0014116,0006362,0013796,001024,001,002,0512
0010730,0003619,0000952,0002136,0019788,0009358,0019216,001024,001,002,0512
0007114,0000762,0000040,0001005,0014097,0006362,0013796,001024,002,002,0512
0010600,0003675,0000942,0002144,0019527,0009237,0018955,001024,002,002,0512
0006322,0000822,0000060,0001005,0012894,0005541,0011812,001024,003,002,0512
0011472,0003304,0001092,0002028,0020669,0009237,0019276,001024,003,002,0512
0006261,0000762,0000040,0001004,0012684,0005470,0011641,001024,004,002,0512
0010630,0003386,0000952,0001981,0020068,0008676,0018895,001024,004,002,0512
