tid,lock_impl_time(ms)
RUN 0
002, 25607.975
001, 17901.896
003, 24377.631
004, 20560.303
005, 25193.914
006, 22709.312
008, 24096.357
007, 20864.988
-----------------------------------------------------------------------------------------------

RUN 1
002, 24289.848
001, 19350.539
003, 24983.400
004, 23371.957
005, 23455.379
006, 22817.131
008, 22410.674
007, 20433.211
-----------------------------------------------------------------------------------------------

RUN 2
002, 25946.629
001, 21845.404
003, 24709.559
004, 21458.033
005, 24335.615
006, 20642.041
008, 22393.633
007, 19818.037
-----------------------------------------------------------------------------------------------

RUN 3
002, 24266.799
001, 21303.146
003, 24162.156
004, 23298.305
005, 23611.139
006, 22924.938
008, 23001.740
007, 18512.055
-----------------------------------------------------------------------------------------------

RUN 4
002, 24412.545
001, 21840.980
003, 23529.479
004, 21488.447
005, 24391.516
006, 22975.600
008, 23759.309
007, 18735.250
-----------------------------------------------------------------------------------------------

