lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0007304,0000601,0000090,0001005,0014217,0006422,0013926,001024,001,000,0512
0014117,0019253,0007003,0003009,0024075,0012093,0022603,001024,001,000,0512
0007304,0000601,0000090,0001005,0014217,0006422,0013926,001024,002,000,0512
0014438,0019193,0007064,0002982,0024255,0012003,0022954,001024,002,000,0512
0007615,0000771,0000131,0001005,0014868,0006642,0014547,001024,003,000,0512
0019627,0021954,0036498,0002935,0032340,0016431,0028734,001024,003,000,0512
0006452,0000511,0000090,0001004,0013025,0005541,0012103,001024,004,000,0512
0012163,0016693,0006001,0002918,0022532,0009949,0020859,001024,004,000,0512
0007304,0000601,0000090,0001005,0014217,0006432,0013926,001024,001,001,0512
0014978,0019490,0007133,0002968,0024847,0012314,0023093,001024,001,001,0512
0007294,0000611,0000090,0001005,0014197,0006422,0013916,001024,002,001,0512
0014367,0019050,0006963,0003007,0024406,0012103,0023044,001024,002,001,0512
0007585,0000782,0000131,0001005,0014838,0006632,0014527,001024,003,001,0512
0019356,0022062,0036810,0002910,0030557,0016361,0027962,001024,003,001,0512
0006412,0000521,0000090,0001004,0012975,0005550,0012093,001024,004,001,0512
0011321,0016554,0005350,0002917,0021430,0009147,0019897,001024,004,001,0512
0007284,0000602,0000090,0001005,0014197,0006413,0013906,001024,001,002,0512
0014437,0019264,0006994,0003018,0024105,0012062,0022753,001024,001,002,0512
0007293,0000601,0000090,0001005,0014197,0006422,0013907,001024,002,002,0512
0014598,0019015,0007053,0002943,0023976,0012224,0022563,001024,002,002,0512
0007585,0000771,0000130,0001005,0014828,0006623,0014507,001024,003,002,0512
0019737,0021921,0036810,0002926,0031509,0016822,0028403,001024,003,002,0512
0006453,0000531,0000090,0001004,0013044,0005550,0012102,001024,004,002,0512
0011803,0016693,0005430,0002939,0021881,0009768,0020449,001024,004,002,0512
