lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR,pinning
0003106,0002589,0000310,0001023,0002224,0002485,0004699,0000000,001024,000,000,0001,02
0005070,0003387,0000340,0001253,0002535,0003366,0007123,0000000,001024,000,000,0001,02
0006091,0003380,0000310,0001046,0005090,0005501,0007845,0000000,001024,001,000,0001,02
0008897,0006152,0000361,0001298,0006703,0007214,0011552,0000000,001024,001,000,0001,02
0005751,0004070,0000320,0001063,0004970,0005189,0007544,0000000,001024,002,000,0001,02
0008496,0006440,0000351,0001485,0006642,0006813,0011241,0000000,001024,002,000,0001,02
0006121,0003344,0000311,0001046,0005120,0005530,0007885,0000000,001024,003,000,0001,02
0009438,0005821,0000341,0001302,0006693,0007314,0011782,0000000,001024,003,000,0001,02
0003135,0002479,0000310,0001022,0002234,0002504,0004699,0000000,001024,000,001,0001,02
0005079,0003489,0000341,0001205,0002695,0003156,0006783,0000000,001024,000,001,0001,02
0005761,0003569,0000310,0001047,0004959,0005159,0007514,0000000,001024,001,001,0001,02
0008576,0005797,0000361,0001422,0006612,0006633,0010771,0000000,001024,001,001,0001,02
0005811,0003472,0000320,0001046,0004979,0005200,0007554,0000000,001024,002,001,0001,02
0008456,0005572,0000791,0001391,0006422,0006723,0010870,0000000,001024,002,001,0001,02
0005750,0003453,0000320,0001046,0004979,0005200,0007545,0000000,001024,003,001,0001,02
0009087,0004971,0000350,0001394,0006502,0006933,0011391,0000000,001024,003,001,0001,02
0003096,0002492,0000320,0001022,0002244,0002474,0004719,0000000,001024,000,002,0001,02
0005009,0003267,0000341,0001209,0002555,0003426,0007123,0000000,001024,000,002,0001,02
0005781,0003482,0000310,0001047,0004970,0005170,0007534,0000000,001024,001,002,0001,02
0008516,0005880,0000511,0001403,0006382,0006842,0010820,0000000,001024,001,002,0001,02
0005791,0003554,0000320,0001047,0004970,0005190,0007534,0000000,001024,002,002,0001,02
0008346,0005022,0000361,0001430,0006563,0006713,0010690,0000000,001024,002,002,0001,02
0005841,0003434,0000310,0001045,0004999,0005240,0007564,0000000,001024,003,002,0001,02
0008967,0005717,0000351,0001393,0007023,0006983,0011231,0000000,001024,003,002,0001,02
0002845,0000280,0000030,0001002,0002023,0002214,0004248,0000000,001024,000,000,0032,02
0003927,0001056,0000360,0001062,0002585,0002986,0007094,0000000,001024,000,000,0032,02
0005701,0000280,0000030,0001005,0004959,0005079,0007424,0000000,001024,001,000,0032,02
0011371,0001123,0000391,0001084,0009348,0009598,0014407,0000000,001024,001,000,0032,02
0005841,0000280,0000030,0001005,0004919,0005140,0007243,0000000,001024,002,000,0032,02
0011211,0001123,0000381,0001083,0008486,0009287,0013886,0000000,001024,002,000,0032,02
0005730,0000280,0000030,0001005,0004989,0005100,0007464,0000000,001024,003,000,0032,02
0011171,0001120,0000410,0001083,0009218,0009137,0014237,0000000,001024,003,000,0032,02
0002866,0000270,0000030,0001002,0001994,0002204,0004178,0000000,001024,000,001,0032,02
0003947,0001058,0000330,0001062,0002584,0002985,0007184,0000000,001024,000,001,0032,02
0005710,0000271,0000030,0001005,0004900,0005049,0007223,0000000,001024,001,001,0032,02
0011070,0001130,0000380,0001084,0009067,0009397,0013976,0000000,001024,001,001,0032,02
0005761,0000280,0000030,0001005,0004960,0005140,0007434,0000000,001024,002,001,0032,02
0011251,0001128,0000381,0001084,0009107,0009508,0014437,0000000,001024,002,001,0032,02
0005721,0000280,0000030,0001005,0004929,0005069,0007273,0000000,001024,003,001,0032,02
0011421,0001136,0000381,0001083,0008987,0009408,0014377,0000000,001024,003,001,0032,02
0002835,0000280,0000030,0001002,0002014,0002214,0004228,0000000,001024,000,002,0032,02
0003928,0001057,0000351,0001062,0002575,0002976,0008105,0000000,001024,000,002,0032,02
0005691,0000281,0000030,0001005,0004909,0005049,0007263,0000000,001024,001,002,0032,02
0011120,0001127,0000391,0001083,0008916,0009438,0013986,0000000,001024,001,002,0032,02
0005821,0000280,0000030,0001005,0004940,0005129,0007363,0000000,001024,002,002,0032,02
0011692,0001121,0000381,0001083,0009087,0009948,0014287,0000000,001024,002,002,0032,02
0005681,0000281,0000030,0001005,0004959,0005070,0007434,0000000,001024,003,002,0032,02
0011131,0001119,0000401,0001083,0009006,0009378,0014177,0000000,001024,003,002,0032,02
0002965,0000271,0000030,0001002,0002013,0002264,0004208,0000000,001024,000,000,0128,02
0004258,0001017,0000291,0001030,0002665,0003266,0008245,0000000,001024,000,000,0128,02
0005771,0000280,0000030,0001005,0004909,0005109,0007244,0000000,001024,001,000,0128,02
0011571,0001032,0000301,0001037,0009437,0009929,0014507,0000000,001024,001,000,0128,02
0005751,0000271,0000030,0001005,0004960,0005130,0007434,0000000,001024,002,000,0128,02
0011391,0001032,0000300,0001036,0009147,0009618,0014257,0000000,001024,002,000,0128,02
0005771,0000271,0000030,0001005,0004959,0005140,0007434,0000000,001024,003,000,0128,02
0011571,0001032,0000300,0001036,0009648,0009929,0014437,0000000,001024,003,000,0128,02
0002885,0000271,0000030,0001002,0002004,0002224,0004198,0000000,001024,000,001,0128,02
0004048,0001017,0000291,0001030,0002625,0003076,0007284,0000000,001024,000,001,0128,02
0005741,0000271,0000030,0001005,0004930,0005089,0007254,0000000,001024,001,001,0128,02
0011151,0001032,0000291,0001037,0009247,0009458,0013926,0000000,001024,001,001,0128,02
0005781,0000280,0000030,0001005,0004939,0005109,0007284,0000000,001024,002,001,0128,02
0011371,0001033,0000301,0001037,0008967,0009397,0014397,0000000,001024,002,001,0128,02
0005730,0000271,0000030,0001005,0004980,0005110,0007444,0000000,001024,003,001,0128,02
0011391,0001033,0000301,0001037,0009297,0009668,0014507,0000000,001024,003,001,0128,02
0002895,0000271,0000030,0001002,0002014,0002264,0004238,0000000,001024,000,002,0128,02
0004198,0001017,0000291,0001030,0002655,0003256,0007674,0000000,001024,000,002,0128,02
0005761,0000271,0000030,0001005,0004909,0005109,0007253,0000000,001024,001,002,0128,02
0011262,0001032,0000291,0001036,0008956,0009258,0014247,0000000,001024,001,002,0128,02
0005841,0000271,0000030,0001005,0004939,0005140,0007284,0000000,001024,002,002,0128,02
0011431,0001032,0000291,0001036,0009087,0009477,0014257,0000000,001024,002,002,0128,02
0005760,0000271,0000030,0001005,0004969,0005130,0007444,0000000,001024,003,002,0128,02
0011562,0001033,0000300,0001037,0009477,0009918,0014357,0000000,001024,003,002,0128,02
0003036,0000271,0000030,0001002,0002013,0002334,0004218,0000000,001024,000,000,0512,02
0004378,0001010,0000281,0001022,0002745,0003386,0007694,0000000,001024,000,000,0512,02
0005871,0000271,0000030,0001005,0004929,0005179,0007254,0000000,001024,001,000,0512,02
0011161,0001022,0000290,0001025,0009037,0009308,0013896,0000000,001024,001,000,0512,02
