tid,loop_in_cs,lock_acquires,duration,glock_tries,array_size(B),nodeID,run,lockNR
000,00022202,00022202,020,00044404,001024,001,000,0001
001,00023101,00023101,020,00046202,001024,001,000,0001
002,00022501,00022501,020,00045002,001024,001,000,0001
003,00022801,00022801,020,00045602,001024,001,000,0001
004,00022801,00022801,020,00045602,001024,001,000,0001
005,00023101,00023101,020,00046202,001024,001,000,0001
006,00025101,00025101,020,00050202,001024,001,000,0001
007,00023401,00023401,020,00046802,001024,001,000,0001
008,00023301,00023301,020,00046602,001024,001,000,0001
009,00025002,00025002,020,00050004,001024,001,000,0001
010,00022301,00022301,020,00044602,001024,001,000,0001
011,00021301,00021301,020,00042602,001024,001,000,0001
012,00023699,00023699,020,00047398,001024,001,000,0001
013,00023701,00023701,020,00047402,001024,001,000,0001
014,00024601,00024601,020,00049202,001024,001,000,0001
015,00022201,00022201,020,00044402,001024,001,000,0001
016,00022501,00022501,020,00045002,001024,001,000,0001
017,00020701,00020701,020,00041402,001024,001,000,0001
018,00023001,00023001,020,00046002,001024,001,000,0001
019,00024601,00024601,020,00049202,001024,001,000,0001
020,00021601,00021601,020,00043202,001024,001,000,0001
021,00024001,00024001,020,00048002,001024,001,000,0001
022,00021101,00021101,020,00042202,001024,001,000,0001
023,00022901,00022901,020,00045802,001024,001,000,0001
024,00023201,00023201,020,00046402,001024,001,000,0001
025,00021901,00021901,020,00043802,001024,001,000,0001
026,00021201,00021201,020,00042402,001024,001,000,0001
027,00023801,00023801,020,00047602,001024,001,000,0001
028,00024201,00024201,020,00048402,001024,001,000,0001
029,00022701,00022701,020,00045402,001024,001,000,0001
030,00022701,00022701,020,00045402,001024,001,000,0001
031,00023501,00023501,020,00047002,001024,001,000,0001
000,00022601,00022601,020,00045202,001024,001,001,0001
001,00026201,00026201,020,00052402,001024,001,001,0001
002,00024501,00024501,020,00049002,001024,001,001,0001
003,00023601,00023601,020,00047202,001024,001,001,0001
004,00021501,00021501,020,00043002,001024,001,001,0001
005,00024001,00024001,020,00048002,001024,001,001,0001
006,00023801,00023801,020,00047602,001024,001,001,0001
007,00022601,00022601,020,00045202,001024,001,001,0001
008,00022701,00022701,020,00045402,001024,001,001,0001
009,00022101,00022101,020,00044202,001024,001,001,0001
010,00022589,00022589,020,00045178,001024,001,001,0001
011,00022801,00022801,020,00045602,001024,001,001,0001
012,00023296,00023296,020,00046592,001024,001,001,0001
013,00024801,00024801,020,00049602,001024,001,001,0001
014,00022601,00022601,020,00045202,001024,001,001,0001
015,00020701,00020701,020,00041402,001024,001,001,0001
016,00021401,00021401,020,00042802,001024,001,001,0001
017,00022801,00022801,020,00045602,001024,001,001,0001
018,00023101,00023101,020,00046202,001024,001,001,0001
019,00023001,00023001,020,00046002,001024,001,001,0001
020,00024901,00024901,020,00049802,001024,001,001,0001
021,00023201,00023201,020,00046402,001024,001,001,0001
022,00024401,00024401,020,00048802,001024,001,001,0001
023,00024801,00024801,020,00049602,001024,001,001,0001
024,00021301,00021301,020,00042602,001024,001,001,0001
025,00024101,00024101,020,00048202,001024,001,001,0001
026,00024301,00024301,020,00048602,001024,001,001,0001
027,00022001,00022001,020,00044002,001024,001,001,0001
028,00021961,00021961,020,00043922,001024,001,001,0001
029,00022231,00022231,020,00044462,001024,001,001,0001
030,00022801,00022801,020,00045602,001024,001,001,0001
031,00024001,00024001,020,00048002,001024,001,001,0001
000,00022801,00022801,020,00045602,001024,001,002,0001
001,00020701,00020701,020,00041402,001024,001,002,0001
002,00022901,00022901,020,00045802,001024,001,002,0001
003,00024401,00024401,020,00048802,001024,001,002,0001
004,00024001,00024001,020,00048002,001024,001,002,0001
005,00023601,00023601,020,00047202,001024,001,002,0001
006,00024401,00024401,020,00048802,001024,001,002,0001
007,00020301,00020301,020,00040602,001024,001,002,0001
008,00024701,00024701,020,00049402,001024,001,002,0001
009,00023901,00023901,020,00047802,001024,001,002,0001
010,00024801,00024801,020,00049602,001024,001,002,0001
011,00025601,00025601,020,00051202,001024,001,002,0001
012,00020701,00020701,020,00041402,001024,001,002,0001
013,00024201,00024201,020,00048402,001024,001,002,0001
014,00023849,00023849,020,00047698,001024,001,002,0001
015,00025601,00025601,020,00051202,001024,001,002,0001
016,00023501,00023501,020,00047002,001024,001,002,0001
017,00021001,00021001,020,00042002,001024,001,002,0001
018,00023501,00023501,020,00047002,001024,001,002,0001
019,00023001,00023001,020,00046002,001024,001,002,0001
020,00021001,00021001,020,00042002,001024,001,002,0001
021,00021501,00021501,020,00043002,001024,001,002,0001
022,00021901,00021901,020,00043802,001024,001,002,0001
023,00024601,00024601,020,00049202,001024,001,002,0001
024,00024701,00024701,020,00049402,001024,001,002,0001
025,00023201,00023201,020,00046402,001024,001,002,0001
026,00023501,00023501,020,00047002,001024,001,002,0001
027,00020201,00020201,020,00040402,001024,001,002,0001
028,00022901,00022901,020,00045802,001024,001,002,0001
029,00023604,00023604,020,00047208,001024,001,002,0001
030,00023901,00023901,020,00047802,001024,001,002,0001
031,00024901,00024901,020,00049802,001024,001,002,0001
000,00022201,00022201,020,00044402,001024,001,003,0001
001,00021601,00021601,020,00043202,001024,001,003,0001
002,00024201,00024201,020,00048402,001024,001,003,0001
003,00021701,00021701,020,00043402,001024,001,003,0001
004,00023001,00023001,020,00046002,001024,001,003,0001
005,00019401,00019401,020,00038802,001024,001,003,0001
006,00021001,00021001,020,00042002,001024,001,003,0001
007,00020301,00020301,020,00040602,001024,001,003,0001
008,00024031,00024031,020,00048062,001024,001,003,0001
009,00023901,00023901,020,00047802,001024,001,003,0001
010,00024301,00024301,020,00048602,001024,001,003,0001
011,00024201,00024201,020,00048402,001024,001,003,0001
012,00024801,00024801,020,00049602,001024,001,003,0001
013,00023701,00023701,020,00047402,001024,001,003,0001
014,00023501,00023501,020,00047002,001024,001,003,0001
015,00021301,00021301,020,00042602,001024,001,003,0001
016,00021001,00021001,020,00042002,001024,001,003,0001
017,00018501,00018501,020,00037002,001024,001,003,0001
018,00025801,00025801,020,00051602,001024,001,003,0001
019,00023101,00023101,020,00046202,001024,001,003,0001
020,00024201,00024201,020,00048402,001024,001,003,0001
021,00023801,00023801,020,00047602,001024,001,003,0001
022,00023401,00023401,020,00046802,001024,001,003,0001
023,00023401,00023401,020,00046802,001024,001,003,0001
024,00023601,00023601,020,00047202,001024,001,003,0001
025,00022401,00022401,020,00044802,001024,001,003,0001
026,00026002,00026002,020,00052004,001024,001,003,0001
027,00025001,00025001,020,00050002,001024,001,003,0001
028,00025001,00025001,020,00050002,001024,001,003,0001
029,00023501,00023501,020,00047002,001024,001,003,0001
030,00023201,00023201,020,00046402,001024,001,003,0001
031,00023501,00023501,020,00047002,001024,001,003,0001
000,00021801,00021801,020,00043602,001024,001,004,0001
001,00023201,00023201,020,00046402,001024,001,004,0001
002,00022133,00022133,020,00044266,001024,001,004,0001
003,00024201,00024201,020,00048402,001024,001,004,0001
004,00020801,00020801,020,00041602,001024,001,004,0001
005,00022501,00022501,020,00045002,001024,001,004,0001
006,00024501,00024501,020,00049002,001024,001,004,0001
007,00022701,00022701,020,00045402,001024,001,004,0001
008,00023361,00023361,020,00046722,001024,001,004,0001
009,00023101,00023101,020,00046202,001024,001,004,0001
010,00023576,00023576,020,00047152,001024,001,004,0001
011,00025401,00025401,020,00050802,001024,001,004,0001
012,00024001,00024001,020,00048002,001024,001,004,0001
013,00022101,00022101,020,00044202,001024,001,004,0001
014,00021198,00021198,020,00042396,001024,001,004,0001
015,00030496,00030496,020,00060992,001024,001,004,0001
016,00023902,00023902,020,00047804,001024,001,004,0001
017,00021702,00021702,020,00043404,001024,001,004,0001
018,00021302,00021302,020,00042604,001024,001,004,0001
019,00022901,00022901,020,00045802,001024,001,004,0001
020,00021301,00021301,020,00042602,001024,001,004,0001
021,00023502,00023502,020,00047004,001024,001,004,0001
022,00022101,00022101,020,00044202,001024,001,004,0001
023,00020736,00020736,020,00041472,001024,001,004,0001
024,00022501,00022501,020,00045002,001024,001,004,0001
025,00024001,00024001,020,00048002,001024,001,004,0001
