lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR,pinning
0999999,0002563,0001533,0001712,0012684,0008536,0011342,0000000,001024,003,002,0001,02
0006913,0000321,0000030,0001004,0006793,0005661,0006753,0000000,001024,000,000,0032,02
0127190,0001126,0000601,0001133,0051597,0033013,0051437,0000000,001024,000,000,0032,02
0007534,0000320,0000030,0001005,0006082,0006302,0006051,0000000,001024,001,000,0032,02
0086012,0001085,0000621,0001106,0008706,0029565,0008526,0000000,001024,001,000,0032,02
0008706,0000320,0000030,0001005,0006792,0007534,0006762,0000000,001024,002,000,0032,02
0121839,0001121,0000611,0001135,0018996,0031849,0018875,0000000,001024,002,000,0032,02
0007585,0000320,0000030,0001005,0006132,0006322,0006092,0000000,001024,003,000,0032,02
0088065,0001087,0000621,0001107,0008937,0029445,0008746,0000000,001024,003,000,0032,02
0006963,0000330,0000030,0001004,0006893,0005721,0006853,0000000,001024,000,001,0032,02
0141748,0001141,0000671,0001144,0051737,0033583,0051547,0000000,001024,000,001,0032,02
0008746,0000321,0000030,0001005,0006803,0007565,0006773,0000000,001024,001,001,0032,02
0132389,0001131,0000621,0001142,0019897,0031860,0019727,0000000,001024,001,001,0032,02
0007664,0000321,0000030,0001005,0006101,0006412,0006071,0000000,001024,002,001,0032,02
0093375,0001092,0000591,0001113,0008737,0028794,0008506,0000000,001024,002,001,0032,02
0007594,0000320,0000030,0001005,0006051,0006342,0006012,0000000,001024,003,001,0032,02
0096732,0001095,0000602,0001115,0008707,0028905,0008506,0000000,001024,003,001,0032,02
0006843,0000320,0000030,0001004,0006663,0005590,0006632,0000000,001024,000,002,0032,02
0114506,0001114,0000621,0001121,0049724,0032080,0049533,0000000,001024,000,002,0032,02
0007504,0000320,0000030,0001005,0006091,0006262,0006052,0000000,001024,001,002,0032,02
0077255,0001076,0000621,0001095,0008817,0028033,0008636,0000000,001024,001,002,0032,02
0008626,0000330,0000030,0001005,0006783,0007494,0006753,0000000,001024,002,002,0032,02
0106330,0001105,0000591,0001119,0018294,0030838,0018144,0000000,001024,002,002,0032,02
0007494,0000321,0000030,0001005,0006142,0006272,0006102,0000000,001024,003,002,0032,02
0080632,0001079,0000601,0001096,0008817,0028143,0008596,0000000,001024,003,002,0032,02
0006953,0000321,0000030,0001004,0006833,0005771,0006803,0000000,001024,000,000,0128,02
0050365,0001036,0000571,0001060,0062328,0045787,0062187,0000000,001024,000,000,0128,02
0007544,0000311,0000030,0001004,0005851,0006362,0005821,0000000,001024,001,000,0128,02
0040867,0001023,0000561,0001061,0016992,0037090,0016792,0000000,001024,001,000,0128,02
0008666,0000311,0000030,0001005,0006712,0007564,0006673,0000000,001024,002,000,0128,02
0045045,0001026,0000571,0001069,0030427,0041028,0030207,0000000,001024,002,000,0128,02
0007554,0000320,0000030,0001004,0006091,0006382,0006051,0000000,001024,003,000,0128,02
0040957,0001023,0000571,0001062,0016992,0037079,0016842,0000000,001024,003,000,0128,02
0007174,0000321,0000030,0001004,0007154,0006041,0007123,0000000,001024,000,001,0128,02
0050135,0001036,0000561,0001062,0061677,0045456,0061546,0000000,001024,000,001,0128,02
0007735,0000320,0000030,0001004,0006071,0006563,0006031,0000000,001024,001,001,0128,02
0040155,0001023,0000561,0001063,0017133,0036739,0016901,0000000,001024,001,001,0128,02
0008896,0000311,0000030,0001005,0006733,0007794,0006703,0000000,001024,002,001,0128,02
0044533,0001028,0000561,0001071,0030337,0040787,0030166,0000000,001024,002,001,0128,02
0007764,0000311,0000030,0001004,0005861,0006563,0005821,0000000,001024,003,001,0128,02
0040616,0001024,0000561,0001065,0017213,0037140,0017062,0000000,001024,003,001,0128,02
0006903,0000321,0000030,0001004,0006793,0005751,0006753,0000000,001024,000,002,0128,02
0050105,0001034,0000561,0001061,0062037,0046077,0061877,0000000,001024,000,002,0128,02
0007544,0000320,0000030,0001004,0006131,0006362,0006091,0000000,001024,001,002,0128,02
0040696,0001022,0000561,0001060,0017012,0037140,0016762,0000000,001024,001,002,0128,02
0008687,0000320,0000030,0001005,0006722,0007574,0006692,0000000,001024,002,002,0128,02
0044764,0001025,0000571,0001066,0030598,0041428,0030378,0000000,001024,002,002,0128,02
0007565,0000320,0000030,0001004,0006221,0006372,0006172,0000000,001024,003,002,0128,02
0040867,0001022,0000571,0001061,0017563,0037460,0017312,0000000,001024,003,002,0128,02
0007264,0000320,0000030,0001004,0007224,0006141,0007193,0000000,001024,000,000,0512,02
0050736,0001017,0000341,0001036,0064171,0049122,0064001,0000000,001024,000,000,0512,02
0007824,0000311,0000030,0001004,0005841,0006653,0005811,0000000,001024,001,000,0512,02
0040075,0001012,0000330,0001034,0021671,0038602,0021431,0000000,001024,001,000,0512,02
0008917,0000311,0000030,0001005,0006703,0007874,0006673,0000000,001024,002,000,0512,02
0044815,0001014,0000341,0001037,0033252,0043291,0032972,0000000,001024,002,000,0512,02
0007835,0000311,0000030,0001004,0005851,0006663,0005811,0000000,001024,003,000,0512,02
0040556,0001012,0000340,0001034,0021350,0039044,0021080,0000000,001024,003,000,0512,02
0007223,0000321,0000030,0001004,0007084,0006071,0007053,0000000,001024,000,001,0512,02
0052459,0001015,0000341,0001038,0064040,0050705,0063800,0000000,001024,000,001,0512,02
0007774,0000320,0000030,0001004,0006021,0006632,0005981,0000000,001024,001,001,0512,02
0042820,0001012,0000331,0001035,0024756,0041167,0024426,0000000,001024,001,001,0512,02
0008897,0000311,0000030,0001005,0006692,0007815,0006653,0000000,001024,002,001,0512,02
0046207,0001014,0000341,0001037,0035987,0044654,0035737,0000000,001024,002,001,0512,02
0007775,0000311,0000030,0001004,0005851,0006613,0005821,0000000,001024,003,001,0512,02
0042500,0001012,0000331,0001034,0023184,0040937,0022883,0000000,001024,003,001,0512,02
0007204,0000321,0000030,0001003,0007024,0006021,0006993,0000000,001024,000,002,0512,02
0045225,0001015,0000341,0001031,0059933,0043733,0059713,0000000,001024,000,002,0512,02
0007754,0000311,0000030,0001004,0005841,0006592,0005811,0000000,001024,001,002,0512,02
0036969,0001012,0000340,0001030,0016501,0035497,0016241,0000000,001024,001,002,0512,02
0007755,0000311,0000030,0001004,0005831,0006583,0005801,0000000,001024,002,002,0512,02
0036669,0001012,0000331,0001030,0016240,0035227,0016060,0000000,001024,002,002,0512,02
0008887,0000320,0000030,0001005,0006693,0007794,0006663,0000000,001024,003,002,0512,02
0031800,0001014,0000341,0001029,0018064,0030387,0017844,0000000,001024,003,002,0512,02
