tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la,pinning,cache_misses,c_ho
000,00000000,00130800,010,00050840,00032502,00002451,001024,000,000,00000016,00083342,02,0000000079338125,00021119
001,00000000,00136408,010,00052894,00033964,00002678,001024,000,000,00000016,00086858,02,0000000067892306,00021529
002,00000000,00134700,010,00052914,00033308,00002536,001024,000,000,00000016,00086222,02,0000000057221226,00021572
003,00000000,00132739,010,00052649,00033036,00002522,001024,000,000,00000016,00085685,02,0000000063194341,00021493
004,00000000,00136196,010,00052852,00034259,00002635,001024,000,000,00000016,00087111,02,0000000068481841,00021403
005,00000000,00137064,010,00052725,00034205,00002665,001024,000,000,00000016,00086930,02,0000000065529654,00021573
006,00000000,00133896,010,00052174,00033378,00002545,001024,000,000,00000016,00085552,02,0000000064691953,00021671
007,00000000,00136843,010,00052815,00033978,00002607,001024,000,000,00000016,00086793,02,0000000065600583,00021405
008,00000000,00132996,010,00051477,00033541,00002537,001024,000,000,00000016,00085018,02,0000000066372325,00021446
009,00000000,00134031,010,00052122,00033166,00002531,001024,000,000,00000016,00085288,02,0000000065907872,00021536
010,00000000,00135875,010,00052649,00034012,00002623,001024,000,000,00000016,00086661,02,0000000073224070,00021444
011,00000000,00135701,010,00052831,00033983,00002691,001024,000,000,00000016,00086814,02,0000000067860579,00021633
012,00000000,00133550,010,00051735,00033404,00002521,001024,000,000,00000016,00085139,02,0000000070683291,00021712
013,00000000,00134583,010,00052304,00033446,00002608,001024,000,000,00000016,00085750,02,0000000066537357,00021366
014,00000000,00136776,010,00053337,00034164,00002648,001024,000,000,00000016,00087501,02,0000000066743292,00021743
015,00000000,00136711,010,00053049,00034312,00002656,001024,000,000,00000016,00087361,02,0000000069114128,00021713
016,00000000,00136397,010,00053328,00034048,00002486,001024,000,000,00000016,00087376,02,0000000074505498,00021558
017,00000000,00133239,010,00051876,00033452,00002579,001024,000,000,00000016,00085328,02,0000000070575278,00021487
018,00000000,00136032,010,00052724,00033991,00002607,001024,000,000,00000016,00086715,02,0000000071299531,00021380
019,00000000,00134160,010,00052462,00033133,00002546,001024,000,000,00000016,00085595,02,0000000061333301,00021358
020,00000000,00138510,010,00053794,00034356,00002598,001024,000,000,00000016,00088150,02,0000000072994732,00021952
021,00000000,00133986,010,00052207,00033383,00002510,001024,000,000,00000016,00085590,02,0000000063383675,00021525
022,00000000,00136316,010,00052648,00034400,00002713,001024,000,000,00000016,00087048,02,0000000071845116,00021652
023,00000000,00134088,010,00052296,00033285,00002579,001024,000,000,00000016,00085581,02,0000000063899733,00021267
024,00000000,00135678,010,00052816,00033827,00002631,001024,000,000,00000016,00086643,02,0000000076392602,00021458
025,00000000,00134766,010,00052548,00033622,00002583,001024,000,000,00000016,00086170,02,0000000063335099,00021649
026,00000000,00133154,010,00052061,00033094,00002517,001024,000,000,00000016,00085155,02,0000000064128916,00021561
027,00000000,00136872,010,00053166,00033857,00002589,001024,000,000,00000016,00087023,02,0000000061185591,00021574
028,00000000,00136475,010,00052766,00034042,00002602,001024,000,000,00000016,00086808,02,0000000060483462,00021381
029,00000000,00134096,010,00052048,00033412,00002531,001024,000,000,00000016,00085460,02,0000000065956260,00021503
030,00000000,00133521,010,00052301,00033016,00002460,001024,000,000,00000016,00085317,02,0000000064669979,00021514
031,00000000,00137242,010,00053016,00034145,00002662,001024,000,000,00000016,00087161,02,0000000060659452,00021449
000,00000000,00134646,010,00051937,00033509,00002620,001024,001,000,00000016,00085446,02,0000000076546345,00021373
001,00000000,00133968,010,00052194,00033439,00002538,001024,001,000,00000016,00085633,02,0000000058171597,00021428
002,00000000,00137679,010,00053426,00034556,00002687,001024,001,000,00000016,00087982,02,0000000065135288,00021442
003,00000000,00137816,010,00053756,00034383,00002578,001024,001,000,00000016,00088139,02,0000000065135946,00021498
004,00000000,00137944,010,00053441,00034617,00002649,001024,001,000,00000016,00088058,02,0000000064917761,00021496
005,00000000,00135376,010,00052471,00033675,00002615,001024,001,000,00000016,00086146,02,0000000067601391,00021570
006,00000000,00134839,010,00052342,00033693,00002531,001024,001,000,00000016,00086035,02,0000000066577582,00021546
007,00000000,00138360,010,00053348,00034632,00002613,001024,001,000,00000016,00087980,02,0000000066783699,00021809
008,00000000,00137468,010,00053513,00034662,00002604,001024,001,000,00000016,00088175,02,0000000070262408,00021760
009,00000000,00138502,010,00053748,00034461,00002623,001024,001,000,00000016,00088209,02,0000000068958465,00021687
010,00000000,00136970,010,00052900,00033806,00002619,001024,001,000,00000016,00086706,02,0000000069311731,00021632
011,00000000,00139285,010,00053709,00034511,00002633,001024,001,000,00000016,00088220,02,0000000070973705,00021855
012,00000000,00134986,010,00052531,00033845,00002660,001024,001,000,00000016,00086376,02,0000000064855700,00021624
013,00000000,00137132,010,00053219,00034149,00002676,001024,001,000,00000016,00087368,02,0000000062554506,00021942
014,00000000,00134469,010,00052100,00033690,00002660,001024,001,000,00000016,00085790,02,0000000060653012,00021431
015,00000000,00138764,010,00053888,00034676,00002670,001024,001,000,00000016,00088564,02,0000000076996844,00021981
016,00000000,00137436,010,00053559,00034668,00002586,001024,001,000,00000016,00088227,02,0000000071833295,00021618
017,00000000,00134393,010,00052309,00033675,00002551,001024,001,000,00000016,00085984,02,0000000063987961,00021495
018,00000000,00134144,010,00051976,00033648,00002610,001024,001,000,00000016,00085624,02,0000000064796512,00021260
019,00000000,00138053,010,00053401,00034436,00002567,001024,001,000,00000016,00087837,02,0000000065505416,00021399
020,00000000,00135444,010,00052372,00033672,00002681,001024,001,000,00000016,00086044,02,0000000066521757,00021594
021,00000000,00138464,010,00053418,00034512,00002695,001024,001,000,00000016,00087930,02,0000000065953226,00021366
022,00000000,00135409,010,00052206,00034017,00002565,001024,001,000,00000016,00086223,02,0000000065964672,00021499
023,00000000,00138148,010,00053737,00034388,00002573,001024,001,000,00000016,00088125,02,0000000066338469,00021560
024,00000000,00135690,010,00052928,00033935,00002601,001024,001,000,00000016,00086863,02,0000000067049115,00021627
025,00000000,00137802,010,00053567,00034616,00002576,001024,001,000,00000016,00088183,02,0000000075728671,00021552
026,00000000,00134657,010,00052464,00033681,00002556,001024,001,000,00000016,00086145,02,0000000065327498,00021383
027,00000000,00138383,010,00053669,00035052,00002682,001024,001,000,00000016,00088721,02,0000000058998303,00021996
028,00000000,00135003,010,00052589,00033388,00002542,001024,001,000,00000016,00085977,02,0000000064750739,00021316
029,00000000,00138482,010,00053751,00034509,00002613,001024,001,000,00000016,00088260,02,0000000058155302,00021503
030,00000000,00137814,010,00053219,00034495,00002619,001024,001,000,00000016,00087714,02,0000000058152293,00021504
031,00000000,00133616,010,00051798,00033570,00002626,001024,001,000,00000016,00085368,02,0000000065262184,00021387
000,00000000,00050177,010,00021462,00007582,00000693,001024,002,000,00000016,00029044,02,0000000045673236,00017761
001,00000000,00049911,010,00021283,00007359,00000664,001024,002,000,00000016,00028642,02,0000000040096411,00017395
002,00000000,00049770,010,00021235,00007506,00000657,001024,002,000,00000016,00028741,02,0000000038507677,00017607
003,00000000,00050558,010,00021338,00007351,00000684,001024,002,000,00000016,00028689,02,0000000037644173,00017532
004,00000000,00050212,010,00021683,00007406,00000697,001024,002,000,00000016,00029089,02,0000000037656650,00017647
005,00000000,00050304,010,00021522,00007388,00000703,001024,002,000,00000016,00028910,02,0000000036780671,00017702
006,00000000,00050038,010,00021458,00007337,00000578,001024,002,000,00000016,00028795,02,0000000037689520,00017734
007,00000000,00050158,010,00021164,00007355,00000682,001024,002,000,00000016,00028519,02,0000000036881000,00017184
008,00000000,00050095,010,00021668,00007252,00000650,001024,002,000,00000016,00028920,02,0000000038364179,00017600
009,00000000,00050370,010,00021384,00007414,00000712,001024,002,000,00000016,00028798,02,0000000039034437,00017442
010,00000000,00049914,010,00021385,00007385,00000652,001024,002,000,00000016,00028770,02,0000000037358539,00017597
011,00000000,00050154,010,00021424,00007565,00000687,001024,002,000,00000016,00028989,02,0000000039288866,00017735
012,00000000,00050123,010,00021239,00007376,00000715,001024,002,000,00000016,00028615,02,0000000036971213,00017326
013,00000000,00050177,010,00021557,00007502,00000692,001024,002,000,00000016,00029059,02,0000000038660773,00017585
014,00000000,00049818,010,00021364,00007309,00000706,001024,002,000,00000016,00028673,02,0000000037109178,00017530
015,00000000,00050127,010,00021434,00007470,00000649,001024,002,000,00000016,00028904,02,0000000040902458,00017775
016,00000000,00049822,010,00021292,00007398,00000664,001024,002,000,00000016,00028690,02,0000000037197621,00017377
017,00000000,00050123,010,00021321,00007364,00000664,001024,002,000,00000016,00028685,02,0000000038456350,00017650
018,00000000,00050334,010,00021245,00007472,00000663,001024,002,000,00000016,00028717,02,0000000038589198,00017577
019,00000000,00049847,010,00021353,00007260,00000656,001024,002,000,00000016,00028613,02,0000000038746225,00017498
020,00000000,00050235,010,00021245,00007582,00000698,001024,002,000,00000016,00028827,02,0000000037728372,00017699
021,00000000,00050063,010,00021452,00007350,00000683,001024,002,000,00000016,00028802,02,0000000039822559,00017496
022,00000000,00050237,010,00021392,00007544,00000669,001024,002,000,00000016,00028936,02,0000000039151618,00017739
023,00000000,00050218,010,00021275,00007376,00000649,001024,002,000,00000016,00028651,02,0000000038551524,00017673
024,00000000,00050129,010,00021441,00007563,00000730,001024,002,000,00000016,00029004,02,0000000037951849,00017739
025,00000000,00050098,010,00021544,00007342,00000678,001024,002,000,00000016,00028886,02,0000000038058823,00017640
026,00000000,00049708,010,00021143,00007433,00000732,001024,002,000,00000016,00028576,02,0000000038137660,00017308
027,00000000,00050560,010,00021432,00007424,00000660,001024,002,000,00000016,00028856,02,0000000040349291,00017643
028,00000000,00050162,010,00021369,00007501,00000674,001024,002,000,00000016,00028870,02,0000000038809808,00017586
029,00000000,00049929,010,00021348,00007411,00000680,001024,002,000,00000016,00028759,02,0000000038106428,00017651
030,00000000,00049853,010,00021086,00007498,00000661,001024,002,000,00000016,00028584,02,0000000036999305,00017549
031,00000000,00050022,010,00021140,00007586,00000697,001024,002,000,00000016,00028726,02,0000000036856149,00017466
000,00000000,00050552,010,00021508,00007493,00000656,001024,003,000,00000016,00029001,02,0000000038493655,00017622
001,00000000,00050468,010,00021508,00007368,00000737,001024,003,000,00000016,00028876,02,0000000038121334,00017604
002,00000000,00050153,010,00021487,00007236,00000705,001024,003,000,00000016,00028723,02,0000000045189860,00017365
003,00000000,00049864,010,00021192,00007459,00000663,001024,003,000,00000016,00028651,02,0000000037392472,00017288
004,00000000,00050242,010,00021203,00007425,00000705,001024,003,000,00000016,00028628,02,0000000039009086,00017268
005,00000000,00050486,010,00021345,00007504,00000686,001024,003,000,00000016,00028849,02,0000000036659120,00017548
006,00000000,00050064,010,00021221,00007403,00000668,001024,003,000,00000016,00028624,02,0000000038672132,00017307
007,00000000,00050346,010,00021381,00007477,00000697,001024,003,000,00000016,00028858,02,0000000038076801,00017473
008,00000000,00049994,010,00021389,00007417,00000683,001024,003,000,00000016,00028806,02,0000000043521110,00017562
009,00000000,00050349,010,00021479,00007528,00000650,001024,003,000,00000016,00029007,02,0000000038427126,00017619
010,00000000,00050535,010,00021481,00007392,00000660,001024,003,000,00000016,00028873,02,0000000039003395,00017529
011,00000000,00050351,010,00021434,00007529,00000680,001024,003,000,00000016,00028963,02,0000000036486257,00017595
012,00000000,00050289,010,00021626,00007387,00000693,001024,003,000,00000016,00029013,02,0000000036587221,00017616
013,00000000,00050289,010,00021388,00007481,00000660,001024,003,000,00000016,00028869,02,0000000036952777,00017670
014,00000000,00050395,010,00021245,00007507,00000667,001024,003,000,00000016,00028752,02,0000000035785966,00017475
015,00000000,00050275,010,00021544,00007555,00000705,001024,003,000,00000016,00029099,02,0000000036832092,00017674
016,00000000,00050305,010,00021537,00007406,00000683,001024,003,000,00000016,00028943,02,0000000037156786,00017647
017,00000000,00049851,010,00021342,00007367,00000678,001024,003,000,00000016,00028709,02,0000000040521896,00017476
018,00000000,00050019,010,00021303,00007527,00000679,001024,003,000,00000016,00028830,02,0000000041111303,00017660
019,00000000,00050136,010,00021464,00007430,00000695,001024,003,000,00000016,00028894,02,0000000040501844,00017537
020,00000000,00050180,010,00021157,00007565,00000711,001024,003,000,00000016,00028722,02,0000000039190387,00017586
021,00000000,00049852,010,00021217,00007424,00000719,001024,003,000,00000016,00028641,02,0000000038949073,00017388
022,00000000,00050122,010,00021193,00007510,00000684,001024,003,000,00000016,00028703,02,0000000040898508,00017489
023,00000000,00050084,010,00021285,00007440,00000700,001024,003,000,00000016,00028725,02,0000000041323303,00017403
024,00000000,00050188,010,00021183,00007374,00000688,001024,003,000,00000016,00028557,02,0000000039462381,00017371
025,00000000,00050118,010,00021255,00007233,00000655,001024,003,000,00000016,00028488,02,0000000038976449,00017244
026,00000000,00050123,010,00021425,00007272,00000684,001024,003,000,00000016,00028697,02,0000000040733869,00017517
027,00000000,00050410,010,00021135,00007475,00000711,001024,003,000,00000016,00028610,02,0000000041010989,00017397
028,00000000,00050372,010,00021506,00007448,00000701,001024,003,000,00000016,00028954,02,0000000037631416,00017711
029,00000000,00050104,010,00021228,00007389,00000651,001024,003,000,00000016,00028617,02,0000000042046496,00017268
