tid,loop_in_cs,lock_acquires,lock_hold(ms)
RUN 0
000,   1531069, 1531069,  257.881104
001,   1531070, 1531070,  230.800568
002,   1531073, 1531073,  226.294434
003,   1531069, 1531069,  236.382263
004,   1531070, 1531070,  226.503494
005,   1531071, 1531071,  242.432022
006,   1531070, 1531070,  203.474869
007,   1531068, 1531068,  255.544159
008,   1531071, 1531071,  252.372635
009,   1531070, 1531070,  219.752243
010,   1531069, 1531069,  230.771606
011,   1531069, 1531069,  220.208557
012,   1531070, 1531070,  215.326447
013,   1531068, 1531068,  257.410187
014,   1531069, 1531069,  236.933197
015,   1531068, 1531068,  265.755585
016,   1531070, 1531070,  259.555847
017,   1531069, 1531069,  229.684006
018,   1531070, 1531070,  203.061646
019,   1531069, 1531069,  267.722107
020,   1531069, 1531069,  298.566528
021,   1531067, 1531067,  249.789459
022,   1531069, 1531069,  247.765472
023,   1531068, 1531068,  270.326050
024,   1531069, 1531069,  315.186493
025,   1531069, 1531069,  335.426941
026,   1531068, 1531068,  303.932465
027,   1531066, 1531066,  312.262878
028,   1531068, 1531068,  322.104553
-------------------------------------------------------------------------------------------------------

RUN 1
000,   1463956, 1463956,  245.210983
001,   1463955, 1463955,  262.518494
002,   1463954, 1463954,  238.452805
003,   1463956, 1463956,  241.501541
004,   1463958, 1463958,  228.754883
005,   1463958, 1463958,  235.449341
006,   1463971, 1463971,  227.001648
007,   1463952, 1463952,  246.901169
008,   1463956, 1463956,  233.183441
009,   1463956, 1463956,  251.969406
010,   1463953, 1463953,  239.107361
011,   1463955, 1463955,  223.876297
012,   1463952, 1463952,  219.406754
013,   1463955, 1463955,  242.502167
014,   1463956, 1463956,  224.587418
015,   1463955, 1463955,  225.816772
016,   1463952, 1463952,  259.539154
017,   1463969, 1463969,  254.744766
018,   1463956, 1463956,  231.696381
019,   1463954, 1463954,  279.872162
020,   1463954, 1463954,  272.691071
021,   1463955, 1463955,  242.251862
022,   1463955, 1463955,  264.156586
023,   1463960, 1463960,  290.058807
024,   1463955, 1463955,  286.239899
025,   1463958, 1463958,  295.372803
026,   1463959, 1463959,  289.676941
027,   1463958, 1463958,  298.362305
028,   1463955, 1463955,  307.638031
-------------------------------------------------------------------------------------------------------

RUN 2
000,   1543277, 1543277,  205.926102
001,   1543277, 1543277,  212.377899
002,   1543280, 1543280,  204.993683
003,   1543277, 1543277,  275.291901
004,   1543279, 1543279,  223.691437
005,   1543284, 1543284,  257.264130
006,   1543286, 1543286,  247.168243
007,   1543279, 1543279,  234.629761
008,   1543285, 1543285,  219.545258
009,   1543278, 1543278,  231.682587
010,   1543278, 1543278,  204.867477
011,   1543279, 1543279,  241.117996
012,   1542571, 1542571,  220.275970
013,   1543276, 1543276,  249.786026
014,   1543284, 1543284,  202.576248
015,   1543278, 1543278,  222.653809
016,   1543274, 1543274,  254.023193
017,   1543284, 1543284,  216.956314
018,   1543278, 1543278,  237.813995
019,   1543277, 1543277,  305.151581
020,   1543279, 1543279,  310.903015
021,   1543277, 1543277,  263.386414
022,   1543285, 1543285,  255.895462
023,   1543277, 1543277,  298.367889
024,   1543277, 1543277,  392.302338
025,   1543276, 1543276,  324.981537
026,   1543278, 1543278,  309.439270
027,   1543278, 1543278,  319.976379
028,   1543279, 1543279,  388.898193
-------------------------------------------------------------------------------------------------------

RUN 3
000,   1554054, 1554054,  241.658691
001,   1553903, 1553903,  241.084427
002,   1554082, 1554082,  218.558121
003,   1554081, 1554081,  242.867737
004,   1554082, 1554082,  217.293335
005,   1554090, 1554090,  224.975418
006,   1554082, 1554082,  224.826370
007,   1554082, 1554082,  220.650131
008,   1554086, 1554086,  215.199036
009,   1554083, 1554083,  211.058044
010,   1554082, 1554082,  204.304565
011,   1554082, 1554082,  248.813385
012,   1554081, 1554081,  218.549942
013,   1554083, 1554083,  263.920746
014,   1554088, 1554088,  211.197464
015,   1554075, 1554075,  211.748581
016,   1554088, 1554088,  272.321716
017,   1554083, 1554083,  222.209946
018,   1554081, 1554081,  204.455032
019,   1554087, 1554087,  324.168365
020,   1554082, 1554082,  333.840302
021,   1554080, 1554080,  281.677704
022,   1554088, 1554088,  275.373108
023,   1554083, 1554083,  254.908508
024,   1554081, 1554081,  290.568573
025,   1554092, 1554092,  324.525879
026,   1554082, 1554082,  302.709656
027,   1554084, 1554084,  327.883026
028,   1554081, 1554081,  354.688202
-------------------------------------------------------------------------------------------------------

RUN 4
000,   1505577, 1505577,  217.081940
001,   1505575, 1505575,  225.969254
002,   1505570, 1505570,  217.848358
003,   1505574, 1505574,  224.204453
004,   1505575, 1505575,  219.628586
005,   1505576, 1505576,  249.425980
006,   1505574, 1505574,  218.500519
007,   1505573, 1505573,  253.909409
008,   1505574, 1505574,  234.576660
009,   1505575, 1505575,  224.892609
010,   1505573, 1505573,  239.472321
011,   1505380, 1505380,  240.029526
012,   1505574, 1505574,  238.968750
013,   1505577, 1505577,  249.048447
014,   1505575, 1505575,  219.588028
015,   1505574, 1505574,  240.040298
016,   1505574, 1505574,  219.816406
017,   1505575, 1505575,  241.909332
018,   1505574, 1505574,  208.299637
019,   1505586, 1505586,  293.446350
020,   1505573, 1505573,  300.015350
021,   1505572, 1505572,  268.699005
022,   1505586, 1505586,  267.473480
023,   1505572, 1505572,  300.148193
024,   1505584, 1505584,  319.718597
025,   1505574, 1505574,  319.113129
026,   1505568, 1505568,  323.485992
027,   1505571, 1505571,  306.321472
028,   1505543, 1505543,  338.067108
-------------------------------------------------------------------------------------------------------

