tid,total_duration(s),min_slock_hold,med,max,min_swait_acq,med,max,min_swait_rel,med,max,min_slwait_acq,med,max,min_slwait_rel,med,max,min_sgwait_acq,med,max,min_sgwait_rel,med,max,min_sdata_read,med,max,min_sdata_write,med,max,min_sglock_tries,med,max,array_size(B),client_id,nlocks
000,20.0, 0.077615000, 0.081014998, 0.081160001, 5.376054764, 5.388349056, 5.421156883, 0.130461663, 0.130988330, 0.134003326, 5.246171474, 5.258121014, 5.290764809, 0.000168333, 0.000173333, 0.000180000, 0.008175000, 0.008604167, 0.009718333, 0.007150000, 0.007360833, 0.007516667, 0.121416666, 0.121458337, 0.121605001, 0.122855000, 0.123075835, 0.126201659, 1.000000000, 1.000000000, 1.000000000,          524288,000,000001
001,20.0, 0.077773333, 0.081066668, 0.081469998, 5.367346764, 5.392202377, 5.417458534, 0.129109994, 0.129712507, 0.133894995, 5.235818386, 5.262423515, 5.287693501, 0.000143333, 0.000175833, 0.000281667, 0.007650000, 0.007871667, 0.009080000, 0.006616666, 0.006918333, 0.009465000, 0.121473335, 0.121765003, 0.122258335, 0.122070000, 0.122313336, 0.126618341, 1.000000000, 1.000000000, 1.000000000,          524288,000,000001
002,20.0, 0.077634998, 0.081095003, 0.081210002, 5.378986835, 5.392632484, 5.418138504, 0.129228339, 0.129529163, 0.130160004, 5.248791695, 5.262224197, 5.284673214, 0.000173333, 0.000180000, 0.000328333, 0.007678333, 0.008208334, 0.011395000, 0.006651666, 0.006798333, 0.007086667, 0.121541664, 0.121809170, 0.122421667, 0.122183330, 0.122295834, 0.122709997, 1.000000000, 1.000000000, 1.000000000,          524288,000,000001
003,20.0, 0.077648334, 0.077756666, 0.083708331, 5.378113270, 5.390365124, 5.426455021, 0.128995001, 0.129543334, 0.129844993, 5.249018192, 5.261433125, 5.297071457, 0.000130000, 0.000137500, 0.000146667, 0.007035000, 0.007315833, 0.007783333, 0.006656667, 0.006855833, 0.007026667, 0.121361665, 0.121734165, 0.121821664, 0.122026667, 0.122437499, 0.122644998, 1.000000000, 1.000000000, 1.000000000,          524288,000,000001
004,20.0, 0.077683337, 0.080964997, 0.081161670, 5.375566483, 5.388903141, 5.428949833, 0.129088327, 0.129443333, 0.132891670, 5.245011806, 5.259605885, 5.299566746, 0.000140000, 0.000143333, 0.000148333, 0.007236667, 0.007778334, 0.008911666, 0.006603333, 0.006755000, 0.006888333, 0.121411666, 0.121605836, 0.125709996, 0.122134998, 0.122295834, 0.125778332, 1.000000000, 1.000000000, 1.000000000,          524288,000,000001
005,20.0, 0.077638336, 0.081093334, 0.089280002, 5.379728317, 5.389163971, 5.432626724, 0.129043341, 0.129677504, 0.130653337, 5.249171734, 5.259875774, 5.302851677, 0.000145000, 0.000170833, 0.000175000, 0.007531667, 0.007794166, 0.008450000, 0.006665000, 0.006932500, 0.007283333, 0.121411666, 0.121574998, 0.122218333, 0.122021668, 0.122347496, 0.123049997, 1.000000000, 1.000000000, 1.000000000,          524288,000,000001
006,20.0, 0.077611670, 0.077696666, 0.081156664, 5.379828453, 5.389424801, 5.435998440, 0.128958330, 0.129371673, 0.129996672, 5.250424862, 5.260467529, 5.306934834, 0.000138333, 0.000184167, 0.000191667, 0.007013333, 0.007545000, 0.008723333, 0.006336667, 0.006630833, 0.006985000, 0.121368334, 0.121588334, 0.121988334, 0.122201666, 0.122337498, 0.122658335, 1.000000000, 1.000000000, 1.000000000,          524288,000,000001
007,20.0, 0.077648334, 0.079380833, 0.081176668, 5.367903233, 5.389490604, 5.443056583, 0.129078329, 0.129469171, 0.131036669, 5.238693237, 5.260139942, 5.308016777, 0.000140000, 0.000144167, 0.000173333, 0.007258333, 0.007813334, 0.012248334, 0.006365000, 0.006780833, 0.007425000, 0.121421665, 0.121844165, 0.122563332, 0.122120000, 0.122422501, 0.123368330, 1.000000000, 1.000000000, 1.000000000,          524288,000,000001
008,20.0, 0.091733336, 0.095701665, 0.102113336, 5.357540131, 5.373496056, 5.398253441, 0.132300004, 0.133114174, 0.134386674, 5.224629879, 5.239682674, 5.264084816, 0.000166667, 0.000206667, 0.000220000, 0.008701666, 0.009564167, 0.010670000, 0.007565000, 0.008420833, 0.009096666, 0.122996666, 0.123547502, 0.123921670, 0.123998336, 0.124264166, 0.124839999, 1.000000000, 1.000000000, 1.000000000,          524288,000,000001
009,20.0, 0.091638334, 0.093680836, 0.107336670, 5.348396778, 5.377283096, 5.400838375, 0.131556660, 0.132206663, 0.133485004, 5.215773106, 5.244840145, 5.268423557, 0.000136667, 0.000141667, 0.000148333, 0.008290000, 0.009147500, 0.010426667, 0.007570000, 0.007993333, 0.008280000, 0.122711666, 0.123039164, 0.123183332, 0.123361669, 0.123810835, 0.124976665, 1.000000000, 1.000000000, 1.000000000,          524288,000,000001
