tid,wait_acq(ms),wait_rel(ms),client_id,run
000,  0.722961,  1.265216,000,000
001,  0.733820,  1.270856,000,000
002,  0.730073,  1.281112,000,000
003,  0.739885,  1.321566,000,000
004,  0.747428,  1.307695,000,000
005,  0.740614,  1.322842,000,000
006,  0.773217,  1.342427,000,000
007,  0.757331,  1.319815,000,000
008,  0.756235,  1.330214,000,000
009,  0.743525,  1.316391,000,000
010,  0.746002,  1.322282,000,000
011,  0.751188,  1.322813,000,000
012,  0.728339,  1.301556,000,000
013,  0.733042,  1.337419,000,000
014,  0.732903,  1.329927,000,000
015,  0.750784,  1.311719,000,000
016,  0.724385,  1.270077,000,000
017,  0.731904,  1.285234,000,000
018,  0.742363,  1.316183,000,000
019,  0.738736,  1.331213,000,000
020,  0.727898,  1.295332,000,000
021,  0.723487,  1.300749,000,000
022,  0.727620,  1.280718,000,000
023,  0.735744,  1.274794,000,000
024,  0.716147,  1.285388,000,000
025,  0.725256,  1.286510,000,000
026,  0.722199,  1.267752,000,000
027,  0.736412,  1.279344,000,000
028,  0.714121,  1.265050,000,000
029,  0.727868,  1.264159,000,000
030,  0.717092,  1.282950,000,000
031,  0.725302,  1.270181,000,000
000,  0.681914,  1.223413,000,001
001,  0.688895,  1.223950,000,001
002,  0.696850,  1.208615,000,001
003,  0.697173,  1.234619,000,001
004,  0.713495,  1.276428,000,001
005,  0.700630,  1.239260,000,001
006,  0.729207,  1.264850,000,001
007,  0.701092,  1.273537,000,001
008,  0.711533,  1.269663,000,001
009,  0.702361,  1.250884,000,001
010,  0.710959,  1.258793,000,001
011,  0.707642,  1.265135,000,001
012,  0.729563,  1.291267,000,001
013,  0.701174,  1.267317,000,001
014,  0.715582,  1.269972,000,001
015,  0.687966,  1.260885,000,001
016,  0.687683,  1.252521,000,001
017,  0.684008,  1.230224,000,001
018,  0.709289,  1.281299,000,001
019,  0.692390,  1.253514,000,001
020,  0.718822,  1.245081,000,001
021,  0.695656,  1.264884,000,001
022,  0.678156,  1.217644,000,001
023,  0.691242,  1.226514,000,001
024,  0.699557,  1.230705,000,001
025,  0.713873,  1.224018,000,001
026,  0.680499,  1.228890,000,001
027,  0.700598,  1.217510,000,001
028,  0.707402,  1.221974,000,001
029,  0.706788,  1.233640,000,001
030,  0.706465,  1.247203,000,001
031,  0.673721,  1.216176,000,001
