tid,wait_acq(ms),wait_rel(ms)
RUN 0
001,  0.001110,  0.000673
001,  0.000203,  0.000167
001,  0.000187,  0.000142
001,  0.000145,  0.000132
001,  0.000128,  0.000117
001,  0.000132,  0.000123
001,  0.000130,  0.000110
001,  0.000130,  0.000137
001,  0.000142,  0.000137
001,  0.000137,  0.000113
-----------------------------------------------------------------------------------------------

RUN 1
001,  0.000323,  0.000263
001,  0.000142,  0.000113
001,  0.000130,  0.000117
001,  0.000155,  0.000127
001,  0.000153,  0.000128
001,  0.000130,  0.000110
001,  0.000135,  0.000118
001,  0.000138,  0.000112
001,  0.000138,  0.000112
001,  0.000138,  0.000108
-----------------------------------------------------------------------------------------------

