tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),array_size(B)
RUN 0
000,    380378,  380378,    7.698719,   30.000000,15157.366211,14823.031250,               0
-------------------------------------------------------------------------------------------------------

RUN 1
000,    380408,  380408,    7.658108,   30.000000,15253.615234,14726.725586,               0
-------------------------------------------------------------------------------------------------------

RUN 2
000,    380841,  380841,    7.715628,   30.000000,15205.855469,14774.572266,               0
-------------------------------------------------------------------------------------------------------

RUN 3
000,    380563,  380563,    7.674809,   30.000000,15250.365234,14730.115234,               0
-------------------------------------------------------------------------------------------------------

RUN 4
000,    381006,  381006,    7.666495,   30.000000,15195.695312,14784.705078,               0
-------------------------------------------------------------------------------------------------------

