tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,array_size(B),nodeID,run,lockNR
000,00000000,02623302,030,01317328,00000000,001024,000,000,00016384
001,00000000,02340441,030,01175085,00000000,001024,000,000,00016384
002,00000000,02340005,030,01175784,00000000,001024,000,000,00016384
003,00000000,02638118,030,01325592,00000000,001024,000,000,00016384
004,00000000,02337936,030,01174809,00000000,001024,000,000,00016384
005,00000000,02325122,030,01167030,00000000,001024,000,000,00016384
006,00000000,02630879,030,01322084,00000000,001024,000,000,00016384
007,00000000,02634409,030,01324472,00000000,001024,000,000,00016384
008,00000000,02653105,030,01331560,00000000,001024,000,000,00016384
009,00000000,02321171,030,01165124,00000000,001024,000,000,00016384
010,00000000,02327309,030,01168307,00000000,001024,000,000,00016384
011,00000000,02630394,030,01321651,00000000,001024,000,000,00016384
012,00000000,02321390,030,01166366,00000000,001024,000,000,00016384
013,00000000,02631276,030,01321670,00000000,001024,000,000,00016384
014,00000000,02631719,030,01322141,00000000,001024,000,000,00016384
015,00000000,02304380,030,01157834,00000000,001024,000,000,00016384
016,00000000,02627570,030,01319709,00000000,001024,000,000,00016384
017,00000000,02321802,030,01165584,00000000,001024,000,000,00016384
018,00000000,02633175,030,01322818,00000000,001024,000,000,00016384
019,00000000,02621592,030,01315992,00000000,001024,000,000,00016384
020,00000000,02324645,030,01167139,00000000,001024,000,000,00016384
021,00000000,02315573,030,01163669,00000000,001024,000,000,00016384
022,00000000,02312749,030,01161419,00000000,001024,000,000,00016384
023,00000000,02330358,030,01170067,00000000,001024,000,000,00016384
024,00000000,02324699,030,01167318,00000000,001024,000,000,00016384
025,00000000,02633082,030,01321456,00000000,001024,000,000,00016384
026,00000000,02320810,030,01165071,00000000,001024,000,000,00016384
027,00000000,02321713,030,01165712,00000000,001024,000,000,00016384
028,00000000,02622941,030,01317455,00000000,001024,000,000,00016384
029,00000000,02621919,030,01315877,00000000,001024,000,000,00016384
030,00000000,02636360,030,01322392,00000000,001024,000,000,00016384
031,00000000,02659714,030,01335860,00000000,001024,000,000,00016384
