tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),array_size(B)
RUN 0
000, 329973761,   10071, 2497.923584,   20.000000,37504.089844,    3.350972,          262144
000, 330563585,    1262, 2501.503906,   20.000000,37498.214844,    0.755200,         2097152
000, 329252865,     158, 2496.596436,   20.000000,37503.214844,    0.149440,        16777216
000, 327155713,      40, 2497.277832,   20.000000,37502.554688,    0.150903,        67108864
001, 329940993,   10070, 2496.587158,   20.000000,37505.636719,    3.317717,          262144
001, 330563585,    1262, 2501.462402,   20.000000,37498.253906,    0.748340,         2097152
001, 331350017,     159, 2505.350098,   20.000000,37494.484375,    0.148727,        16777216
001, 327155713,      40, 2478.514404,   20.000000,37521.324219,    0.123477,        67108864
002, 329940993,   10070, 2496.054199,   20.000000,37506.179688,    3.016717,          262144
002, 330563585,    1262, 2504.818604,   20.000000,37494.906250,    0.713657,         2097152
002, 331350017,     159, 2517.006836,   20.000000,37482.824219,    0.123997,        16777216
002, 327155713,      40, 2478.390381,   20.000000,37521.441406,    0.120900,        67108864
003, 329940993,   10070, 2495.661377,   20.000000,37506.503906,    3.157437,          262144
003, 330563585,    1262, 2495.311523,   20.000000,37504.402344,    0.658053,         2097152
003, 331350017,     159, 2504.143555,   20.000000,37495.687500,    0.130103,        16777216
003, 327155713,      40, 2476.835449,   20.000000,37523.000000,    0.118417,        67108864
004, 329967632,   10070, 2496.628662,   20.000000,37505.761719,    3.092353,          262144
004, 330563585,    1262, 2500.763428,   20.000000,37498.976562,    0.766270,         2097152
004, 329252865,     158, 2489.630127,   20.000000,37510.179688,    0.120027,        16777216
004, 335544321,      41, 2541.727539,   20.000000,37458.128906,    0.119270,        67108864
005, 329940993,   10070, 2495.366211,   20.000000,37506.789062,    3.291458,          262144
005, 330563585,    1262, 2497.176025,   20.000000,37502.542969,    0.758333,         2097152
005, 331350017,     159, 2504.783691,   20.000000,37495.046875,    0.117767,        16777216
005, 335544321,      41, 2541.302734,   20.000000,37458.554688,    0.120420,        67108864
006, 329940993,   10070, 2496.090332,   20.000000,37506.242188,    2.983037,          262144
006, 330563585,    1262, 2501.142334,   20.000000,37498.601562,    0.759073,         2097152
006, 331350017,     159, 2505.803223,   20.000000,37494.031250,    0.118910,        16777216
006, 335544321,      41, 2580.903320,   20.000000,37418.953125,    0.122000,        67108864
007, 329940993,   10070, 2495.442139,   20.000000,37506.695312,    3.011273,          262144
007, 330563585,    1262, 2499.147705,   20.000000,37500.570312,    0.785643,         2097152
007, 329252865,     158, 2489.326904,   20.000000,37510.484375,    0.125110,        16777216
007, 327155713,      40, 2476.884521,   20.000000,37522.949219,    0.118993,        67108864
008, 329940993,   10070, 2495.679688,   20.000000,37506.300781,    2.839910,          262144
008, 330563585,    1262, 2499.847168,   20.000000,37499.871094,    0.852560,         2097152
008, 331350017,     159, 2515.954834,   20.000000,37483.875000,    0.135090,        16777216
008, 327155713,      40, 2478.065186,   20.000000,37521.765625,    0.126237,        67108864
009, 329940993,   10070, 2495.902588,   20.000000,37506.136719,    2.913513,          262144
009, 330563585,    1262, 2498.799805,   20.000000,37500.910156,    0.888173,         2097152
009, 329252865,     158, 2497.509277,   20.000000,37502.296875,    0.135227,        16777216
009, 327790637,      40, 2483.643799,   20.000000,37516.187500,    0.129717,        67108864
010, 329940993,   10070, 2496.173828,   20.000000,37505.777344,    2.813553,          262144
010, 330563585,    1262, 2499.470947,   20.000000,37500.257812,    0.845033,         2097152
010, 329628291,     158, 2492.822266,   20.000000,37506.988281,    0.126497,        16777216
010, 335544321,      41, 2542.054932,   20.000000,37457.800781,    0.128807,        67108864
011, 329940993,   10070, 2495.660156,   20.000000,37506.199219,    3.295663,          262144
011, 330563585,    1262, 2495.680176,   20.000000,37504.039062,    0.697407,         2097152
011, 331350017,     159, 2504.983154,   20.000000,37494.843750,    0.137173,        16777216
011, 327155713,      40, 2512.158936,   20.000000,37487.671875,    0.152903,        67108864
012, 329940993,   10070, 2497.004150,   20.000000,37505.121094,    3.422277,          262144
