tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,         0,       0,    0.000020,    0.000000,    0.118227,    0.043575,    0.000843,    0.000415,    0.116935,    0.042882,         0,               0,000,000
000,         0,       0,    0.000020,    0.000000,    0.041343,    0.041323,    0.000200,    0.000109,    0.040920,    0.041083,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.033702,    0.031282,    0.000048,    0.000103,    0.033539,    0.031053,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.030217,    0.029953,    0.000045,    0.000104,    0.030071,    0.029747,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.033467,    0.030599,    0.000052,    0.000103,    0.033317,    0.030400,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.047704,    0.031594,    0.000045,    0.000101,    0.047557,    0.031388,         0,               0,000,000
000,         0,       0,    0.000020,    0.000000,    0.039814,    0.051718,    0.000049,    0.000099,    0.039551,    0.051488,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.032407,    0.030856,    0.000045,    0.000102,    0.032264,    0.030654,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.029936,    0.038853,    0.000045,    0.009595,    0.029785,    0.029078,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.046364,    0.030419,    0.000130,    0.000103,    0.046105,    0.030213,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.029735,    0.029200,    0.000046,    0.000099,    0.029587,    0.028980,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.030032,    0.032780,    0.000045,    0.000103,    0.029887,    0.032573,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.031527,    0.051957,    0.000049,    0.000103,    0.031379,    0.051756,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.033123,    0.035622,    0.000046,    0.000217,    0.032980,    0.035224,         0,               0,000,000
000,         0,       0,    0.000020,    0.000000,    0.042065,    0.044957,    0.000098,    0.000215,    0.041720,    0.044533,         0,               0,000,000
000,         0,       0,    0.000020,    0.000000,    0.044800,    0.040463,    0.000100,    0.000217,    0.044480,    0.040027,         0,               0,000,000
000,         0,       0,    0.000020,    0.000000,    0.045160,    0.042833,    0.000098,    0.000215,    0.044843,    0.042408,         0,               0,000,000
000,         0,       0,    0.000020,    0.000000,    0.042460,    0.047082,    0.000103,    0.000217,    0.042130,    0.046655,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.041494,    0.031740,    0.000100,    0.000102,    0.041260,    0.031520,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.029590,    0.033173,    0.000050,    0.000103,    0.029420,    0.032963,         0,               0,000,000
000,         0,       0,    0.000020,    0.000000,    0.040634,    0.059588,    0.000000,    0.000083,    0.000107,    0.062612,    103233,               0,000,001
000,         0,       0,    0.000007,    0.000000,    0.037869,    0.029378,    0.000000,    0.000045,    0.000107,    0.029804,    104340,               0,000,001
000,         0,       0,    0.000007,    0.000000,    0.030128,    0.039882,    0.000000,    0.000046,    0.000107,    0.030980,    105333,               0,000,001
000,         0,       0,    0.000007,    0.000000,    0.065554,    0.029421,    0.000000,    0.000046,    0.000107,    0.029899,     92253,               0,000,001
000,         0,       0,    0.000010,    0.000000,    0.032202,    0.033748,    0.000000,    0.000045,    0.000108,    0.030801,    103452,               0,000,001
000,         0,       0,    0.000020,    0.000000,    0.034471,    0.062287,    0.000000,    0.000046,    0.000106,    0.033243,     91755,               0,000,001
000,         0,       0,    0.000020,    0.000000,    0.038225,    0.035113,    0.000000,    0.000045,    0.000107,    0.061284,    143137,               0,000,001
000,         0,       0,    0.000020,    0.000000,    0.036098,    0.039078,    0.000000,    0.000045,    0.000105,    0.035528,    120837,               0,000,001
000,         0,       0,    0.000020,    0.000000,    0.042600,    0.040750,    0.000000,    0.000046,    0.000235,    0.035055,    123606,               0,000,001
000,         0,       0,    0.000020,    0.000000,    0.044703,    0.040518,    0.000000,    0.000100,    0.000225,    0.043485,    138920,               0,000,001
000,         0,       0,    0.000010,    0.000000,    0.064456,    0.034981,    0.000000,    0.000100,    0.000220,    0.066825,    125496,               0,000,001
000,         0,       0,    0.000010,    0.000000,    0.036134,    0.038573,    0.000000,    0.000098,    0.000228,    0.035135,    125608,               0,000,001
000,         0,       0,    0.000007,    0.000000,    0.058990,    0.028763,    0.000000,    0.000100,    0.000225,    0.035435,    182624,               0,000,001
000,         0,       0,    0.000007,    0.000000,    0.033771,    0.034136,    0.000000,    0.000100,    0.000108,    0.045790,     91464,               0,000,001
000,         0,       0,    0.000010,    0.000000,    0.029501,    0.028549,    0.000000,    0.000045,    0.000108,    0.050752,    106152,               0,000,001
000,         0,       0,    0.000007,    0.000000,    0.054737,    0.029889,    0.000000,    0.000045,    0.000112,    0.030338,     90447,               0,000,001
000,         0,       0,    0.000010,    0.000000,    0.029209,    0.028748,    0.000000,    0.000045,    0.000108,    0.028916,     98292,               0,000,001
000,         0,       0,    0.000010,    0.000000,    0.032585,    0.038322,    0.000000,    0.000046,    0.000111,    0.031514,     99888,               0,000,001
000,         0,       0,    0.000007,    0.000000,    0.039851,    0.031915,    0.000000,    0.000045,    0.000217,    0.029427,    131477,               0,000,001
000,         0,       0,    0.000010,    0.000000,    0.031898,    0.028438,    0.000000,    0.000100,    0.000230,    0.036137,    108024,               0,000,001
