lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0004138,0000150,0000030,0001003,0002785,0003266,0003226,0000000,001024,000,000,0512
0006703,0002677,0000470,0001525,0004188,0004829,0004869,0000000,001024,000,000,0512
0006703,0000161,0000030,0001005,0005340,0006221,0005791,0000000,001024,001,000,0512
0011522,0004796,0000451,0001966,0009508,0010560,0009959,0000000,001024,001,000,0512
0006102,0000160,0000040,0001005,0004939,0005581,0005280,0000000,001024,002,000,0512
0008676,0004510,0000531,0001881,0006472,0007554,0006823,0000000,001024,002,000,0512
0006682,0000161,0000030,0001005,0005170,0005711,0005730,0000000,001024,003,000,0512
0009758,0004797,0000541,0001974,0006863,0007775,0007514,0000000,001024,003,000,0512
0004138,0000141,0000030,0001003,0002785,0003257,0003226,0000000,001024,000,001,0512
0006402,0002686,0000450,0001541,0004088,0004799,0004799,0000000,001024,000,001,0512
0006703,0000161,0000030,0001005,0005340,0006221,0005811,0000000,001024,001,001,0512
0011723,0004856,0000450,0001958,0009338,0010640,0010319,0000000,001024,001,001,0512
0006102,0000160,0000040,0001005,0004939,0005590,0005280,0000000,001024,002,001,0512
0008456,0004500,0000531,0001870,0006572,0007414,0006813,0000000,001024,002,001,0512
0006672,0000170,0000030,0001005,0005170,0005711,0005730,0000000,001024,003,001,0512
0009968,0004788,0000561,0001966,0007043,0007915,0007635,0000000,001024,003,001,0512
0005491,0000140,0000030,0001004,0004058,0005069,0004679,0000000,001024,000,002,0512
0011311,0003228,0000481,0001590,0009899,0010770,0010970,0000000,001024,000,002,0512
0007373,0000170,0000030,0001006,0005179,0006392,0005731,0000000,001024,001,002,0512
0011511,0004989,0000541,0001996,0006953,0010329,0007465,0000000,001024,001,002,0512
0006863,0000160,0000040,0001005,0004969,0006342,0005330,0000000,001024,002,002,0512
0010981,0005686,0000541,0002243,0006422,0010359,0006843,0000000,001024,002,002,0512
0007364,0000161,0000030,0001006,0005170,0006392,0005731,0000000,001024,003,002,0512
0011561,0004910,0000431,0002003,0007074,0010380,0007604,0000000,001024,003,002,0512
