tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,   1678040, 1678040,   15.799150,   30.000000,11322.749023,11145.249023,   51.640610,   89.481827,11122.553711,10910.785156,   1678040,               0,000,000
000,   1663482, 1663482,   15.477468,   30.000000,11318.109375,11150.504883,   51.017490,   88.268089,11120.172852,10919.070312,   1663482,               0,000,001
