tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,glock_tries,array_size(B),client_id,run
000,    244221,  244221,    4.605894,   10.000000, 7974.381836, 2014.328125,   13.053648,   18.514399, 7943.901855, 1977.515747,   12.089267,    6.864713,    990916,               0,000,000
000,    243525,  243525,    4.600055,   10.000000, 7983.049316, 2005.671021,   13.002038,   17.793083, 7952.860840, 1970.309082,   12.100423,    6.836221,    992994,               0,000,001
000,    242889,  242889,    4.586821,   10.000000, 7989.743652, 1999.021240,   12.976428,   19.203405, 7959.349121, 1960.780640,   12.002102,    6.839623,    995779,               0,000,002
000,    242453,  242453,    4.579668,   10.000000, 8015.328613, 1973.284302,   13.362855,   18.064398, 7984.764648, 1935.070068,   11.875062,    6.851478,    999486,               0,001,000
000,    241932,  241932,    4.571872,   10.000000, 8016.750977, 1971.820557,   13.352410,   18.563707, 7986.108398, 1932.701050,   11.865169,    6.840126,   1000267,               0,001,001
000,    242297,  242297,    4.588305,   10.000000, 8000.080078, 1988.465698,   13.629182,   18.686344, 7969.064941, 1949.805664,   11.888273,    6.860458,    997687,               0,001,002
000,    233552,  233552,    4.411392,   10.000000, 8097.626465, 1891.321655,   12.714684,   19.527435, 8067.891113, 1853.060425,   11.779016,    6.585062,   1018945,               0,002,000
000,    234105,  234105,    4.428384,   10.000000, 8092.042969, 1896.777344,   12.753457,   19.616083, 8062.136230, 1858.323853,   11.790369,    6.600852,   1018078,               0,002,001
000,    234016,  234016,    4.313084,   10.000000, 8094.693359, 1894.439087,   12.729798,   19.596367, 8064.990723, 1856.194580,   11.670453,    6.586319,   1019180,               0,002,002
000,    241812,  241812,    4.573327,   10.000000, 7993.021484, 1995.848511,   11.982183,   17.417850, 7963.636230, 1958.751587,   11.956380,    6.845686,    995545,               0,003,000
000,    242466,  242466,    4.466527,   10.000000, 7986.431152, 2002.781616,   12.028365,   17.462811, 7957.122559, 1965.354614,   11.855124,    6.872189,    994379,               0,003,001
000,    241969,  241969,    4.456644,   10.000000, 7992.282227, 1996.885376,   11.992200,   17.462826, 7962.991699, 1960.110962,   11.822350,    6.850487,    996186,               0,003,002
