tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la
000,00000000,00455138,020,00220835,00007890,00007430,001024,000,000,00016384,00228724
001,00000000,00455228,020,00220663,00008027,00007564,001024,000,000,00016384,00228690
002,00000000,00455812,020,00220717,00008041,00007482,001024,000,000,00016384,00228756
003,00000000,00454387,020,00220052,00008141,00007657,001024,000,000,00016384,00228190
004,00000000,00454680,020,00220457,00007986,00007566,001024,000,000,00016384,00228443
005,00000000,00454219,020,00220485,00008170,00007730,001024,000,000,00016384,00228655
006,00000000,00454162,020,00220455,00008038,00007601,001024,000,000,00016384,00228493
007,00000000,00454643,020,00220465,00007906,00007466,001024,000,000,00016384,00228371
008,00000000,00454677,020,00220741,00007948,00007469,001024,000,000,00016384,00228688
009,00000000,00454294,020,00220581,00007925,00007456,001024,000,000,00016384,00228506
010,00000000,00454971,020,00220504,00008021,00007575,001024,000,000,00016384,00228525
011,00000000,00454609,020,00220153,00007862,00007348,001024,000,000,00016384,00228015
012,00000000,00454704,020,00220495,00007956,00007486,001024,000,000,00016384,00228451
013,00000000,00455280,020,00220129,00008097,00007590,001024,000,000,00016384,00228226
014,00000000,00454678,020,00220700,00008091,00007590,001024,000,000,00016384,00228791
015,00000000,00455528,020,00220249,00008574,00008065,001024,000,000,00016384,00228820
016,00000000,00454183,020,00220288,00007950,00007503,001024,000,000,00016384,00228237
017,00000000,00454882,020,00220198,00007922,00007493,001024,000,000,00016384,00228118
018,00000000,00454568,020,00220320,00007992,00007568,001024,000,000,00016384,00228312
019,00000000,00455524,020,00220263,00008576,00008188,001024,000,000,00016384,00228829
020,00000000,00455008,020,00220544,00007959,00007400,001024,000,000,00016384,00228503
021,00000000,00455104,020,00220143,00008077,00007612,001024,000,000,00016384,00228218
022,00000000,00454660,020,00220471,00008039,00007606,001024,000,000,00016384,00228510
023,00000000,00454776,020,00220578,00007962,00007640,001024,000,000,00016384,00228540
024,00000000,00454515,020,00220331,00008039,00007631,001024,000,000,00016384,00228370
025,00000000,00454768,020,00220374,00008107,00007711,001024,000,000,00016384,00228481
026,00000000,00454463,020,00220514,00007992,00007633,001024,000,000,00016384,00228506
027,00000000,00454311,020,00220452,00008030,00007707,001024,000,000,00016384,00228482
028,00000000,00454964,020,00220690,00008113,00007777,001024,000,000,00016384,00228800
029,00000000,00454780,020,00220642,00008067,00007637,001024,000,000,00016384,00228708
030,00000000,00454287,020,00220530,00007962,00007620,001024,000,000,00016384,00228492
031,00000000,00454554,020,00220810,00008120,00007844,001024,000,000,00016384,00228926
000,00000000,00540748,020,00261956,00009677,00009338,001024,000,001,00016384,00271630
001,00000000,00540614,020,00262323,00009504,00009159,001024,000,001,00016384,00271827
002,00000000,00541311,020,00262233,00009614,00009259,001024,000,001,00016384,00271847
003,00000000,00539643,020,00261566,00009562,00009226,001024,000,001,00016384,00271127
004,00000000,00539829,020,00262224,00009596,00009301,001024,000,001,00016384,00271820
005,00000000,00541654,020,00261705,00010396,00010039,001024,000,001,00016384,00272090
006,00000000,00540446,020,00261293,00009529,00009220,001024,000,001,00016384,00270822
007,00000000,00540014,020,00261558,00009494,00009188,001024,000,001,00016384,00271052
008,00000000,00541137,020,00261571,00009473,00009178,001024,000,001,00016384,00271044
009,00000000,00540091,020,00261723,00009687,00009411,001024,000,001,00016384,00271410
010,00000000,00539790,020,00261885,00009617,00009308,001024,000,001,00016384,00271500
011,00000000,00539692,020,00261764,00009432,00009130,001024,000,001,00016384,00271195
012,00000000,00540086,020,00261846,00009461,00009122,001024,000,001,00016384,00271307
013,00000000,00540397,020,00261665,00009509,00009205,001024,000,001,00016384,00271174
014,00000000,00541012,020,00261489,00009426,00009107,001024,000,001,00016384,00270915
015,00000000,00539683,020,00261971,00009493,00009176,001024,000,001,00016384,00271464
016,00000000,00539492,020,00261977,00009416,00009029,001024,000,001,00016384,00271391
017,00000000,00539533,020,00261801,00009548,00009178,001024,000,001,00016384,00271348
018,00000000,00539303,020,00261799,00009390,00009076,001024,000,001,00016384,00271187
019,00000000,00539407,020,00261749,00009428,00009045,001024,000,001,00016384,00271177
020,00000000,00540732,020,00261283,00009442,00009103,001024,000,001,00016384,00270723
021,00000000,00540036,020,00262022,00009564,00009194,001024,000,001,00016384,00271586
022,00000000,00539717,020,00261608,00009547,00009152,001024,000,001,00016384,00271152
023,00000000,00540308,020,00262151,00009337,00008975,001024,000,001,00016384,00271488
024,00000000,00540747,020,00261690,00009411,00009031,001024,000,001,00016384,00271101
025,00000000,00541581,020,00261934,00010130,00009762,001024,000,001,00016384,00272059
026,00000000,00539286,020,00262062,00009346,00009003,001024,000,001,00016384,00271408
027,00000000,00539084,020,00261934,00009435,00009024,001024,000,001,00016384,00271369
028,00000000,00541255,020,00261769,00009610,00009230,001024,000,001,00016384,00271379
029,00000000,00540025,020,00262164,00009606,00009241,001024,000,001,00016384,00271770
030,00000000,00539916,020,00262204,00009286,00008933,001024,000,001,00016384,00271489
031,00000000,00539826,020,00262091,00009647,00009295,001024,000,001,00016384,00271737
000,00000000,00453844,020,00220048,00008432,00006573,001024,000,002,00016384,00228479
001,00000000,00454452,020,00220500,00008230,00006532,001024,000,002,00016384,00228730
002,00000000,00454488,020,00220356,00008359,00006652,001024,000,002,00016384,00228715
003,00000000,00454016,020,00220043,00008212,00006506,001024,000,002,00016384,00228250
004,00000000,00454382,020,00219767,00008302,00006616,001024,000,002,00016384,00228069
005,00000000,00454076,020,00219557,00008264,00006714,001024,000,002,00016384,00227818
006,00000000,00453734,020,00220185,00008401,00006821,001024,000,002,00016384,00228582
007,00000000,00453824,020,00219741,00008277,00006577,001024,000,002,00016384,00228018
008,00000000,00454583,020,00219794,00008368,00006645,001024,000,002,00016384,00228162
009,00000000,00453598,020,00220317,00008208,00006664,001024,000,002,00016384,00228523
010,00000000,00454038,020,00220163,00008302,00006586,001024,000,002,00016384,00228463
011,00000000,00453590,020,00219784,00008159,00006449,001024,000,002,00016384,00227940
012,00000000,00454037,020,00220075,00008363,00006659,001024,000,002,00016384,00228432
013,00000000,00454264,020,00220012,00008153,00006494,001024,000,002,00016384,00228164
014,00000000,00454381,020,00219641,00008437,00006822,001024,000,002,00016384,00228078
015,00000000,00453430,020,00220000,00008470,00006682,001024,000,002,00016384,00228470
016,00000000,00452789,020,00220203,00008278,00006386,001024,000,002,00016384,00228481
017,00000000,00453750,020,00219555,00008169,00006338,001024,000,002,00016384,00227724
018,00000000,00453751,020,00219455,00008251,00006628,001024,000,002,00016384,00227703
019,00000000,00452491,020,00219884,00008216,00006419,001024,000,002,00016384,00228099
020,00000000,00454045,020,00219833,00008257,00006530,001024,000,002,00016384,00228090
021,00000000,00453538,020,00219657,00008395,00006561,001024,000,002,00016384,00228049
022,00000000,00452762,020,00220004,00008308,00006434,001024,000,002,00016384,00228311
023,00000000,00453316,020,00219602,00008352,00006581,001024,000,002,00016384,00227953
024,00000000,00453761,020,00219858,00008296,00006465,001024,000,002,00016384,00228154
025,00000000,00453290,020,00219821,00008233,00006392,001024,000,002,00016384,00228054
026,00000000,00453477,020,00219681,00008356,00006397,001024,000,002,00016384,00228037
027,00000000,00452879,020,00219861,00008280,00006421,001024,000,002,00016384,00228140
028,00000000,00453756,020,00220054,00008173,00006293,001024,000,002,00016384,00228225
029,00000000,00453894,020,00219971,00008323,00006431,001024,000,002,00016384,00228292
030,00000000,00453433,020,00220134,00008262,00006586,001024,000,002,00016384,00228396
031,00000000,00454151,020,00219672,00008287,00006400,001024,000,002,00016384,00227957
