tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la,pinning,cache_misses,c_ho
000,00000000,00077978,010,00153190,00000000,00000000,001024,000,000,00000016,00039333,02,0000000005157242,00000000
001,00000000,00075981,010,00139451,00000000,00000000,001024,000,000,00000016,00038280,02,0000000005529053,00000000
002,00000000,00075827,010,00139733,00000000,00000000,001024,000,000,00000016,00038479,02,0000000005229698,00000000
003,00000000,00075246,010,00146620,00000000,00000000,001024,000,000,00000016,00037768,02,0000000003634677,00000000
004,00000000,00076714,010,00147378,00000000,00000000,001024,000,000,00000016,00038532,02,0000000003051492,00000000
005,00000000,00075882,010,00141157,00000000,00000000,001024,000,000,00000016,00038275,02,0000000005549822,00000000
006,00000000,00076624,010,00146819,00000000,00000000,001024,000,000,00000016,00038448,02,0000000004274316,00000000
007,00000000,00075593,010,00145391,00000000,00000000,001024,000,000,00000016,00038078,02,0000000003668863,00000000
008,00000000,00076260,010,00146558,00000000,00000000,001024,000,000,00000016,00038649,02,0000000003691128,00000000
009,00000000,00075762,010,00137834,00000000,00000000,001024,000,000,00000016,00038275,02,0000000005669489,00000000
010,00000000,00076030,010,00138426,00000000,00000000,001024,000,000,00000016,00038137,02,0000000005551940,00000000
011,00000000,00076617,010,00140271,00000000,00000000,001024,000,000,00000016,00038686,02,0000000005560854,00000000
012,00000000,00077665,010,00140598,00000000,00000000,001024,000,000,00000016,00039077,02,0000000005589948,00000000
013,00000000,00077369,010,00148358,00000000,00000000,001024,000,000,00000016,00038839,02,0000000004029281,00000000
014,00000000,00074733,010,00144885,00000000,00000000,001024,000,000,00000016,00037814,02,0000000003533617,00000000
015,00000000,00076317,010,00137762,00000000,00000000,001024,000,000,00000016,00038494,02,0000000005542134,00000000
016,00000000,00078132,010,00142143,00000000,00000000,001024,000,000,00000016,00039516,02,0000000005715226,00000000
017,00000000,00076676,010,00148240,00000000,00000000,001024,000,000,00000016,00038799,02,0000000003845479,00000000
018,00000000,00076493,010,00140811,00000000,00000000,001024,000,000,00000016,00038763,02,0000000005879653,00000000
019,00000000,00076636,010,00148322,00000000,00000000,001024,000,000,00000016,00038652,02,0000000003903679,00000000
020,00000000,00077079,010,00149578,00000000,00000000,001024,000,000,00000016,00038958,02,0000000003657895,00000000
021,00000000,00075356,010,00138206,00000000,00000000,001024,000,000,00000016,00038239,02,0000000005743835,00000000
022,00000000,00075035,010,00147543,00000000,00000000,001024,000,000,00000016,00038000,02,0000000003580865,00000000
023,00000000,00074921,010,00140141,00000000,00000000,001024,000,000,00000016,00037983,02,0000000005655436,00000000
024,00000000,00076739,010,00148415,00000000,00000000,001024,000,000,00000016,00038565,02,0000000003763809,00000000
025,00000000,00075871,010,00138035,00000000,00000000,001024,000,000,00000016,00038187,02,0000000005887373,00000000
026,00000000,00076192,010,00147919,00000000,00000000,001024,000,000,00000016,00038385,02,0000000003880536,00000000
027,00000000,00077305,010,00140931,00000000,00000000,001024,000,000,00000016,00038960,02,0000000005749167,00000000
028,00000000,00077898,010,00152781,00000000,00000000,001024,000,000,00000016,00039098,02,0000000004067066,00000000
029,00000000,00074517,010,00139451,00000000,00000000,001024,000,000,00000016,00037613,02,0000000005737515,00000000
030,00000000,00077423,010,00141635,00000000,00000000,001024,000,000,00000016,00039063,02,0000000005514173,00000000
031,00000000,00075676,010,00145657,00000000,00000000,001024,000,000,00000016,00038136,02,0000000004055822,00000000
000,00000000,00147453,010,00288784,00000000,00000000,001024,001,000,00000016,00074024,02,0000000008304816,00000000
001,00000000,00191650,010,00360193,00000000,00000000,001024,001,000,00000016,00096352,02,0000000006891667,00000000
002,00000000,00190495,010,00360996,00000000,00000000,001024,001,000,00000016,00096291,02,0000000006279106,00000000
003,00000000,00192057,010,00359272,00000000,00000000,001024,001,000,00000016,00096678,02,0000000006301245,00000000
004,00000000,00147998,010,00287705,00000000,00000000,001024,001,000,00000016,00074513,02,0000000006060582,00000000
005,00000000,00145994,010,00285036,00000000,00000000,001024,001,000,00000016,00073479,02,0000000006174457,00000000
006,00000000,00190905,010,00359929,00000000,00000000,001024,001,000,00000016,00096531,02,0000000006436781,00000000
007,00000000,00145155,010,00285911,00000000,00000000,001024,001,000,00000016,00072936,02,0000000006486481,00000000
008,00000000,00146611,010,00288077,00000000,00000000,001024,001,000,00000016,00073802,02,0000000006041845,00000000
009,00000000,00192357,010,00359864,00000000,00000000,001024,001,000,00000016,00096666,02,0000000006275301,00000000
010,00000000,00144041,010,00282145,00000000,00000000,001024,001,000,00000016,00072604,02,0000000006488830,00000000
