tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,array_size(B),nodeID,run,lockNR
000,00000000,02939393,030,01405572,00071173,001024,000,000,00016384
001,00000000,02655307,030,01267660,00064859,001024,000,000,00016384
002,00000000,02654309,030,01267276,00065403,001024,000,000,00016384
003,00000000,02649950,030,01266706,00064918,001024,000,000,00016384
004,00000000,02946760,030,01408407,00071926,001024,000,000,00016384
005,00000000,02941245,030,01406027,00071908,001024,000,000,00016384
006,00000000,02648034,030,01265791,00065038,001024,000,000,00016384
007,00000000,02627045,030,01254379,00064541,001024,000,000,00016384
008,00000000,02936466,030,01403402,00071567,001024,000,000,00016384
009,00000000,02908213,030,01390371,00070815,001024,000,000,00016384
010,00000000,02934979,030,01401014,00071652,001024,000,000,00016384
011,00000000,02631656,030,01256902,00065023,001024,000,000,00016384
012,00000000,02623666,030,01252584,00064902,001024,000,000,00016384
013,00000000,02930778,030,01400008,00071426,001024,000,000,00016384
014,00000000,02925331,030,01397607,00071587,001024,000,000,00016384
015,00000000,02628090,030,01254853,00065072,001024,000,000,00016384
016,00000000,02623914,030,01252627,00064635,001024,000,000,00016384
017,00000000,02918085,030,01394064,00070853,001024,000,000,00016384
018,00000000,02927306,030,01397679,00071463,001024,000,000,00016384
019,00000000,02617962,030,01249917,00064121,001024,000,000,00016384
020,00000000,02932836,030,01400934,00071330,001024,000,000,00016384
021,00000000,02620169,030,01252662,00064257,001024,000,000,00016384
022,00000000,02619999,030,01252471,00064213,001024,000,000,00016384
023,00000000,02602077,030,01243589,00064253,001024,000,000,00016384
024,00000000,02601198,030,01241058,00064504,001024,000,000,00016384
025,00000000,02933003,030,01401639,00071445,001024,000,000,00016384
026,00000000,02938868,030,01404973,00071299,001024,000,000,00016384
027,00000000,02941341,030,01403975,00071574,001024,000,000,00016384
028,00000000,02912127,030,01390075,00070775,001024,000,000,00016384
029,00000000,02927714,030,01399399,00071456,001024,000,000,00016384
030,00000000,02598030,030,01240218,00063587,001024,000,000,00016384
031,00000000,02612563,030,01248938,00064213,001024,000,000,00016384
