tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la,pinning,cache_misses,c_ho
000,00000000,00110192,010,00052192,00022020,00005062,001024,000,000,00000016,00074212,01,0000000031494325,00025505
001,00000000,00110338,010,00052395,00022017,00005166,001024,000,000,00000016,00074412,01,0000000028869270,00025737
002,00000000,00110502,010,00052167,00022111,00005134,001024,000,000,00000016,00074278,01,0000000029186313,00025689
003,00000000,00110106,010,00052283,00022063,00005209,001024,000,000,00000016,00074346,01,0000000032534546,00025720
004,00000000,00111023,010,00052480,00022168,00005121,001024,000,000,00000016,00074648,01,0000000032126466,00025798
005,00000000,00110572,010,00052354,00022048,00005166,001024,000,000,00000016,00074402,01,0000000032133642,00025626
006,00000000,00109792,010,00052010,00022250,00005181,001024,000,000,00000016,00074260,01,0000000032545868,00025565
007,00000000,00109476,010,00051799,00022249,00005234,001024,000,000,00000016,00074048,01,0000000032123921,00025434
008,00000000,00110372,010,00052427,00022020,00005089,001024,000,000,00000016,00074447,01,0000000032826816,00025825
009,00000000,00110199,010,00052613,00022301,00005256,001024,000,000,00000016,00074914,01,0000000031644943,00025877
010,00000000,00110413,010,00052472,00022073,00005221,001024,000,000,00000016,00074545,01,0000000032590991,00025780
011,00000000,00109615,010,00052160,00022277,00005192,001024,000,000,00000016,00074437,01,0000000033406469,00025470
012,00000000,00109434,010,00051950,00022114,00005270,001024,000,000,00000016,00074064,01,0000000032095338,00025446
013,00000000,00110809,010,00052554,00021994,00005168,001024,000,000,00000016,00074548,01,0000000032471113,00025743
014,00000000,00111037,010,00053007,00021922,00005313,001024,000,000,00000016,00074929,01,0000000032840011,00025834
015,00000000,00110036,010,00052517,00021890,00005068,001024,000,000,00000016,00074407,01,0000000032449225,00025530
016,00000000,00110253,010,00052327,00022036,00005090,001024,000,000,00000016,00074363,01,0000000032515443,00025610
017,00000000,00109727,010,00052224,00022370,00005159,001024,000,000,00000016,00074594,01,0000000032474239,00025517
018,00000000,00109973,010,00052600,00022154,00005168,001024,000,000,00000016,00074754,01,0000000032598775,00025781
019,00000000,00109701,010,00052351,00021880,00004904,001024,000,000,00000016,00074231,01,0000000032295538,00025478
020,00000000,00109439,010,00051964,00022084,00005262,001024,000,000,00000016,00074048,01,0000000031758318,00025222
021,00000000,00110465,010,00051705,00022135,00005150,001024,000,000,00000016,00073840,01,0000000031148382,00025467
022,00000000,00110002,010,00052037,00022106,00005253,001024,000,000,00000016,00074143,01,0000000031596856,00025676
023,00000000,00110061,010,00052055,00022092,00005232,001024,000,000,00000016,00074147,01,0000000032312209,00025668
024,00000000,00110151,010,00052240,00021997,00004998,001024,000,000,00000016,00074237,01,0000000032160691,00025693
025,00000000,00110656,010,00052627,00022014,00005212,001024,000,000,00000016,00074641,01,0000000031945077,00025655
026,00000000,00109533,010,00051912,00022052,00005240,001024,000,000,00000016,00073964,01,0000000032401925,00025496
027,00000000,00109258,010,00051947,00022174,00005161,001024,000,000,00000016,00074121,01,0000000032464619,00025517
028,00000000,00109186,010,00051978,00021895,00004985,001024,000,000,00000016,00073873,01,0000000030252299,00025367
029,00000000,00109344,010,00051839,00022236,00005203,001024,000,000,00000016,00074075,01,0000000031003023,00025284
030,00000000,00109615,010,00052394,00022130,00005118,001024,000,000,00000016,00074524,01,0000000032141168,00025885
031,00000000,00109831,010,00052176,00022084,00005035,001024,000,000,00000016,00074260,01,0000000032092157,00025895
000,00000000,00132960,010,00062250,00027534,00006518,001024,001,000,00000016,00089784,01,0000000042566649,00021893
001,00000000,00133594,010,00062302,00027698,00006601,001024,001,000,00000016,00090000,01,0000000038280345,00021752
002,00000000,00132934,010,00062123,00027727,00006560,001024,001,000,00000016,00089850,01,0000000037438963,00021881
003,00000000,00134124,010,00062335,00027617,00006507,001024,001,000,00000016,00089952,01,0000000052659168,00021987
004,00000000,00133512,010,00062179,00027620,00006635,001024,001,000,00000016,00089799,01,0000000046539525,00021709
005,00000000,00133944,010,00062468,00027893,00006675,001024,001,000,00000016,00090361,01,0000000047339329,00022257
006,00000000,00133385,010,00061914,00027822,00006591,001024,001,000,00000016,00089736,01,0000000046494632,00021988
007,00000000,00132553,010,00061347,00027948,00006836,001024,001,000,00000016,00089295,01,0000000045845895,00021622
008,00000000,00132776,010,00061624,00027695,00006685,001024,001,000,00000016,00089319,01,0000000048360508,00021749
009,00000000,00131358,010,00061545,00027792,00006732,001024,001,000,00000016,00089337,01,0000000048107540,00021844
010,00000000,00133130,010,00062053,00027693,00006548,001024,001,000,00000016,00089746,01,0000000047898027,00021903
011,00000000,00133571,010,00062502,00027460,00006591,001024,001,000,00000016,00089962,01,0000000053003211,00021898
012,00000000,00134167,010,00062233,00028009,00006572,001024,001,000,00000016,00090242,01,0000000047146648,00022241
013,00000000,00134222,010,00062613,00027436,00006530,001024,001,000,00000016,00090049,01,0000000048330906,00022178
014,00000000,00131300,010,00061342,00027547,00006853,001024,001,000,00000016,00088889,01,0000000046008794,00021636
015,00000000,00132721,010,00062093,00027847,00006690,001024,001,000,00000016,00089940,01,0000000047455593,00022056
016,00000000,00132838,010,00062399,00027414,00006487,001024,001,000,00000016,00089813,01,0000000047897802,00021861
017,00000000,00132192,010,00062372,00027400,00006557,001024,001,000,00000016,00089772,01,0000000048131204,00022030
018,00000000,00133565,010,00062251,00027619,00006590,001024,001,000,00000016,00089870,01,0000000049246746,00022009
019,00000000,00132675,010,00061643,00027441,00006371,001024,001,000,00000016,00089084,01,0000000051503446,00021812
020,00000000,00131890,010,00061847,00027643,00006684,001024,001,000,00000016,00089490,01,0000000049641012,00022064
021,00000000,00133492,010,00062214,00027997,00006803,001024,001,000,00000016,00090211,01,0000000049634175,00022234
022,00000000,00131658,010,00061469,00027885,00006778,001024,001,000,00000016,00089354,01,0000000047119297,00021776
023,00000000,00132553,010,00061666,00027703,00006796,001024,001,000,00000016,00089369,01,0000000047068596,00021876
024,00000000,00133626,010,00062200,00027524,00006593,001024,001,000,00000016,00089724,01,0000000049361585,00022134
025,00000000,00131893,010,00061867,00027463,00006708,001024,001,000,00000016,00089330,01,0000000049843219,00021720
026,00000000,00131964,010,00061865,00027787,00006617,001024,001,000,00000016,00089652,01,0000000049521091,00021857
027,00000000,00132635,010,00061846,00027868,00006815,001024,001,000,00000016,00089714,01,0000000053076049,00022044
028,00000000,00132210,010,00062394,00027685,00006737,001024,001,000,00000016,00090079,01,0000000043477484,00022080
029,00000000,00132787,010,00062255,00027747,00006758,001024,001,000,00000016,00090002,01,0000000043555884,00021949
030,00000000,00132960,010,00062007,00027697,00006606,001024,001,000,00000016,00089704,01,0000000043857525,00022093
031,00000000,00132378,010,00061776,00027591,00006653,001024,001,000,00000016,00089367,01,0000000044189421,00021791
000,00000000,00130042,010,00060458,00027227,00006277,001024,002,000,00000016,00087685,01,0000000041763549,00022633
001,00000000,00130397,010,00060771,00027365,00006531,001024,002,000,00000016,00088136,01,0000000040753646,00022431
002,00000000,00131399,010,00061652,00027309,00006338,001024,002,000,00000016,00088961,01,0000000041120768,00022807
003,00000000,00129432,010,00060367,00027451,00006635,001024,002,000,00000016,00087818,01,0000000054694993,00022825
004,00000000,00131217,010,00060945,00027059,00006478,001024,002,000,00000016,00088004,01,0000000048445505,00022732
005,00000000,00131037,010,00060739,00027353,00006675,001024,002,000,00000016,00088092,01,0000000050149431,00022707
006,00000000,00129906,010,00060820,00027682,00006665,001024,002,000,00000016,00088502,01,0000000049967432,00022771
007,00000000,00129901,010,00061175,00027219,00006415,001024,002,000,00000016,00088394,01,0000000048785029,00022652
008,00000000,00131475,010,00061465,00027403,00006550,001024,002,000,00000016,00088868,01,0000000049820785,00022998
009,00000000,00129849,010,00060506,00027274,00006531,001024,002,000,00000016,00087780,01,0000000049891834,00022543
010,00000000,00130920,010,00061225,00027347,00006425,001024,002,000,00000016,00088572,01,0000000050125766,00022651
011,00000000,00130898,010,00061472,00027213,00006452,001024,002,000,00000016,00088685,01,0000000054587280,00022763
