0000000,0000571,0000080,0001005,0005049,0006181,0011402,0000013,001024,000,000,16384
0000000,0115344,0000491,0006247,0019056,0018405,0034996,0076290,001024,000,000,16384
0000000,0000812,0000130,0001005,0005130,0006091,0011772,0000012,001024,001,000,16384
0000000,0113595,0000771,0005447,0007043,0012243,0018054,0075064,001024,001,000,16384
0000000,0000571,0000080,0001005,0005130,0006372,0011842,0000010,001024,002,000,16384
0000000,0112849,0000501,0004868,0015298,0014638,0030838,0056392,001024,002,000,16384
0000000,0000541,0000090,0001005,0005039,0006131,0011401,0000012,001024,000,001,16384
0000000,0096423,0000491,0002958,0010269,0011682,0020338,0039340,001024,000,001,16384
0000000,0000661,0000100,0001005,0005110,0006112,0011752,0000012,001024,001,001,16384
0000000,0094608,0000712,0002909,0006903,0010610,0017102,0037545,001024,001,001,16384
0000000,0000531,0000081,0001005,0005229,0006392,0012023,0000009,001024,002,001,16384
0000000,0056935,0000481,0002154,0012303,0013105,0023073,0018654,001024,002,001,16384
0000000,0000531,0000080,0001005,0005029,0006111,0011362,0000012,001024,000,002,16384
0000000,0096327,0000461,0002860,0010170,0011782,0019477,0038262,001024,000,002,16384
0000000,0000682,0000100,0001005,0005109,0006111,0011742,0000012,001024,001,002,16384
0000000,0076059,0000701,0002838,0007224,0011051,0017273,0037547,001024,001,002,16384
0000000,0000521,0000080,0001005,0005249,0006412,0012063,0000010,001024,002,002,16384
0000000,0056931,0000471,0002133,0015809,0014818,0031469,0018652,001024,002,002,16384
