tid,loop_in_cs,lock_acquires,duration,glock_tries,array_size(B),nodeID,run,lockNR
000,00059941,00059941,010,00119882,001024,001,000,0256
001,00060081,00060081,010,00120162,001024,001,000,0256
002,00059288,00059288,010,00118576,001024,001,000,0256
003,00060430,00060430,010,00120860,001024,001,000,0256
004,00059405,00059405,010,00118810,001024,001,000,0256
005,00060128,00060128,010,00120256,001024,001,000,0256
006,00059941,00059941,010,00119882,001024,001,000,0256
007,00059635,00059635,010,00119270,001024,001,000,0256
008,00061233,00061233,010,00122466,001024,001,000,0256
009,00060933,00060933,010,00121866,001024,001,000,0256
010,00058221,00058221,010,00116442,001024,001,000,0256
011,00060474,00060474,010,00120948,001024,001,000,0256
012,00059761,00059761,010,00119522,001024,001,000,0256
013,00061754,00061754,010,00123508,001024,001,000,0256
014,00060556,00060556,010,00121112,001024,001,000,0256
015,00060648,00060648,010,00121296,001024,001,000,0256
016,00059712,00059712,010,00119424,001024,001,000,0256
017,00060468,00060468,010,00120936,001024,001,000,0256
018,00059178,00059178,010,00118356,001024,001,000,0256
019,00060956,00060956,010,00121912,001024,001,000,0256
020,00060085,00060085,010,00120170,001024,001,000,0256
021,00060723,00060723,010,00121446,001024,001,000,0256
022,00060997,00060997,010,00121994,001024,001,000,0256
023,00060238,00060238,010,00120476,001024,001,000,0256
024,00058967,00058967,010,00117934,001024,001,000,0256
025,00059800,00059800,010,00119600,001024,001,000,0256
026,00060183,00060183,010,00120366,001024,001,000,0256
027,00059907,00059907,010,00119814,001024,001,000,0256
028,00060908,00060908,010,00121816,001024,001,000,0256
029,00059910,00059910,010,00119820,001024,001,000,0256
030,00059163,00059163,010,00118326,001024,001,000,0256
031,00059541,00059541,010,00119082,001024,001,000,0256
000,00061722,00061722,010,00123444,001024,001,001,0256
001,00060847,00060847,010,00121694,001024,001,001,0256
002,00060884,00060884,010,00121768,001024,001,001,0256
003,00062455,00062455,010,00124910,001024,001,001,0256
004,00061139,00061139,010,00122278,001024,001,001,0256
005,00060816,00060816,010,00121632,001024,001,001,0256
006,00060903,00060903,010,00121806,001024,001,001,0256
007,00061881,00061881,010,00123762,001024,001,001,0256
008,00061798,00061798,010,00123596,001024,001,001,0256
009,00061774,00061774,010,00123548,001024,001,001,0256
010,00061395,00061395,010,00122790,001024,001,001,0256
011,00062467,00062467,010,00124934,001024,001,001,0256
012,00061016,00061016,010,00122032,001024,001,001,0256
013,00062406,00062406,010,00124812,001024,001,001,0256
014,00061640,00061640,010,00123280,001024,001,001,0256
015,00062247,00062247,010,00124494,001024,001,001,0256
016,00061055,00061055,010,00122110,001024,001,001,0256
017,00062214,00062214,010,00124428,001024,001,001,0256
018,00061180,00061180,010,00122360,001024,001,001,0256
019,00061635,00061635,010,00123270,001024,001,001,0256
020,00061203,00061203,010,00122406,001024,001,001,0256
021,00061845,00061845,010,00123690,001024,001,001,0256
022,00060927,00060927,010,00121854,001024,001,001,0256
023,00061214,00061214,010,00122428,001024,001,001,0256
024,00060003,00060003,010,00120006,001024,001,001,0256
025,00061479,00061479,010,00122958,001024,001,001,0256
026,00061062,00061062,010,00122124,001024,001,001,0256
027,00061409,00061409,010,00122818,001024,001,001,0256
028,00061741,00061741,010,00123482,001024,001,001,0256
029,00060379,00060379,010,00120758,001024,001,001,0256
030,00060333,00060333,010,00120666,001024,001,001,0256
031,00060328,00060328,010,00120656,001024,001,001,0256
000,00045631,00045631,010,00091262,001024,001,002,0256
001,00049882,00049882,010,00099764,001024,001,002,0256
002,00049668,00049668,010,00099336,001024,001,002,0256
003,00052688,00052688,010,00105376,001024,001,002,0256
004,00049819,00049819,010,00099638,001024,001,002,0256
005,00049447,00049447,010,00098894,001024,001,002,0256
006,00050424,00050424,010,00100848,001024,001,002,0256
007,00051384,00051384,010,00102768,001024,001,002,0256
008,00050335,00050335,010,00100670,001024,001,002,0256
009,00052166,00052166,010,00104332,001024,001,002,0256
010,00051102,00051102,010,00102204,001024,001,002,0256
011,00050699,00050699,010,00101398,001024,001,002,0256
012,00050203,00050203,010,00100406,001024,001,002,0256
013,00050201,00050201,010,00100402,001024,001,002,0256
014,00050915,00050915,010,00101830,001024,001,002,0256
015,00051279,00051279,010,00102558,001024,001,002,0256
016,00051083,00051083,010,00102166,001024,001,002,0256
017,00050850,00050850,010,00101700,001024,001,002,0256
018,00051152,00051152,010,00102304,001024,001,002,0256
019,00050816,00050816,010,00101632,001024,001,002,0256
020,00050224,00050224,010,00100448,001024,001,002,0256
021,00051504,00051504,010,00103008,001024,001,002,0256
022,00049849,00049849,010,00099698,001024,001,002,0256
023,00043889,00043889,010,00087778,001024,001,002,0256
024,00048535,00048535,010,00097070,001024,001,002,0256
025,00049510,00049510,010,00099020,001024,001,002,0256
026,00050932,00050932,010,00101864,001024,001,002,0256
027,00050737,00050737,010,00101474,001024,001,002,0256
028,00050077,00050077,010,00100154,001024,001,002,0256
029,00049989,00049989,010,00099978,001024,001,002,0256
030,00048602,00048602,010,00097204,001024,001,002,0256
031,00050700,00050700,010,00101400,001024,001,002,0256
