lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR,numa,cnNR,mnNR,threadNR,maxHandover
0000000,0001013,0000051,0001002,0001994,0002595,0002565,0000005,001024,000,001,00000008,01,001,002,016,016
0000000,0001081,0000682,0001004,0002695,0003447,0003416,0000087,001024,000,001,00000008,01,001,002,016,016
0000000,0001013,0000050,0001002,0001994,0002585,0002565,0000005,001024,000,002,00000008,01,001,002,016,016
0000000,0001079,0000711,0001004,0002695,0003427,0003387,0000086,001024,000,002,00000008,01,001,002,016,016
0000000,0000171,0000031,0001002,0002124,0002645,0002154,0000010,001024,000,000,00000128,01,001,002,016,016
0000000,0001012,0000421,0001006,0002935,0003686,0003366,0000032,001024,000,000,00000128,01,001,002,016,016
0000000,0000171,0000031,0001002,0002134,0002655,0002154,0000010,001024,000,001,00000128,01,001,002,016,016
0000000,0001012,0000420,0001006,0002956,0003697,0003367,0000032,001024,000,001,00000128,01,001,002,016,016
0000000,0000171,0000031,0001002,0002134,0002655,0002154,0000010,001024,000,002,00000128,01,001,002,016,016
0000000,0001012,0000411,0001006,0002965,0003707,0003367,0000032,001024,000,002,00000128,01,001,002,016,016
0000000,0000170,0000030,0001002,0002124,0002655,0002134,0000010,001024,000,000,00001024,01,001,002,016,016
0000000,0001008,0000351,0001006,0002905,0003666,0003126,0000031,001024,000,000,00001024,01,001,002,016,016
0000000,0000170,0000030,0001002,0002124,0002655,0002134,0000010,001024,000,001,00001024,01,001,002,016,016
0000000,0001008,0000320,0001006,0002885,0003647,0003106,0000031,001024,000,001,00001024,01,001,002,016,016
0000000,0000161,0000030,0001002,0002124,0002655,0002134,0000010,001024,000,002,00001024,01,001,002,016,016
0000000,0001008,0000361,0001006,0002896,0003657,0003086,0000031,001024,000,002,00001024,01,001,002,016,016
