lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR,numa,cnNR,mnNR,threadNR,maxHandover
0000000,0001021,0000180,0001002,0001944,0002565,0001984,0000009,001024,000,000,00000008,01,001,002,016,016
0000000,0001141,0000561,0001006,0002564,0003527,0002635,0000149,001024,000,000,00000008,01,001,002,016,016
0000000,0001022,0000180,0001002,0001953,0002565,0002004,0000009,001024,000,001,00000008,01,001,002,016,016
0000000,0001139,0000561,0001006,0002564,0003506,0002645,0000147,001024,000,001,00000008,01,001,002,016,016
0000000,0001019,0000171,0001002,0001954,0002565,0002003,0000009,001024,000,002,00000008,01,001,002,016,016
0000000,0001146,0000551,0001006,0002565,0003536,0002645,0000154,001024,000,002,00000008,01,001,002,016,016
0000000,0000181,0000141,0001002,0002094,0002595,0002104,0000010,001024,000,000,00000128,01,001,002,016,016
0000000,0001043,0000451,0001006,0002815,0003586,0002826,0000048,001024,000,000,00000128,01,001,002,016,016
0000000,0000181,0000140,0001002,0002094,0002605,0002114,0000010,001024,000,001,00000128,01,001,002,016,016
0000000,0001040,0000430,0001006,0002815,0003597,0002826,0000045,001024,000,001,00000128,01,001,002,016,016
0000000,0000181,0000141,0001002,0002094,0002605,0002114,0000010,001024,000,002,00000128,01,001,002,016,016
0000000,0001039,0000431,0001006,0002835,0003597,0002845,0000044,001024,000,002,00000128,01,001,002,016,016
0000000,0000171,0000031,0001002,0002114,0002625,0002114,0000010,001024,000,000,00001024,01,001,002,016,016
0000000,0001030,0000360,0001006,0002876,0003627,0002875,0000037,001024,000,000,00001024,01,001,002,016,016
0000000,0000170,0000031,0001002,0002114,0002615,0002114,0000010,001024,000,001,00001024,01,001,002,016,016
0000000,0001032,0000330,0001007,0002885,0003627,0002866,0000037,001024,000,001,00001024,01,001,002,016,016
0000000,0000171,0000031,0001002,0002114,0002615,0002114,0000010,001024,000,002,00001024,01,001,002,016,016
0000000,0001031,0000361,0001006,0002875,0003617,0002866,0000037,001024,000,002,00001024,01,001,002,016,016
