lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR,numa,cnNR,mnNR,threadNR,maxHandover
0000000,0001013,0000200,0001002,0002044,0002625,0002575,0000006,001024,000,000,00000008,01,001,002,016,016
0000000,0001085,0000711,0001004,0002755,0003447,0003357,0000092,001024,000,000,00000008,01,001,002,016,016
0000000,0001014,0000200,0001002,0002044,0002635,0002575,0000006,001024,000,001,00000008,01,001,002,016,016
0000000,0001082,0000702,0001004,0002755,0003496,0003367,0000088,001024,000,001,00000008,01,001,002,016,016
0000000,0000511,0000130,0001002,0002184,0002695,0002214,0000010,001024,000,001,00000128,01,001,002,016,016
0000000,0001013,0000652,0001006,0002976,0003727,0003366,0000033,001024,000,001,00000128,01,001,002,016,016
0000000,0000511,0000121,0001002,0002174,0002705,0002214,0000010,001024,000,002,00000128,01,001,002,016,016
0000000,0001013,0000652,0001006,0002966,0003707,0003386,0000033,001024,000,002,00000128,01,001,002,016,016
0000000,0000501,0000080,0001002,0002174,0002705,0002194,0000010,001024,000,001,00001024,01,001,002,016,016
0000000,0001008,0000571,0001006,0002925,0003707,0003116,0000032,001024,000,001,00001024,01,001,002,016,016
0000000,0000501,0000080,0001002,0002164,0002695,0002194,0000010,001024,000,002,00001024,01,001,002,016,016
0000000,0001008,0000571,0001006,0002915,0003707,0003126,0000032,001024,000,002,00001024,01,001,002,016,016
