lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR,numa,cnNR,mnNR,threadNR,maxHandover
0000000,0001023,0000200,0001002,0002024,0002545,0002064,0000009,001024,000,000,00000008,01,001,002,016,016
0000000,0001142,0000711,0001006,0002675,0003456,0002745,0000151,001024,000,000,00000008,01,001,002,016,016
0000000,0001024,0000200,0001002,0002014,0002534,0002044,0000009,001024,000,001,00000008,01,001,002,016,016
0000000,0001137,0000702,0001006,0002655,0003457,0002715,0000144,001024,000,001,00000008,01,001,002,016,016
0000000,0001021,0000200,0001002,0002033,0002545,0002064,0000009,001024,000,002,00000008,01,001,002,016,016
0000000,0001147,0000702,0001005,0002685,0003457,0002736,0000155,001024,000,002,00000008,01,001,002,016,016
0000000,0000511,0000130,0001002,0002144,0002645,0002174,0000010,001024,000,000,00000128,01,001,002,016,016
0000000,0001037,0000641,0001007,0002866,0003607,0002895,0000045,001024,000,000,00000128,01,001,002,016,016
0000000,0000511,0000130,0001002,0002144,0002645,0002174,0000010,001024,000,001,00000128,01,001,002,016,016
0000000,0001044,0000641,0001007,0002856,0003597,0002895,0000052,001024,000,001,00000128,01,001,002,016,016
0000000,0000511,0000130,0001002,0002144,0002645,0002174,0000010,001024,000,002,00000128,01,001,002,016,016
0000000,0001036,0000641,0001007,0002855,0003597,0002886,0000044,001024,000,002,00000128,01,001,002,016,016
0000000,0000511,0000080,0001002,0002154,0002665,0002174,0000010,001024,000,000,00001024,01,001,002,016,016
0000000,0001030,0000621,0001006,0002875,0003657,0002906,0000038,001024,000,000,00001024,01,001,002,016,016
0000000,0000501,0000080,0001002,0002154,0002665,0002174,0000010,001024,000,001,00001024,01,001,002,016,016
0000000,0001030,0000561,0001006,0002886,0003647,0002915,0000038,001024,000,001,00001024,01,001,002,016,016
0000000,0000501,0000080,0001002,0002164,0002665,0002184,0000010,001024,000,002,00001024,01,001,002,016,016
0000000,0001030,0000551,0001006,0002886,0003646,0002915,0000038,001024,000,002,00001024,01,001,002,016,016
