lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR,numa,cnNR,mnNR,threadNR,maxHandover
0000000,0001011,0000060,0001002,0002244,0002575,0002545,0000005,001024,000,000,00000008,01,001,002,016,016
0000000,0001084,0000721,0001006,0003366,0003406,0003346,0000090,001024,000,000,00000008,01,001,002,016,016
0000000,0001013,0000050,0001002,0002274,0002595,0002555,0000005,001024,000,001,00000008,01,001,002,016,016
0000000,0001082,0000671,0001003,0003387,0003447,0003386,0000088,001024,000,001,00000008,01,001,002,016,016
0000000,0001012,0000060,0001002,0002274,0002595,0002575,0000005,001024,000,002,00000008,01,001,002,016,016
0000000,0001081,0000731,0001003,0003436,0003436,0003427,0000087,001024,000,002,00000008,01,001,002,016,016
0000000,0000180,0000040,0001002,0002384,0002645,0002154,0000010,001024,000,000,00000128,01,001,002,016,016
0000000,0001014,0000401,0001006,0003577,0003707,0003356,0000034,001024,000,000,00000128,01,001,002,016,016
0000000,0000171,0000040,0001002,0002374,0002645,0002154,0000010,001024,000,001,00000128,01,001,002,016,016
0000000,0001012,0000381,0001007,0003567,0003707,0003366,0000033,001024,000,001,00000128,01,001,002,016,016
0000000,0000171,0000040,0001002,0002395,0002655,0002164,0000010,001024,000,002,00000128,01,001,002,016,016
0000000,0001017,0000420,0001005,0003597,0003707,0003366,0000034,001024,000,002,00000128,01,001,002,016,016
0000000,0000170,0000030,0001002,0002394,0002655,0002134,0000010,001024,000,000,00001024,01,001,002,016,016
0000000,0001008,0000351,0001006,0003597,0003687,0003136,0000033,001024,000,000,00001024,01,001,002,016,016
0000000,0000161,0000030,0001002,0002375,0002645,0002124,0000010,001024,000,001,00001024,01,001,002,016,016
0000000,0001008,0000300,0001007,0003577,0003667,0003086,0000033,001024,000,001,00001024,01,001,002,016,016
0000000,0000160,0000030,0001002,0002384,0002655,0002124,0000010,001024,000,002,00001024,01,001,002,016,016
0000000,0001008,0000361,0001007,0003576,0003657,0003086,0000033,001024,000,002,00001024,01,001,002,016,016
