lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR,numa,cnNR,mnNR,threadNR,maxHandover
0000000,0001023,0000181,0001002,0002214,0002455,0001983,0000009,001024,000,000,00000008,01,001,002,016,016
0000000,0001138,0000541,0001005,0003407,0003316,0002705,0000147,001024,000,000,00000008,01,001,002,016,016
0000000,0001022,0000181,0001002,0002204,0002464,0001984,0000009,001024,000,001,00000008,01,001,002,016,016
0000000,0001139,0000541,0001006,0003397,0003327,0002715,0000147,001024,000,001,00000008,01,001,002,016,016
0000000,0001020,0000180,0001002,0002234,0002465,0001994,0000009,001024,000,002,00000008,01,001,002,016,016
0000000,0001146,0000541,0001006,0003436,0003347,0002695,0000155,001024,000,002,00000008,01,001,002,016,016
0000000,0000181,0000151,0001002,0002305,0002595,0002114,0000010,001024,000,000,00000128,01,001,002,016,016
0000000,0001039,0000421,0001006,0003487,0003587,0002866,0000045,001024,000,000,00000128,01,001,002,016,016
0000000,0000181,0000151,0001002,0002314,0002585,0002114,0000010,001024,000,001,00000128,01,001,002,016,016
0000000,0001041,0000411,0001006,0003487,0003587,0002865,0000047,001024,000,001,00000128,01,001,002,016,016
0000000,0000181,0000160,0001002,0002304,0002585,0002104,0000010,001024,000,002,00000128,01,001,002,016,016
0000000,0001041,0000411,0001006,0003477,0003577,0002855,0000047,001024,000,002,00000128,01,001,002,016,016
0000000,0000170,0000031,0001002,0002344,0002615,0002114,0000010,001024,000,000,00001024,01,001,002,016,016
0000000,0001032,0000351,0001007,0003537,0003637,0002886,0000038,001024,000,000,00001024,01,001,002,016,016
0000000,0000170,0000031,0001002,0002334,0002614,0002114,0000010,001024,000,001,00001024,01,001,002,016,016
0000000,0001034,0000371,0001007,0003527,0003627,0002876,0000040,001024,000,001,00001024,01,001,002,016,016
0000000,0000171,0000031,0001002,0002335,0002615,0002114,0000010,001024,000,002,00001024,01,001,002,016,016
0000000,0001032,0000370,0001007,0003527,0003647,0002896,0000038,001024,000,002,00001024,01,001,002,016,016
