tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),array_size(B)
RUN 0
000, 545259521,      66, 3497.691406,   15.000000,26502.376953,    0.284193,         8388608
000,  67108865,       2,  417.680939,   15.000000,29583.007812,    0.020450,        67108864
000, 134217729,       2,  829.434753,   15.000000,29171.408203,    0.020050,       134217728
001,  25165825,       4,  184.160126,   15.000000,29816.312500,    0.024977,         8388608
001,1677721601,      26,10430.514648,   15.000000,19569.533203,    0.290760,        67108864
001,         1,       1,    0.008167,   15.000000,30001.677734,    0.007807,       134217728
002,1367343105,     164, 8319.990234,   15.000000,21680.119141,    0.717547,         8388608
002,         1,       1,    0.007307,   15.000000,30001.400391,    0.006893,        67108864
002, 134217729,       2,  830.309692,   15.000000,29170.162109,    0.018467,       134217728
003,   8388609,       2,   58.461460,   15.000000,29942.931641,    0.011647,         8388608
003,         1,       1,    0.006973,   15.000000,30001.431641,    0.006680,        67108864
003,         1,       1,    0.007947,   15.000000,30001.421875,    0.007587,       134217728
004,  67591508,       9,  413.722778,   15.000000,29586.298828,    0.037433,         8388608
004,  67108865,       2,  411.492065,   15.000000,29589.275391,    0.019120,        67108864
004, 268435457,       3, 1657.343994,   15.000000,28342.941406,    0.033290,       134217728
005,  16777217,       3,  124.031464,   15.000000,29876.718750,    0.020050,         8388608
005,         1,       1,    0.001793,   15.000000,30001.724609,    0.001373,        67108864
005, 268435457,       3, 1661.152222,   15.000000,28339.054688,    0.031437,       134217728
006,         1,       1,    0.009300,   15.000000,30002.572266,    0.008533,         8388608
006,         1,       1,    0.007873,   15.000000,30001.212891,    0.007440,        67108864
006, 402653185,       4, 2479.875732,   15.000000,27520.208984,    0.038060,       134217728
007,2348810241,     281,14215.594727,   15.000000,15784.420898,    1.220110,         8388608
007,  67108865,       2,  417.412903,   15.000000,29583.462891,    0.018377,        67108864
007, 939524097,       8, 5796.605469,   15.000000,24203.421875,    0.098973,       134217728
008,         1,       1,    0.002467,   15.000000,30002.667969,    0.001780,         8388608
008,         1,       1,    0.008073,   15.000000,30001.087891,    0.007700,        67108864
008,         1,       1,    0.008020,   15.000000,30000.984375,    0.007620,       134217728
009,   8388609,       2,   59.278454,   15.000000,29942.257812,    0.012700,         8388608
009,         1,       1,    0.008513,   15.000000,30000.947266,    0.008047,        67108864
009,         1,       1,    0.009033,   15.000000,30001.308594,    0.008553,       134217728
010,         1,       1,    0.008180,   15.000000,30002.480469,    0.007667,         8388608
010, 134217729,       3,  834.885254,   15.000000,29165.298828,    0.030943,        67108864
010,         1,       1,    0.007507,   15.000000,30001.617188,    0.007000,       134217728
011,   8388609,       2,   50.635403,   15.000000,29950.671875,    0.015120,         8388608
011,         1,       1,    0.009860,   15.000000,30001.304688,    0.009027,        67108864
011, 134217729,       2,  833.209595,   15.000000,29167.414062,    0.020503,       134217728
012,  16777217,       3,  116.971764,   15.000000,29883.841797,    0.016060,         8388608
012,  67108865,       2,  418.549896,   15.000000,29582.271484,    0.019493,        67108864
012,         1,       1,    0.008200,   15.000000,30001.230469,    0.007167,       134217728
013,   8388609,       2,   58.241959,   15.000000,29943.220703,    0.013410,         8388608
013, 201326593,       4, 1257.635864,   15.000000,28742.464844,    0.041403,        67108864
013,         1,       1,    0.008207,   15.000000,30001.541016,    0.007807,       134217728
014,         1,       1,    0.009273,   15.000000,30002.267578,    0.008773,         8388608
014,  67108865,       2,  420.363647,   15.000000,29579.994141,    0.020347,        67108864
014, 268435457,       3, 1662.686035,   15.000000,28337.656250,    0.031403,       134217728
015,         1,       1,    0.005433,   15.000000,30002.435547,    0.005063,         8388608
015,         1,       1,    0.008120,   15.000000,30001.353516,    0.007707,        67108864
015,         1,       1,    0.008087,   15.000000,30001.111328,    0.007627,       134217728
016,   8388609,       2,   59.719292,   15.000000,29941.417969,    0.024717,         8388608
016, 201326593,       4, 1254.809692,   15.000000,28745.359375,    0.051623,        67108864
016,         1,       1,    0.002407,   15.000000,30001.892578,    0.001920,       134217728
017,         1,       1,    0.009660,   15.000000,30002.080078,    0.009247,         8388608
017,1661117881,      25,10363.340820,   15.000000,19636.646484,    0.308607,        67108864
