lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0004228,0000161,0000030,0001003,0002806,0003286,0003256,0000000,001024,000,000,0512
0006863,0002690,0000531,0001123,0003948,0004759,0004939,0000000,001024,000,000,0512
0006682,0000161,0000030,0001005,0005190,0006212,0005721,0000000,001024,001,000,0512
0011091,0004193,0000400,0001252,0008476,0010089,0009368,0000000,001024,001,000,0512
0006101,0000160,0000040,0001005,0004920,0005591,0005280,0000000,001024,002,000,0512
0007805,0004133,0000541,0001249,0006201,0006963,0006542,0000000,001024,002,000,0512
0006653,0000161,0000030,0001005,0005150,0005731,0005701,0000000,001024,003,000,0512
0010199,0004148,0000541,0001247,0007174,0007895,0007735,0000000,001024,003,000,0512
0004218,0000161,0000030,0001003,0002805,0003276,0003256,0000000,001024,000,001,0512
0007174,0002683,0000501,0001125,0003928,0004809,0004899,0000000,001024,000,001,0512
0006673,0000161,0000030,0001005,0005190,0006212,0005711,0000000,001024,001,001,0512
0010860,0004208,0000381,0001250,0008626,0009749,0009237,0000000,001024,001,001,0512
0006082,0000160,0000040,0001005,0004909,0005581,0005260,0000000,001024,002,001,0512
0007925,0004136,0000541,0001250,0006252,0006943,0006493,0000000,001024,002,001,0512
0006653,0000161,0000030,0001005,0005159,0005731,0005701,0000000,001024,003,001,0512
0009778,0004118,0000541,0001247,0007223,0007835,0007825,0000000,001024,003,001,0512
0004198,0000161,0000030,0001003,0002796,0003276,0003246,0000000,001024,000,002,0512
0006983,0002695,0000521,0001133,0004178,0004799,0004999,0000000,001024,000,002,0512
0006673,0000161,0000030,0001005,0005190,0006212,0005721,0000000,001024,001,002,0512
0010880,0004188,0000380,0001253,0008536,0009878,0009328,0000000,001024,001,002,0512
0006101,0000160,0000040,0001005,0004919,0005591,0005270,0000000,001024,002,002,0512
0007945,0004125,0000531,0001248,0006171,0007033,0006683,0000000,001024,002,002,0512
0006652,0000160,0000030,0001005,0005150,0005731,0005701,0000000,001024,003,002,0512
0010280,0004140,0000421,0001248,0007665,0008276,0008456,0000000,001024,003,002,0512
