tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR
000,00000000,00344891,020,00219726,00010166,00000000,001024,000,000,00016384
001,00000000,00345775,020,00219614,00010243,00000000,001024,000,000,00016384
002,00000000,00345686,020,00220462,00010136,00000000,001024,000,000,00016384
003,00000000,00341835,020,00216334,00010157,00000000,001024,000,000,00016384
004,00000000,00341524,020,00218768,00010049,00000000,001024,000,000,00016384
005,00000000,00338878,020,00218962,00009960,00000000,001024,000,000,00016384
006,00000000,00339915,020,00215682,00010185,00000000,001024,000,000,00016384
007,00000000,00339277,020,00216639,00009951,00000000,001024,000,000,00016384
008,00000000,00338838,020,00217748,00009859,00000000,001024,000,000,00016384
009,00000000,00340157,020,00215586,00009938,00000000,001024,000,000,00016384
010,00000000,00338106,020,00215621,00009997,00000000,001024,000,000,00016384
011,00000000,00340079,020,00217406,00009868,00000000,001024,000,000,00016384
012,00000000,00337732,020,00216732,00009833,00000000,001024,000,000,00016384
013,00000000,00333388,020,00214836,00009853,00000000,001024,000,000,00016384
014,00000000,00333024,020,00214439,00009821,00000000,001024,000,000,00016384
015,00000000,00334939,020,00213942,00009798,00000000,001024,000,000,00016384
016,00000000,00338247,020,00215168,00009863,00000000,001024,000,000,00016384
017,00000000,00335391,020,00213033,00009846,00000000,001024,000,000,00016384
018,00000000,00332499,020,00214138,00009860,00000000,001024,000,000,00016384
019,00000000,00333750,020,00210962,00009831,00000000,001024,000,000,00016384
020,00000000,00335229,020,00215584,00009804,00000000,001024,000,000,00016384
021,00000000,00331339,020,00210364,00009760,00000000,001024,000,000,00016384
022,00000000,00334359,020,00213874,00009842,00000000,001024,000,000,00016384
023,00000000,00333369,020,00212938,00009868,00000000,001024,000,000,00016384
024,00000000,00334079,020,00215254,00009897,00000000,001024,000,000,00016384
025,00000000,00333850,020,00213345,00009815,00000000,001024,000,000,00016384
026,00000000,00333827,020,00214878,00009690,00000000,001024,000,000,00016384
027,00000000,00332418,020,00212898,00009742,00000000,001024,000,000,00016384
028,00000000,00332749,020,00211574,00009793,00000000,001024,000,000,00016384
029,00000000,00334961,020,00213795,00009696,00000000,001024,000,000,00016384
030,00000000,00331432,020,00211363,00009812,00000000,001024,000,000,00016384
