tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,array_size(B),nodeID,run,lockNR
000,00018607,00018607,010,00080147,00000000,001024,001,000,0512
001,00018338,00018338,010,00079443,00000000,001024,001,000,0512
002,00018352,00018352,010,00075597,00000000,001024,001,000,0512
003,00018295,00018295,010,00074334,00000000,001024,001,000,0512
004,00018494,00018494,010,00078896,00000000,001024,001,000,0512
005,00018071,00018071,010,00073263,00000000,001024,001,000,0512
006,00018096,00018096,010,00080026,00000000,001024,001,000,0512
007,00018685,00018685,010,00075653,00000000,001024,001,000,0512
008,00018180,00018180,010,00073794,00000000,001024,001,000,0512
009,00018584,00018584,010,00075683,00000000,001024,001,000,0512
010,00018577,00018577,010,00081793,00000000,001024,001,000,0512
011,00018529,00018529,010,00079667,00000000,001024,001,000,0512
012,00018555,00018555,010,00081319,00000000,001024,001,000,0512
013,00018632,00018632,010,00075164,00000000,001024,001,000,0512
014,00018258,00018258,010,00074943,00000000,001024,001,000,0512
015,00018640,00018640,010,00081929,00000000,001024,001,000,0512
016,00019071,00019071,010,00081161,00000000,001024,001,000,0512
017,00018519,00018519,010,00078719,00000000,001024,001,000,0512
018,00018482,00018482,010,00073706,00000000,001024,001,000,0512
019,00018894,00018894,010,00080898,00000000,001024,001,000,0512
020,00018969,00018969,010,00075936,00000000,001024,001,000,0512
021,00018322,00018322,010,00074871,00000000,001024,001,000,0512
022,00018294,00018294,010,00080291,00000000,001024,001,000,0512
023,00018737,00018737,010,00080168,00000000,001024,001,000,0512
024,00018595,00018595,010,00079814,00000000,001024,001,000,0512
025,00018409,00018409,010,00075115,00000000,001024,001,000,0512
026,00018391,00018391,010,00080799,00000000,001024,001,000,0512
027,00018481,00018481,010,00074891,00000000,001024,001,000,0512
028,00018695,00018695,010,00074300,00000000,001024,001,000,0512
029,00018123,00018123,010,00073929,00000000,001024,001,000,0512
030,00018425,00018425,010,00079930,00000000,001024,001,000,0512
031,00018529,00018529,010,00074291,00000000,001024,001,000,0512
000,00018306,00018306,010,00079215,00000000,001024,002,000,0512
001,00018889,00018889,010,00081841,00000000,001024,002,000,0512
002,00019044,00019044,010,00081228,00000000,001024,002,000,0512
003,00018877,00018877,010,00075745,00000000,001024,002,000,0512
004,00019029,00019029,010,00075379,00000000,001024,002,000,0512
005,00018701,00018701,010,00080253,00000000,001024,002,000,0512
006,00018907,00018907,010,00076315,00000000,001024,002,000,0512
007,00018858,00018858,010,00081983,00000000,001024,002,000,0512
008,00018781,00018781,010,00079809,00000000,001024,002,000,0512
009,00018621,00018621,010,00075189,00000000,001024,002,000,0512
010,00018460,00018460,010,00073908,00000000,001024,002,000,0512
011,00019011,00019011,010,00080891,00000000,001024,002,000,0512
012,00018745,00018745,010,00081533,00000000,001024,002,000,0512
013,00018708,00018708,010,00075842,00000000,001024,002,000,0512
014,00018671,00018671,010,00080805,00000000,001024,002,000,0512
015,00018550,00018550,010,00074563,00000000,001024,002,000,0512
016,00018432,00018432,010,00079882,00000000,001024,002,000,0512
017,00019018,00019018,010,00081167,00000000,001024,002,000,0512
018,00018420,00018420,010,00074886,00000000,001024,002,000,0512
019,00018721,00018721,010,00078774,00000000,001024,002,000,0512
020,00018510,00018510,010,00081251,00000000,001024,002,000,0512
021,00018494,00018494,010,00080517,00000000,001024,002,000,0512
022,00018442,00018442,010,00074795,00000000,001024,002,000,0512
023,00018931,00018931,010,00075902,00000000,001024,002,000,0512
024,00018908,00018908,010,00080597,00000000,001024,002,000,0512
025,00018518,00018518,010,00074989,00000000,001024,002,000,0512
026,00018493,00018493,010,00074918,00000000,001024,002,000,0512
027,00018339,00018339,010,00074191,00000000,001024,002,000,0512
028,00018691,00018691,010,00075066,00000000,001024,002,000,0512
