tid,wait_acq(ms),wait_rel(ms),client_id,run
000,1.507060885,3.114508390,000,000
000,4.021281719,4.855995178,000,000
000,0.000126563,0.000168750,000,000
001,0.078829691,0.086888440,000,000
001,0.862045288,1.030877829,000,000
001,0.543810964,1.087289095,000,000
002,2.225976467,2.692921877,000,000
002,2.937180042,3.572491884,000,000
002,3.148290873,3.121841192,000,000
003,2.083165407,2.335171938,000,000
003,3.396366596,3.979738235,000,000
003,8.384543419,9.467433929,000,000
004,1.947056293,2.294930696,000,000
004,0.000113437,0.000135000,000,000
004,0.359128118,0.377019376,000,000
005,7.187881947,7.974589825,000,000
005,1.966194391,2.458747387,000,000
005,3.884352207,4.443753719,000,000
006,3.347221851,3.516927242,000,000
006,0.759369373,0.948456585,000,000
006,7.159100533,8.476602554,000,000
007,0.000109687,0.000117187,000,000
007,2.768311024,3.241731644,000,000
007,0.020213438,0.016508438,000,000
008,0.000108750,0.000120937,000,000
008,0.384342194,0.458037198,000,000
008,0.165541872,0.187830940,000,000
009,7.009540081,16.934982300,000,000
009,0.621994674,0.735675931,000,000
009,0.000135000,0.000148125,000,000
010,1.150559068,1.328718781,000,000
010,3.089441299,3.509936333,000,000
010,3.782702923,5.904577732,000,000
011,1.019977450,1.254933715,000,000
011,2.141300678,2.517198801,000,000
011,0.742163420,0.748629391,000,000
012,2.907876492,3.026694298,000,000
012,4.430583954,5.501187325,000,000
012,1.310430050,1.414356589,000,000
013,0.135166869,0.168728441,000,000
013,1.203240991,1.573019981,000,000
013,0.170609057,0.295091242,000,000
014,0.991164386,1.148880005,000,000
014,2.954943657,3.511559010,000,000
014,9.396140099,17.684478760,000,000
015,7.334929943,10.019188881,000,000
015,0.638445020,0.780158460,000,000
015,1.812333703,2.093886614,000,000
016,0.197992504,0.223588124,000,000
016,2.152405262,3.735679626,000,000
016,0.000141563,0.000169687,000,000
017,0.467447817,0.596247196,000,000
017,0.040065937,0.046241250,000,000
017,0.000073125,0.000152812,000,000
018,0.000107812,0.000113437,000,000
018,0.319918126,0.415530950,000,000
018,0.025722187,0.028498124,000,000
019,0.000105937,0.000116250,000,000
019,0.634829998,0.839028776,000,000
019,0.336432189,0.375778139,000,000
020,0.557051241,0.631503761,000,000
020,0.131909057,0.165929064,000,000
020,0.000152812,0.000109687,000,000
021,0.308538765,0.331245005,000,000
021,0.107840627,0.135174379,000,000
021,0.636210024,1.911834359,000,000
022,0.765359044,0.910409033,000,000
022,0.677037179,0.812057793,000,000
022,0.559364974,1.248600006,000,000
023,0.000109687,0.000120000,000,000
023,0.004630312,0.005874375,000,000
023,0.000126563,0.000158437,000,000
024,0.000107812,0.000116250,000,000
024,0.403918445,0.437480628,000,000
024,0.000066562,0.000123750,000,000
025,0.000105937,0.000115312,000,000
025,0.662533104,0.986823738,000,000
025,0.753099382,1.917189360,000,000
026,0.011606250,0.012660000,000,000
026,0.000106875,0.000121875,000,000
026,0.533051252,0.534692824,000,000
027,0.078610316,0.100803748,000,000
027,0.000109687,0.000134063,000,000
027,0.079372503,0.116073750,000,000
028,0.313464373,0.343183130,000,000
028,0.000122813,0.000134063,000,000
028,0.000140625,0.000178125,000,000
029,0.105176248,0.106048122,000,000
029,0.000115312,0.000172500,000,000
029,0.824062526,2.280463219,000,000
030,0.000127500,0.000118125,000,000
030,0.575647473,0.680221856,000,000
030,0.000145313,0.000162187,000,000
031,0.295484990,0.328395933,000,000
031,0.000106875,0.000127500,000,000
031,0.000152812,0.000165937,000,000
000,1.013053179,1.216171861,000,001
000,2.078128099,2.296859026,000,001
000,1.028264999,1.110352516,000,001
001,3.415970564,4.857181072,000,001
001,0.780244708,0.822948754,000,001
001,14.790989876,16.119249344,000,001
002,0.183931872,0.231653437,000,001
002,0.027542813,0.028823437,000,001
002,0.000111562,0.000124688,000,001
003,2.234420538,4.312289238,000,001
003,2.893488646,3.157820702,000,001
003,1.393919110,1.531997800,000,001
004,0.095094375,0.118281566,000,001
004,5.370884895,7.515359879,000,001
004,0.721319973,0.797457159,000,001
005,5.124568939,5.671711445,000,001
005,3.104012728,3.396132231,000,001
005,2.062834740,2.458561897,000,001
006,4.377830505,4.969961166,000,001
