lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0004148,0000360,0000060,0001003,0002846,0003347,0003297,0000000,001024,000,000,0512
0007033,0002844,0000440,0001465,0004118,0005160,0004899,0000000,001024,000,000,0512
0006653,0000360,0000050,0001005,0005370,0006282,0005821,0000000,001024,001,000,0512
0012623,0004882,0000391,0002028,0009819,0011592,0010550,0000000,001024,001,000,0512
0006152,0000481,0000070,0001005,0005039,0005701,0005390,0000000,001024,002,000,0512
0008646,0004603,0000440,0001963,0006543,0007624,0006913,0000000,001024,002,000,0512
0006613,0000381,0000060,0001005,0005230,0005781,0005781,0000000,001024,003,000,0512
0010550,0004735,0000450,0001992,0007193,0008796,0007945,0000000,001024,003,000,0512
0004128,0000341,0000050,0001003,0002855,0003327,0003296,0000000,001024,000,001,0512
0007043,0002834,0000421,0001467,0004208,0005080,0005079,0000000,001024,000,001,0512
0006632,0000351,0000050,0001005,0005371,0006262,0005821,0000000,001024,001,001,0512
0012805,0004908,0000481,0002026,0009849,0011752,0010390,0000000,001024,001,001,0512
0006141,0000481,0000070,0001005,0005039,0005690,0005381,0000000,001024,002,001,0512
0008857,0004681,0000391,0001954,0006593,0007865,0006943,0000000,001024,002,001,0512
0006592,0000381,0000051,0001005,0005229,0005761,0005771,0000000,001024,003,001,0512
0010300,0004749,0000481,0001979,0007264,0008536,0007945,0000000,001024,003,001,0512
0004108,0000351,0000060,0001003,0002836,0003317,0003286,0000000,001024,000,002,0512
0007023,0002685,0000421,0001502,0004168,0005120,0005049,0000000,001024,000,002,0512
0006632,0000351,0000050,0001005,0005361,0006262,0005811,0000000,001024,001,002,0512
0012364,0004752,0000441,0001967,0010049,0011441,0010550,0000000,001024,001,002,0512
0006131,0000481,0000070,0001005,0005029,0005671,0005380,0000000,001024,002,002,0512
0008566,0004504,0000441,0001925,0006563,0007565,0006923,0000000,001024,002,002,0512
0006592,0000400,0000060,0001005,0005220,0005761,0005771,0000000,001024,003,002,0512
0009999,0004727,0000461,0001968,0007224,0008235,0007844,0000000,001024,003,002,0512
