tid,loop_in_cs,lock_acquires,duration,glock_tries,array_size(B),nodeID,run,lockNR
000,00000420,00000420,002,00039427,001024,001,000,0001
001,00000410,00000410,002,00039544,001024,001,000,0001
002,00000382,00000382,002,00039392,001024,001,000,0001
003,00000385,00000385,002,00039449,001024,001,000,0001
004,00000419,00000419,002,00039429,001024,001,000,0001
005,00000401,00000401,002,00039223,001024,001,000,0001
006,00000385,00000385,002,00039390,001024,001,000,0001
007,00000391,00000391,002,00039397,001024,001,000,0001
008,00000384,00000384,002,00039202,001024,001,000,0001
009,00000378,00000378,002,00039409,001024,001,000,0001
010,00000393,00000393,002,00039085,001024,001,000,0001
011,00000399,00000399,002,00039250,001024,001,000,0001
012,00000397,00000397,002,00039355,001024,001,000,0001
013,00000361,00000361,002,00039113,001024,001,000,0001
014,00000400,00000400,002,00039257,001024,001,000,0001
015,00000357,00000357,002,00039295,001024,001,000,0001
016,00000389,00000389,002,00039349,001024,001,000,0001
017,00000348,00000348,002,00039195,001024,001,000,0001
018,00000383,00000383,002,00039255,001024,001,000,0001
019,00000393,00000393,002,00039150,001024,001,000,0001
020,00000416,00000416,002,00039210,001024,001,000,0001
021,00000397,00000397,002,00039279,001024,001,000,0001
022,00000410,00000410,002,00039224,001024,001,000,0001
023,00000388,00000388,002,00039324,001024,001,000,0001
024,00000389,00000389,002,00039274,001024,001,000,0001
025,00000398,00000398,002,00039258,001024,001,000,0001
026,00000413,00000413,002,00039196,001024,001,000,0001
027,00000412,00000412,002,00039093,001024,001,000,0001
028,00000381,00000381,002,00039160,001024,001,000,0001
029,00000375,00000375,002,00039282,001024,001,000,0001
030,00000409,00000409,002,00039053,001024,001,000,0001
031,00000409,00000409,002,00039023,001024,001,000,0001
000,00000387,00000387,002,00038785,001024,002,000,0001
001,00000369,00000369,002,00038790,001024,002,000,0001
002,00000363,00000363,002,00038797,001024,002,000,0001
003,00000374,00000374,002,00038777,001024,002,000,0001
004,00000384,00000384,002,00038708,001024,002,000,0001
005,00000416,00000416,002,00038694,001024,002,000,0001
006,00000379,00000379,002,00038811,001024,002,000,0001
007,00000367,00000367,002,00038762,001024,002,000,0001
008,00000381,00000381,002,00038712,001024,002,000,0001
009,00000376,00000376,002,00038749,001024,002,000,0001
010,00000378,00000378,002,00038713,001024,002,000,0001
011,00000391,00000391,002,00038701,001024,002,000,0001
012,00000392,00000392,002,00038665,001024,002,000,0001
013,00000392,00000392,002,00038635,001024,002,000,0001
014,00000392,00000392,002,00038675,001024,002,000,0001
015,00000376,00000376,002,00038723,001024,002,000,0001
016,00000371,00000371,002,00038697,001024,002,000,0001
017,00000398,00000398,002,00038659,001024,002,000,0001
018,00000382,00000382,002,00038672,001024,002,000,0001
019,00000367,00000367,002,00038639,001024,002,000,0001
020,00000394,00000394,002,00038659,001024,002,000,0001
021,00000416,00000416,002,00038645,001024,002,000,0001
022,00000376,00000376,002,00038697,001024,002,000,0001
023,00000393,00000393,002,00038717,001024,002,000,0001
024,00000369,00000369,002,00038721,001024,002,000,0001
025,00000380,00000380,002,00038680,001024,002,000,0001
026,00000374,00000374,002,00038662,001024,002,000,0001
027,00000396,00000396,002,00038643,001024,002,000,0001
028,00000372,00000372,002,00038653,001024,002,000,0001
029,00000396,00000396,002,00038684,001024,002,000,0001
030,00000372,00000372,002,00038619,001024,002,000,0001
031,00000386,00000386,002,00038617,001024,002,000,0001
