tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),array_size(B)
RUN 0
000, 201326593,       4, 1233.142456,   15.000000,28768.183594,    0.046963,        67108864
000, 134217729,       2,  830.726135,   15.000000,29171.554688,    0.020067,       134217728
000,         1,       1,    0.023487,   15.000000,30001.466797,    0.022907,      1073741824
001, 201326593,       4, 1258.375610,   15.000000,28742.890625,    0.038970,        67108864
001, 134217729,       2,  832.021179,   15.000000,29169.708984,    0.019830,       134217728
001,         1,       1,    0.009740,   15.000000,30000.019531,    0.008613,      1073741824
002, 134217729,       3,  839.687561,   15.000000,29160.646484,    0.031907,        67108864
002, 134217729,       2,  831.700256,   15.000000,29169.371094,    0.019783,       134217728
002,1073741825,       2, 6617.903320,   15.000000,23383.980469,    0.041197,      1073741824
003, 201326593,       4, 1252.634033,   15.000000,28748.462891,    0.039403,        67108864
003, 134217729,       2,  824.120422,   15.000000,29178.095703,    0.016467,       134217728
003,         1,       1,    0.008680,   15.000000,30001.117188,    0.008107,      1073741824
004, 201326593,       4, 1247.696899,   15.000000,28753.591797,    0.038743,        67108864
004, 134217729,       2,  827.866638,   15.000000,29172.664062,    0.026237,       134217728
004,         1,       1,    0.009853,   15.000000,30000.330078,    0.004773,      1073741824
005, 144997162,       3,  917.539124,   15.000000,29082.416016,    0.031527,        67108864
005, 268435457,       3, 1661.413940,   15.000000,28341.337891,    0.023563,       134217728
005,         1,       1,    0.007793,   15.000000,30000.888672,    0.007373,      1073741824
006, 201326593,       4, 1253.371216,   15.000000,28747.830078,    0.039953,        67108864
006, 134217729,       2,  833.242126,   15.000000,29169.207031,    0.018360,       134217728
006,         1,       1,    0.007900,   15.000000,30001.636719,    0.007320,      1073741824
007, 134217729,       3,  823.090454,   15.000000,29177.394531,    0.028620,        67108864
007, 134217729,       2,  823.540710,   15.000000,29178.515625,    0.018820,       134217728
007,         1,       1,    0.008460,   15.000000,30001.267578,    0.007907,      1073741824
008, 201326593,       4, 1256.911865,   15.000000,28744.236328,    0.041793,        67108864
008, 134217729,       2,  826.048340,   15.000000,29176.333984,    0.018337,       134217728
008,         1,       1,    0.007433,   15.000000,30001.550781,    0.007047,      1073741824
009, 134217729,       3,  833.370361,   15.000000,29166.609375,    0.025863,        67108864
009, 268435457,       3, 1660.999756,   15.000000,28341.683594,    0.041493,       134217728
009,         1,       1,    0.007380,   15.000000,30001.398438,    0.006840,      1073741824
010, 134217729,       3,  821.770264,   15.000000,29178.617188,    0.028387,        67108864
010, 134217729,       2,  833.577942,   15.000000,29168.277344,    0.017507,       134217728
010,         1,       1,    0.007940,   15.000000,30001.052734,    0.007267,      1073741824
011, 134217729,       3,  833.635681,   15.000000,29167.062500,    0.029717,        67108864
011, 134217729,       2,  830.259888,   15.000000,29171.861328,    0.019363,       134217728
011,         1,       1,    0.007713,   15.000000,30001.197266,    0.007207,      1073741824
012, 134217729,       3,  815.596680,   15.000000,29184.410156,    0.027120,        67108864
012, 134217729,       2,  827.518738,   15.000000,29172.705078,    0.019763,       134217728
012, 242799986,       1, 1496.225464,   15.000000,28503.742188,    0.009623,      1073741824
013, 134217729,       3,  816.022400,   15.000000,29184.013672,    0.027660,        67108864
013, 255398559,       2, 1569.213135,   15.000000,28430.802734,    0.034340,       134217728
013,         1,       1,    0.009433,   15.000000,30000.193359,    0.008267,      1073741824
014, 201326593,       4, 1232.829712,   15.000000,28768.416016,    0.041550,        67108864
014, 134217729,       2,  825.445984,   15.000000,29177.056641,    0.020603,       134217728
014,         1,       1,    0.007233,   15.000000,30001.705078,    0.006720,      1073741824
015, 134217729,       3,  839.242798,   15.000000,29161.189453,    0.034800,        67108864
015, 134217729,       2,  829.214478,   15.000000,29172.742188,    0.020957,       134217728
015,         1,       1,    0.007720,   15.000000,30001.335938,    0.007253,      1073741824
016, 134217729,       3,  833.004028,   15.000000,29167.230469,    0.047287,        67108864
016, 134217729,       2, 1054.298828,   15.000000,28946.343750,    0.040070,       134217728
016,         1,       1,    0.009513,   15.000000,30000.248047,    0.008960,      1073741824
017, 134217729,       3,  823.705017,   15.000000,29176.582031,    0.043963,        67108864
017, 134217729,       2,  828.225647,   15.000000,29172.216797,    0.025350,       134217728
017,         1,       1,    0.009067,   15.000000,30000.476562,    0.008680,      1073741824
018, 134217729,       3,  837.388855,   15.000000,29162.714844,    0.030463,        67108864
018, 268435457,       3, 1665.763062,   15.000000,28336.957031,    0.030063,       134217728
018,         1,       1,    0.004773,   15.000000,30000.994141,    0.004427,      1073741824
019, 134217729,       3,  825.275696,   15.000000,29174.910156,    0.037237,        67108864
019, 134217729,       2,  833.046997,   15.000000,29167.792969,    0.021247,       134217728
019,1073741825,       2, 6600.181641,   15.000000,23401.865234,    0.019930,      1073741824
020, 134217729,       3,  839.273132,   15.000000,29161.666016,    0.035821,        67108864
020, 134217729,       2,  833.301025,   15.000000,29168.486328,    0.015890,       134217728
020,1073741825,       2, 6600.647461,   15.000000,23401.357422,    0.105503,      1073741824
021, 134217729,       3,  823.866882,   15.000000,29176.972656,    0.035019,        67108864
021, 134217729,       2,  832.111145,   15.000000,29170.197266,    0.015390,       134217728
021,         1,       1,    0.009080,   15.000000,30001.582031,    0.008520,      1073741824
022, 134217729,       3,  840.525696,   15.000000,29160.003906,    0.031960,        67108864
022, 134217729,       2,  825.301086,   15.000000,29176.179688,    0.019510,       134217728
022,         1,       1,    0.008033,   15.000000,30000.824219,    0.007553,      1073741824
023, 134217729,       3,  826.549622,   15.000000,29174.066406,    0.041737,        67108864
023, 134217729,       2,  828.698120,   15.000000,29172.691406,    0.028383,       134217728
023,         1,       1,    0.009480,   15.000000,30000.746094,    0.008947,      1073741824
024, 134217729,       3,  836.160095,   15.000000,29164.417969,    0.035663,        67108864
024, 134217729,       2,  830.795654,   15.000000,29170.156250,    0.025707,       134217728
024,         1,       1,    0.010187,   15.000000,30000.568359,    0.009673,      1073741824
025, 134217729,       3,  814.587524,   15.000000,29186.310547,    0.035373,        67108864
025, 134217729,       2,  818.651123,   15.000000,29182.914062,    0.025120,       134217728
025,         1,       1,    0.008133,   15.000000,30000.960938,    0.007740,      1073741824
026, 134217729,       3,  844.033447,   15.000000,29156.621094,    0.038427,        67108864
026, 134217729,       2,  833.131104,   15.000000,29167.029297,    0.022813,       134217728
026,1073741825,       2, 8684.832031,   15.000000,21317.121094,    0.028763,      1073741824
027, 201326593,       4, 1259.235107,   15.000000,28742.136719,    0.040767,        67108864
027, 134217729,       2,  833.675232,   15.000000,29167.988281,    0.019280,       134217728
