286370,228309,398051,242326,254685,204502,289172,316193,196450,253831,287023,248557,632102,202161,231314,1069090
33217,56877,52984,28537,31872,30123,41533,27102,311140,40997,66022,57538,90138,216528,144352,49993
5101,3369,2866,6427,3497,3242,5993,3863,4972,79706,3831,9649,4725,3595,3722,4414
5886,8061,6697,5231,5286,4441,4726,297513,13815,5135,8145,3248,7915,6666,4304,5550
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
