tid,total_duration(s),min_slock_hold,med,max,min_swait_acq,med,max,min_swait_rel,med,max,min_slwait_acq,med,max,min_slwait_rel,med,max,min_sgwait_acq,med,max,min_sgwait_rel,med,max,min_sdata_read,med,max,min_sdata_write,med,max,min_sglock_tries,med,max,array_size(B),client_id,nlocks
000,20.0, 0.161009997, 0.161125839, 0.168513328, 5.532001495, 7.166843414,11.504578590, 0.246203333, 0.246905833, 0.247488335, 4.642423153, 6.251400948,10.573465347, 0.000146667, 0.000150833, 0.000441667, 0.651593328, 0.686552525, 2.651301622, 0.007400000, 0.007547500, 0.007871667, 0.237835005, 0.238507494, 0.239076674, 0.238399997, 0.239075840, 0.239541665,84.000000000,90.000000000,351.000000000,         1048576,000,000001
001,20.0, 0.161113337, 0.172610000, 0.185530007, 5.548161507, 8.793353081,12.106465340, 0.246106669, 0.246946663, 0.247498333, 3.955413342, 4.957706451, 8.588121414, 0.000141667, 0.000152500, 0.000195000, 0.664936662, 1.329713345, 7.262724876, 0.007236667, 0.007607500, 0.008151666, 0.238089994, 0.238589168, 0.238875002, 0.238551661, 0.238851666, 0.239906669,85.000000000,171.000000000,950.000000000,         1048576,000,000001
002,20.0, 0.160993338, 0.161383331, 0.176861674, 5.525421619, 8.108815193,12.169551849, 0.246026665, 0.246765003, 0.251183331, 4.607631683, 5.894306660,10.603446960, 0.000140000, 0.000149167, 0.000188333, 0.645081639, 1.000285029, 2.630530119, 0.006818333, 0.007612500, 0.008016666, 0.238151670, 0.238464162, 0.241795003, 0.238523334, 0.238852501, 0.243395001,80.000000000,129.000000000,344.000000000,         1048576,000,000001
003,20.0, 0.161100000, 0.167146668, 0.169063330, 4.856566429, 7.869090080,13.437246323, 0.247331664, 0.248582497, 0.249155000, 3.966361761, 5.623089314,11.247108459, 0.000178333, 0.000184167, 0.000260000, 0.652414978, 1.315605044, 2.727225065, 0.007606667, 0.008181667, 0.009005000, 0.237598330, 0.237801671, 0.238131672, 0.239316672, 0.239789173, 0.240168333,90.000000000,176.000000000,369.000000000,         1048576,000,000001
004,20.0, 0.168844998, 0.183926672, 0.190001667, 5.603413105, 9.295584679,15.675504684, 0.250744998, 0.251590014, 0.252426654, 4.694159985, 7.372875214,12.070746422, 0.000176667, 0.000190833, 0.000455000, 0.645618320, 1.346070051, 6.005018234, 0.009408333, 0.009775000, 0.010465000, 0.239346668, 0.239979997, 0.243796661, 0.240708336, 0.241300836, 0.242203340,67.000000000,142.000000000,632.000000000,         1048576,000,000001
005,20.0, 0.170798331, 0.179512501, 0.189964995, 5.575765133,10.284624100,14.975203514, 0.249638334, 0.250552505, 0.259281665, 4.022483349, 8.060015678,13.427954674, 0.000145000, 0.000150000, 0.000335000, 0.663901687, 1.984915853, 3.366194963, 0.008833333, 0.009244166, 0.018343333, 0.238835007, 0.239549994, 0.240425006, 0.240105003, 0.240739167, 0.241791666,71.000000000,217.000000000,369.000000000,         1048576,000,000001
006,20.0, 0.168640003, 0.178647503, 0.192365006, 6.218786716, 9.306732178,16.359857559, 0.248518333, 0.249823332, 0.255506665, 5.310214996, 7.046844006,15.435756683, 0.000138333, 0.000145000, 0.006480000, 0.668186665, 1.329501629, 4.023683548, 0.008211667, 0.008847500, 0.009861667, 0.238883331, 0.239325002, 0.240563333, 0.239891663, 0.240360826, 0.240915000,73.000000000,144.000000000,435.000000000,         1048576,000,000001
007,20.0, 0.176063329, 0.183152497, 0.211108327, 6.231536865, 9.286354065,16.978387833, 0.248634994, 0.250290006, 0.255448341, 4.669806480, 7.379266739,12.066671371, 0.000146667, 0.000154167, 0.005188333, 0.635664999, 1.323675036, 7.363914967, 0.008398334, 0.009495000, 0.010133334, 0.239219993, 0.239655837, 0.240341663, 0.239791662, 0.240404993, 0.240946665,69.000000000,143.000000000,800.000000000,         1048576,000,000001
000,20.0, 0.154403329, 0.172574997, 0.185978338, 6.829288483, 9.812827110,285.531097412, 0.250071675, 0.250445008, 0.251341671, 4.597448349, 7.253438473,282.612945557, 0.000161667, 0.000243333, 0.000440000, 0.638766646, 2.335580111, 7.264556885, 0.008893333, 0.009219167, 0.009810000, 0.239046663, 0.239529997, 0.244461671, 0.240264997, 0.240706667, 0.241685003,69.000000000,254.000000000,776.000000000,         1048576,001,000001
001,20.0, 0.154390007, 0.161578327, 0.176795006, 6.180843353,11.469246864,286.146972656, 0.248756662, 0.249274164, 0.250603348, 4.637794971,10.228527069,284.572387695, 0.000128333, 0.000147500, 0.000283333, 0.652135015, 1.655050039, 4.625381470, 0.008198333, 0.008715000, 0.009185000, 0.238823339, 0.239409998, 0.240425006, 0.240105003, 0.240336671, 0.241263330,70.000000000,180.000000000,520.000000000,         1048576,001,000001
002,20.0, 0.154530004, 0.168108329, 0.176826671, 6.167566776,11.783233643,287.476654053, 0.248953328, 0.250009179, 0.250836670, 4.561739922,10.565139771,285.901763916, 0.000155000, 0.000198333, 0.000376667, 0.646126688, 1.351400018, 3.314666748, 0.007995000, 0.008836667, 0.009290000, 0.239185005, 0.239502504, 0.239794999, 0.240321666, 0.240714163, 0.241359994,69.000000000,145.000000000,357.000000000,         1048576,001,000001
003,20.0, 0.154593334, 0.161251664, 0.206182078, 6.860353470,13.134242058,287.500885010, 0.249015003, 0.250383347, 0.254368335, 5.954423428, 7.907206059,282.572113037, 0.000135000, 0.000177500, 0.000418333, 0.647059977, 1.321186662, 9.254291534, 0.008203333, 0.009279166, 0.010436667, 0.239120007, 0.239653334, 0.240154997, 0.240171671, 0.240713745, 0.244748339,69.000000000,146.000000000,1015.000000000,         1048576,001,000001
004,20.0, 0.173168331, 0.179047495, 0.195386663, 5.587306499, 8.621175766,16.298814774, 0.252696663, 0.254029155, 0.254926682, 4.675815105, 7.040487289,15.383785248, 0.000230000, 0.000260000, 0.000313333, 0.652845025, 1.336113334, 2.682090044, 0.009815000, 0.010925000, 0.011488333, 0.240673333, 0.241449997, 0.241938338, 0.242148340, 0.242586672, 0.243165001,59.000000000,118.000000000,242.000000000,         1048576,001,000001
005,20.0, 0.169456661, 0.184028327, 0.191103339, 5.588261604, 8.333244324,15.690433502, 0.252278328, 0.252871662, 0.258808345, 4.652861595, 6.036438942,12.088486671, 0.000210000, 0.000237500, 0.000338333, 0.656018317, 2.339028358, 6.631289959, 0.010126667, 0.010395833, 0.011233333, 0.240033329, 0.240667507, 0.241593331, 0.241274998, 0.241950005, 0.247041672,59.000000000,219.000000000,626.000000000,         1048576,001,000001
006,20.0, 0.168235004, 0.182197496, 0.197841674, 6.234598160, 8.308978081,16.288267136, 0.252144992, 0.253165007, 0.257961661, 4.701868534, 6.716575146,11.341215134, 0.000140000, 0.000172500, 0.000273333, 0.657783329, 1.007355809, 4.704801559, 0.009615000, 0.010425833, 0.011155000, 0.239878327, 0.240649164, 0.245158330, 0.241750002, 0.242616668, 0.246656671,61.000000000,95.000000000,452.000000000,         1048576,001,000001
007,20.0, 0.171388328, 0.176599160, 0.190490007, 5.613979816, 9.647358894,13.668807983, 0.251069993, 0.252763331, 0.253223330, 4.705513477, 6.756265163,10.747799873, 0.000138333, 0.000170833, 0.000385000, 0.652769983, 1.337598324, 4.699853420, 0.009395000, 0.010116667, 0.010818333, 0.240151674, 0.240765840, 0.241288334, 0.241331667, 0.242082506, 0.242728338,60.000000000,126.000000000,439.000000000,         1048576,001,000001
000,20.0, 0.154791668, 0.168580830, 0.176453337, 6.264866829, 9.228616714,13.661498070, 0.248228326, 0.249699160, 0.259335011, 3.993621588, 6.711480141,10.037545204, 0.000190000, 0.000223333, 0.000245000, 0.657085001, 1.680828333, 4.734593391, 0.008163333, 0.009016667, 0.018743332, 0.239095002, 0.239446670, 0.243910000, 0.239656672, 0.240209997, 0.246363327,71.000000000,181.000000000,519.000000000,         1048576,002,000001
001,20.0, 0.160996661, 0.164895833, 0.176626667, 5.575679779, 9.861982346,13.672151566, 0.248093337, 0.249455005, 0.250474989, 4.014339924, 7.958250046,11.441031456, 0.000135000, 0.000142500, 0.000406667, 0.656554997, 0.677974164, 3.988096714, 0.007720000, 0.008959167, 0.009685000, 0.239068329, 0.239373326, 0.242043331, 0.239823326, 0.240149170, 0.240895003,72.000000000,74.000000000,439.000000000,         1048576,002,000001
002,20.0, 0.154396668, 0.161333337, 0.168721661, 4.915015221, 9.860389709,13.510453224, 0.247909993, 0.249186665, 0.250738323, 3.991828442, 8.005927086,11.272109985, 0.000186667, 0.000212500, 0.000255000, 0.647005022, 1.357786655, 4.043748379, 0.007758333, 0.008764166, 0.009048333, 0.239040002, 0.239314169, 0.239788339, 0.239718333, 0.240170002, 0.241626665,70.000000000,150.000000000,447.000000000,         1048576,002,000001
003,20.0, 0.155223340, 0.165230840, 0.190135002, 6.255586624, 8.548560143,14.302269936, 0.248596668, 0.249246672, 0.249844998, 5.337371826, 6.716156006,10.034482956, 0.000136667, 0.000176667, 0.000416667, 0.647490025, 1.347623348, 4.662601471, 0.008211667, 0.008678333, 0.008921667, 0.238931671, 0.239537507, 0.239765003, 0.239936665, 0.240183339, 0.240471661,69.000000000,149.000000000,509.000000000,         1048576,002,000001
004,20.0, 0.174088329, 0.179486662, 0.219447911, 7.486050129, 9.125877380,19.339689255, 0.252790004, 0.253685832, 0.263379157, 4.656693459, 7.904582500,11.962024689, 0.000211667, 0.000241667, 0.000255000, 0.644264996, 1.960934162, 8.530093193, 0.009911667, 0.010475833, 0.012165000, 0.240831673, 0.241164997, 0.244921669, 0.242246673, 0.242689997, 0.251922488,59.000000000,178.000000000,795.000000000,         1048576,002,000001
005,20.0, 0.174148336, 0.178619996, 0.185981661, 6.913654804,10.491366386,17.378414154, 0.251298338, 0.251921654, 0.257110000, 4.009475231, 7.000395775,15.167242050, 0.000148333, 0.000225000, 0.000241667, 0.650721669, 1.960545778, 5.358063221, 0.009261667, 0.009751666, 0.010633334, 0.240278333, 0.240788341, 0.241229996, 0.241164997, 0.241819173, 0.246048331,63.000000000,184.000000000,511.000000000,         1048576,002,000001
006,20.0, 0.172250003, 0.178786665, 0.193388328, 7.502009869, 9.199398994,17.396596909, 0.251196653, 0.252247512, 0.253560007, 3.966431618, 6.979215622,16.479166031, 0.000148333, 0.000216667, 0.000235000, 0.651581645, 1.957811713, 5.271646500, 0.009303333, 0.009824167, 0.010815000, 0.240130007, 0.240626663, 0.241050005, 0.241296664, 0.242030829, 0.242945001,61.000000000,187.000000000,509.000000000,         1048576,002,000001
007,20.0, 0.168135002, 0.176964164, 0.183666661, 5.641900063,10.745274544,16.038816452, 0.251046658, 0.251980841, 0.253026664, 4.064885139, 8.616599083,13.183636665, 0.000135000, 0.000210833, 0.000335000, 0.645015001, 1.973235846, 3.972308397, 0.008940000, 0.009620000, 0.010878333, 0.240328327, 0.240740001, 0.244751662, 0.241398335, 0.241841674, 0.242401659,60.000000000,187.000000000,383.000000000,         1048576,002,000001
000,20.0, 0.154695004, 0.168841660, 0.176938340, 7.426216602, 9.853784561,14.107174873, 0.249306664, 0.249623328, 0.250793338, 4.567116737, 7.972322464, 9.903256416, 0.000176667, 0.000206667, 0.000236667, 0.656948328, 2.312835932, 4.732921600, 0.008380000, 0.008871667, 0.009170000, 0.239205003, 0.239775836, 0.243421674, 0.239943340, 0.240488335, 0.241691664,71.000000000,255.000000000,509.000000000,         1048576,003,000001
001,20.0, 0.154388338, 0.167017505, 0.176888332, 7.476026535, 9.498469353,16.129436493, 0.248535007, 0.249600828, 0.253576666, 5.888836861, 8.006180763,15.217160225, 0.000206667, 0.000228333, 0.000291667, 0.640231669, 1.303293347, 3.941468239, 0.008390000, 0.008757500, 0.009176667, 0.239299998, 0.239599168, 0.240196660, 0.239776671, 0.240357503, 0.244003341,68.000000000,140.000000000,429.000000000,         1048576,003,000001
002,20.0, 0.154396668, 0.161365002, 0.176588327, 6.144076824, 9.948539734,14.800776482, 0.248989999, 0.249450833, 0.250183344, 4.605354786, 7.366898537,13.219242096, 0.000178333, 0.000202500, 0.000236667, 0.639885008, 1.668570042, 2.663151741, 0.008505000, 0.008679166, 0.008758334, 0.239266664, 0.239608333, 0.243596673, 0.239879996, 0.240446672, 0.240981668,69.000000000,183.000000000,292.000000000,         1048576,003,000001
003,20.0, 0.161018327, 0.161361665, 0.176679999, 6.768861771,10.535327911,18.071250916, 0.248799995, 0.249217495, 0.250728339, 4.602198124, 7.332902431,11.888879776, 0.000193333, 0.000225000, 0.000445000, 0.647751689, 1.651044965, 5.941941738, 0.008095000, 0.008680000, 0.009391666, 0.239109993, 0.239965826, 0.240401670, 0.239858329, 0.240144163, 0.241106674,70.000000000,182.000000000,641.000000000,         1048576,003,000001
004,20.0, 0.169331670, 0.178783327, 0.213256672, 4.940478325,12.644959450,19.775884628, 0.252873331, 0.253279179, 0.254545420, 4.025666714, 8.051011086,18.866098404, 0.000216667, 0.000246667, 0.000280000, 0.667509973, 1.353275776, 8.108873367, 0.009716666, 0.010704166, 0.011545000, 0.240501672, 0.241309166, 0.242100000, 0.241716668, 0.242490828, 0.243173331,61.000000000,125.000000000,734.000000000,         1048576,003,000001
005,20.0, 0.173476666, 0.180315003, 0.188886672, 5.572381496,10.290731430,22.547704697, 0.251668334, 0.252130836, 0.252848327, 4.010393143, 8.068376541,20.270189285, 0.000193333, 0.000207500, 0.000238333, 0.657188356, 1.671985030, 5.383613110, 0.009480000, 0.009956666, 0.010843334, 0.240266666, 0.240952507, 0.241141662, 0.241221666, 0.241750836, 0.242290005,60.000000000,158.000000000,496.000000000,         1048576,003,000001
006,20.0, 0.169424996, 0.174582496, 0.190160006, 4.920995235,12.641997337,20.477851868, 0.250331670, 0.251728326, 0.253453344, 4.030775070,10.731168747,14.198246956, 0.000143333, 0.000154167, 0.000406667, 0.649766684, 1.338775039, 8.075658798, 0.009316667, 0.009875000, 0.010736667, 0.240161672, 0.240991667, 0.241258338, 0.240623340, 0.241529167, 0.242624998,61.000000000,129.000000000,757.000000000,         1048576,003,000001
007,20.0, 0.170873329, 0.179557502, 0.202374578, 4.905588150, 9.638836861,21.843816757, 0.250293344, 0.252039999, 0.253253341, 4.004208565, 6.711716652,14.827651978, 0.000155000, 0.000203333, 0.000254583, 0.659349978, 2.369017839, 6.775249958, 0.009250000, 0.009823333, 0.010588333, 0.239969999, 0.240602493, 0.241881669, 0.240646660, 0.241616666, 0.242335007,61.000000000,221.000000000,661.000000000,         1048576,003,000001
000,20.0, 0.161038339, 0.168502495, 0.176381662, 5.508098125, 7.568470001,12.919686317, 0.246405005, 0.246777505, 0.248195007, 3.950598240, 6.256604195,10.636008263, 0.000143333, 0.000184167, 0.000455000, 0.658855021, 1.339969158, 2.711945057, 0.007003333, 0.007555834, 0.008096667, 0.238419995, 0.238619998, 0.239010006, 0.238498330, 0.238838330, 0.239873335,84.000000000,175.000000000,354.000000000,         1048576,000,000001
001,20.0, 0.161005005, 0.164798334, 0.176809996, 5.591311455, 9.474967957,13.571803093, 0.246233329, 0.246966660, 0.247678339, 3.958088398, 6.602586746,12.013416290, 0.000143333, 0.000145833, 0.000233333, 0.659675002, 1.369864941, 2.673028231, 0.007475000, 0.007578333, 0.007870000, 0.238313332, 0.238621667, 0.238753334, 0.238453329, 0.238917500, 0.239746660,84.000000000,181.000000000,355.000000000,         1048576,000,000001
002,20.0, 0.161071673, 0.168349996, 0.176486671, 4.865283489, 8.246369362,13.604452133, 0.246710002, 0.246953338, 0.247381672, 3.935941696, 6.303231716,12.012028694, 0.000190000, 0.000211667, 0.000270000, 0.653571665, 1.332511663, 2.672696590, 0.007255000, 0.007511667, 0.008083333, 0.238028333, 0.238490835, 0.238746673, 0.238798335, 0.238993332, 0.239238337,82.000000000,171.000000000,347.000000000,         1048576,000,000001
003,20.0, 0.160879999, 0.168440834, 0.168988332, 5.503353119, 8.165254593,13.536515236, 0.246713340, 0.248281673, 0.249064997, 4.603493214, 6.267373562, 9.310745239, 0.000183333, 0.000190000, 0.000261667, 0.651965022, 0.682551682, 5.996874809, 0.007325000, 0.008295000, 0.008693334, 0.237488329, 0.238075003, 0.239278331, 0.238973334, 0.239730000, 0.240089998,88.000000000,95.000000000,811.000000000,         1048576,000,000001
004,20.0, 0.173426673, 0.179340005, 0.190566674, 4.896969795, 7.316845894,10.279706955, 0.250288337, 0.251735002, 0.257115006, 3.998394966, 6.376619816, 8.670348167, 0.000170000, 0.000182500, 0.000461667, 0.650099993, 1.335559964, 2.030751705, 0.009176667, 0.009740000, 0.010538333, 0.239646673, 0.240082502, 0.244475007, 0.240713328, 0.241793334, 0.246163338,68.000000000,143.000000000,217.000000000,         1048576,000,000001
005,20.0, 0.174384996, 0.181872502, 0.190896660, 5.581793308, 6.955386639,10.934844971, 0.248918340, 0.250389993, 0.251451671, 4.632709980, 6.041258335, 8.132677078, 0.000133333, 0.000150000, 0.000213333, 0.669961691, 1.325098276, 3.342806578, 0.008778334, 0.009200000, 0.009735000, 0.239154994, 0.239508331, 0.241013333, 0.239598334, 0.240714163, 0.241895005,71.000000000,144.000000000,362.000000000,         1048576,000,000001
006,20.0, 0.173031673, 0.178361669, 0.190988332, 5.550033569, 7.280251503,10.293051720, 0.249366671, 0.250441670, 0.254184991, 3.995563269, 6.377369881, 9.350288391, 0.000146667, 0.000170833, 0.000231667, 0.649788320, 0.994920850, 2.686608315, 0.008655000, 0.009344167, 0.009886666, 0.239201665, 0.240028337, 0.241494998, 0.240228340, 0.240801662, 0.244006664,69.000000000,107.000000000,293.000000000,         1048576,000,000001
007,20.0, 0.178674996, 0.179832503, 0.184371665, 5.582240105, 7.563014030, 9.635491371, 0.249728337, 0.250359178, 0.251248330, 4.669836521, 5.977047443, 7.385533333, 0.000158333, 0.000162500, 0.000235000, 0.643980026, 1.661010027, 3.397340059, 0.008841666, 0.009440000, 0.009783333, 0.239268333, 0.239765838, 0.240058333, 0.240126669, 0.240909994, 0.241255000,68.000000000,179.000000000,365.000000000,         1048576,000,000001
