tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,         0,       0,    0.000010,    0.000000,    0.229967,    0.033044,    0.176687,    0.000350,    0.052935,    0.032543,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.661331,    0.030158,    0.626892,    0.000217,    0.034322,    0.029874,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.560607,    0.030172,    0.525641,    0.000224,    0.034865,    0.029793,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.534867,    0.029697,    0.502496,    0.000194,    0.032278,    0.029436,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.536123,    0.028923,    0.502988,    0.000199,    0.033039,    0.028648,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.535813,    0.029114,    0.502342,    0.000195,    0.033384,    0.028848,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.528868,    0.029871,    0.496589,    0.000188,    0.032139,    0.029603,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.528174,    0.029294,    0.493385,    0.000187,    0.034677,    0.029026,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.528742,    0.029529,    0.497046,    0.000185,    0.031588,    0.029287,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.527562,    0.029492,    0.495696,    0.000190,    0.031761,    0.029236,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.536205,    0.029409,    0.502838,    0.000204,    0.033272,    0.029068,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.523448,    0.029737,    0.491610,    0.000178,    0.031743,    0.029478,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.524482,    0.030192,    0.491572,    0.000192,    0.032813,    0.029925,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.551249,    0.029552,    0.517704,    0.000190,    0.033446,    0.029288,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.526377,    0.029606,    0.494268,    0.000166,    0.031941,    0.029362,               0,000,000
