tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR
000,00000000,00374877,020,00178909,00009283,00000000,001024,000,000,00016384
001,00000000,00374821,020,00179323,00009045,00000000,001024,000,000,00016384
002,00000000,00374879,020,00179381,00009183,00000000,001024,000,000,00016384
003,00000000,00375562,020,00179379,00009020,00000000,001024,000,000,00016384
004,00000000,00373932,020,00179317,00009138,00000000,001024,000,000,00016384
005,00000000,00374354,020,00179387,00009164,00000000,001024,000,000,00016384
006,00000000,00374719,020,00178903,00009066,00000000,001024,000,000,00016384
007,00000000,00374725,020,00179421,00009199,00000000,001024,000,000,00016384
008,00000000,00374060,020,00178815,00009215,00000000,001024,000,000,00016384
009,00000000,00374603,020,00179425,00009223,00000000,001024,000,000,00016384
010,00000000,00374616,020,00179088,00009092,00000000,001024,000,000,00016384
011,00000000,00374803,020,00179301,00009105,00000000,001024,000,000,00016384
012,00000000,00374366,020,00179210,00009218,00000000,001024,000,000,00016384
013,00000000,00375306,020,00179323,00009128,00000000,001024,000,000,00016384
014,00000000,00374227,020,00179467,00008971,00000000,001024,000,000,00016384
015,00000000,00374742,020,00179336,00009071,00000000,001024,000,000,00016384
016,00000000,00374686,020,00179440,00008991,00000000,001024,000,000,00016384
017,00000000,00375302,020,00178907,00008970,00000000,001024,000,000,00016384
018,00000000,00374806,020,00179132,00009093,00000000,001024,000,000,00016384
019,00000000,00373864,020,00179036,00008936,00000000,001024,000,000,00016384
020,00000000,00374855,020,00179118,00009167,00000000,001024,000,000,00016384
021,00000000,00373956,020,00179181,00009005,00000000,001024,000,000,00016384
022,00000000,00374095,020,00178757,00009291,00000000,001024,000,000,00016384
023,00000000,00373768,020,00178843,00009267,00000000,001024,000,000,00016384
024,00000000,00374447,020,00179111,00009079,00000000,001024,000,000,00016384
025,00000000,00374051,020,00178971,00009021,00000000,001024,000,000,00016384
026,00000000,00374204,020,00179253,00008995,00000000,001024,000,000,00016384
027,00000000,00374726,020,00178496,00009100,00000000,001024,000,000,00016384
028,00000000,00373940,020,00178715,00009192,00000000,001024,000,000,00016384
029,00000000,00374376,020,00178974,00009056,00000000,001024,000,000,00016384
030,00000000,00374666,020,00178979,00009112,00000000,001024,000,000,00016384
031,00000000,00373942,020,00178880,00009019,00000000,001024,000,000,00016384
000,00000000,00374347,020,00178183,00009281,00000000,001024,000,001,00016384
001,00000000,00373180,020,00178190,00009209,00000000,001024,000,001,00016384
002,00000000,00372683,020,00178449,00009294,00000000,001024,000,001,00016384
003,00000000,00373428,020,00178273,00009155,00000000,001024,000,001,00016384
004,00000000,00372235,020,00178435,00009140,00000000,001024,000,001,00016384
005,00000000,00372732,020,00178306,00009242,00000000,001024,000,001,00016384
006,00000000,00372889,020,00178224,00009117,00000000,001024,000,001,00016384
007,00000000,00373789,020,00178100,00009094,00000000,001024,000,001,00016384
008,00000000,00373663,020,00178456,00009205,00000000,001024,000,001,00016384
009,00000000,00372959,020,00178094,00009266,00000000,001024,000,001,00016384
010,00000000,00373270,020,00178504,00009065,00000000,001024,000,001,00016384
011,00000000,00373403,020,00178098,00009314,00000000,001024,000,001,00016384
012,00000000,00372724,020,00178437,00009178,00000000,001024,000,001,00016384
