lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0004178,0000341,0000050,0001003,0002875,0003357,0003326,0000000,001024,000,000,0512
0006782,0002704,0000390,0001125,0004048,0004859,0004980,0000000,001024,000,000,0512
0006642,0000341,0000050,0001005,0005240,0006262,0005771,0000000,001024,001,000,0512
0011081,0004130,0000391,0001250,0008817,0010069,0009669,0000000,001024,001,000,0512
0006111,0000351,0000060,0001005,0004989,0005670,0005340,0000000,001024,002,000,0512
0008065,0004153,0000430,0001253,0006332,0007164,0006673,0000000,001024,002,000,0512
0006592,0000351,0000050,0001005,0005210,0005791,0005761,0000000,001024,003,000,0512
0010710,0004126,0000381,0001247,0008025,0008666,0008496,0000000,001024,003,000,0512
0004188,0000351,0000050,0001003,0002875,0003357,0003326,0000000,001024,000,001,0512
0007013,0002719,0000401,0001134,0004128,0004859,0004960,0000000,001024,000,001,0512
0006643,0000341,0000050,0001005,0005240,0006271,0005771,0000000,001024,001,001,0512
0011121,0004118,0000441,0001246,0009087,0010139,0009719,0000000,001024,001,001,0512
0006112,0000360,0000060,0001005,0004989,0005670,0005340,0000000,001024,002,001,0512
0007835,0004125,0000371,0001253,0006252,0007093,0006643,0000000,001024,002,001,0512
0006612,0000351,0000050,0001005,0005220,0005811,0005771,0000000,001024,003,001,0512
0010249,0004165,0000381,0001245,0007484,0008226,0008315,0000000,001024,003,001,0512
0004158,0000350,0000050,0001003,0002875,0003356,0003317,0000000,001024,000,002,0512
0006883,0002694,0000401,0001124,0004268,0004889,0005069,0000000,001024,000,002,0512
0006643,0000341,0000050,0001005,0005240,0006272,0005771,0000000,001024,001,002,0512
0010961,0004156,0000391,0001248,0008856,0009919,0009578,0000000,001024,001,002,0512
0006111,0000361,0000060,0001005,0004989,0005670,0005350,0000000,001024,002,002,0512
0007955,0004142,0000381,0001252,0006312,0007183,0006553,0000000,001024,002,002,0512
0006602,0000351,0000050,0001005,0005220,0005801,0005770,0000000,001024,003,002,0512
0010340,0004130,0000381,0001246,0007725,0008466,0008186,0000000,001024,003,002,0512
