tid,wait_acq(ms),wait_rel(ms)
RUN 0
001,  0.179797,  0.000308
001,  0.479372,  0.000157
001,  0.365605,  0.000152
001,  0.347733,  0.000118
001,  0.346790,  0.000113
001,  0.344813,  0.000125
001,  0.335265,  0.000115
001,  0.338110,  0.000145
001,  0.334725,  0.000142
001,  0.335152,  0.000145
002,  0.000788,  0.000333
002,  0.546410,  0.000165
002,  0.384688,  0.000222
002,  0.357055,  0.000138
002,  0.346823,  0.000122
002,  0.345920,  0.000145
002,  0.338475,  0.000125
002,  0.339552,  0.000135
002,  0.338492,  0.000123
002,  0.335503,  0.000122
003,  0.420965,  0.000505
003,  0.404252,  0.000177
003,  0.356990,  0.000162
003,  0.334468,  0.000133
003,  0.334385,  0.000138
003,  0.331353,  0.000133
003,  0.323402,  0.000135
003,  0.327517,  0.000157
003,  0.321418,  0.000138
003,  0.338145,  0.000143
004,  0.469360,  0.000330
004,  0.390163,  0.000182
004,  0.352465,  0.000137
004,  0.338202,  0.000128
004,  0.340120,  0.000113
004,  0.333942,  0.000115
004,  0.327248,  0.000112
004,  0.329893,  0.000110
004,  0.325412,  0.000120
004,  0.342223,  0.000115
006,  0.544588,  0.000333
006,  0.375470,  0.000283
006,  0.351788,  0.000255
006,  0.337967,  0.000192
006,  0.335168,  0.000240
006,  0.331788,  0.000160
006,  0.326732,  0.000158
006,  0.328280,  0.000150
006,  0.323700,  0.000178
006,  0.345868,  0.000270
005,  0.350770,  0.000407
005,  0.434200,  0.000177
005,  0.362272,  0.000187
005,  0.339443,  0.000177
005,  0.337832,  0.000172
005,  0.334395,  0.000185
005,  0.329595,  0.000177
005,  0.331505,  0.000167
005,  0.326943,  0.000155
005,  0.330972,  0.000153
007,  0.096795,  0.000363
007,  0.514173,  0.000135
007,  0.377213,  0.000137
007,  0.350557,  0.000113
007,  0.342902,  0.000138
007,  0.342857,  0.000137
007,  0.333807,  0.000107
007,  0.334815,  0.000105
007,  0.329487,  0.000107
007,  0.331780,  0.000110
008,  0.270252,  0.000383
008,  0.465328,  0.000138
008,  0.379112,  0.000133
008,  0.351400,  0.000132
008,  0.353607,  0.000122
008,  0.340920,  0.000137
008,  0.344738,  0.000125
008,  0.343925,  0.000138
008,  0.342822,  0.000123
008,  0.341557,  0.000135
009,  5.034373,  0.000483
009,  0.398892,  0.000247
009,  0.343238,  0.000237
009,  0.343630,  0.000245
009,  0.350108,  0.000230
009,  0.344417,  0.000232
009,  0.364543,  0.000228
009,  0.345162,  0.000252
009,  0.373537,  0.000265
009,  0.324905,  0.000238
010,  4.833879,  0.000392
010,  0.476822,  0.000175
010,  0.361327,  0.000135
010,  0.353960,  0.000140
010,  0.356605,  0.000108
010,  0.349960,  0.000100
010,  0.376313,  0.000102
010,  0.352975,  0.000100
010,  0.391385,  0.000103
010,  0.352823,  0.000140
011,  5.176417,  0.000390
011,  0.366377,  0.000142
011,  0.352105,  0.000133
011,  0.356405,  0.000148
011,  0.340672,  0.000127
011,  0.363883,  0.000092
011,  0.363423,  0.000135
011,  0.356265,  0.000138
011,  0.354195,  0.000167
011,  0.338323,  0.000108
012,  4.894737,  0.000360
012,  0.447622,  0.000117
012,  0.362963,  0.000102
012,  0.362847,  0.000107
012,  0.362388,  0.000103
012,  0.352142,  0.000103
012,  0.379902,  0.000102
012,  0.359547,  0.000098
012,  0.388063,  0.000102
012,  0.348282,  0.000158
013,  4.969150,  0.000423
013,  0.433460,  0.000160
013,  0.348332,  0.000125
013,  0.353887,  0.000122
013,  0.349717,  0.000118
013,  0.354260,  0.000122
013,  0.361285,  0.000122
013,  0.353057,  0.000133
013,  0.386463,  0.000133
013,  0.336713,  0.000123
014,  4.764823,  0.000555
014,  0.507528,  0.000155
014,  0.365967,  0.000105
014,  0.364125,  0.000113
014,  0.360522,  0.000107
014,  0.352008,  0.000102
014,  0.377288,  0.000102
014,  0.367980,  0.000105
014,  0.391102,  0.000102
014,  0.356820,  0.000140
015,  5.256330,  0.000382
015,  0.353815,  0.000162
015,  0.352875,  0.000148
015,  0.353752,  0.000148
015,  0.340290,  0.000125
015,  0.367455,  0.000123
015,  0.364057,  0.000123
015,  0.371027,  0.000125
015,  0.348885,  0.000127
015,  0.334745,  0.000210
016,  5.115133,  0.000372
016,  0.394395,  0.000128
016,  0.358472,  0.000100
016,  0.353658,  0.000098
016,  0.351912,  0.000107
016,  0.365103,  0.000100
016,  0.369993,  0.000097
016,  0.357200,  0.000097
016,  0.374377,  0.000108
016,  0.343082,  0.000110
-----------------------------------------------------------------------------------------------

RUN 1
