tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR
000,00183214,00183214,030,00182452,00000762,00000000,001024,000,000,00000512
001,00168800,00168800,030,00168103,00000697,00000000,001024,000,000,00000512
002,00184600,00184600,030,00183797,00000803,00000000,001024,000,000,00000512
003,00168062,00168062,030,00167349,00000713,00000000,001024,000,000,00000512
004,00182505,00182505,030,00181697,00000808,00000000,001024,000,000,00000512
005,00168800,00168800,030,00168055,00000745,00000000,001024,000,000,00000512
006,00182844,00182844,030,00182016,00000828,00000000,001024,000,000,00000512
007,00169200,00169200,030,00168432,00000768,00000000,001024,000,000,00000512
008,00169617,00169617,030,00168946,00000671,00000000,001024,000,000,00000512
009,00183300,00183300,030,00182496,00000804,00000000,001024,000,000,00000512
010,00183458,00183458,030,00182646,00000812,00000000,001024,000,000,00000512
011,00169300,00169300,030,00168570,00000730,00000000,001024,000,000,00000512
012,00181500,00181500,030,00180706,00000794,00000000,001024,000,000,00000512
013,00183201,00183201,030,00182444,00000757,00000000,001024,000,000,00000512
014,00168471,00168471,030,00167801,00000670,00000000,001024,000,000,00000512
015,00183636,00183636,030,00182848,00000788,00000000,001024,000,000,00000512
016,00169400,00169400,030,00168666,00000734,00000000,001024,000,000,00000512
017,00168149,00168149,030,00167432,00000717,00000000,001024,000,000,00000512
018,00170158,00170158,030,00169402,00000756,00000000,001024,000,000,00000512
019,00183535,00183535,030,00182742,00000793,00000000,001024,000,000,00000512
020,00183100,00183100,030,00182310,00000790,00000000,001024,000,000,00000512
021,00168371,00168371,030,00167705,00000666,00000000,001024,000,000,00000512
022,00183447,00183447,030,00182688,00000759,00000000,001024,000,000,00000512
023,00184196,00184196,030,00183386,00000810,00000000,001024,000,000,00000512
024,00167800,00167800,030,00167082,00000718,00000000,001024,000,000,00000512
025,00183194,00183194,030,00182321,00000873,00000000,001024,000,000,00000512
026,00166936,00166936,030,00166220,00000716,00000000,001024,000,000,00000512
027,00184500,00184500,030,00183717,00000783,00000000,001024,000,000,00000512
028,00167298,00167298,030,00166572,00000726,00000000,001024,000,000,00000512
029,00182369,00182369,030,00181621,00000748,00000000,001024,000,000,00000512
030,00167500,00167500,030,00166793,00000707,00000000,001024,000,000,00000512
031,00168069,00168069,030,00167376,00000693,00000000,001024,000,000,00000512
