lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0004348,0000271,0000060,0001003,0002906,0003446,0003367,0000000,001024,000,000,0512
0009237,0001008,0000321,0001045,0004388,0005200,0005199,0000000,001024,000,000,0512
0008286,0000241,0000051,0001007,0008065,0007855,0009017,0000000,001024,001,000,0512
0021841,0001027,0000361,0001034,0023384,0017263,0025498,0000000,001024,001,000,0512
0006502,0000290,0000070,0001005,0005149,0005901,0005470,0000000,001024,002,000,0512
0014096,0001013,0000391,0001053,0008866,0009348,0009318,0000000,001024,002,000,0512
0006732,0000280,0000060,0001005,0005189,0005821,0005731,0000000,001024,003,000,0512
0013085,0001012,0000321,0001049,0007244,0007775,0007824,0000000,001024,003,000,0512
0004328,0000250,0000050,0001003,0002885,0003427,0003347,0000000,001024,000,001,0512
0009057,0001007,0000320,0001028,0004529,0005230,0005140,0000000,001024,000,001,0512
0007144,0000250,0000050,0001006,0006121,0006723,0006602,0000000,001024,001,001,0512
0016882,0001016,0000341,0001029,0019627,0015329,0022012,0000000,001024,001,001,0512
0006482,0000320,0000070,0001005,0005130,0005881,0005450,0000000,001024,002,001,0512
0013595,0001012,0000390,0001037,0008687,0009317,0009268,0000000,001024,002,001,0512
0006703,0000281,0000060,0001005,0005170,0005801,0005711,0000000,001024,003,001,0512
0012433,0001012,0000321,0001033,0007163,0007845,0007774,0000000,001024,003,001,0512
0004328,0000260,0000050,0001003,0002886,0003427,0003347,0000000,001024,000,002,0512
0009098,0001008,0000311,0001045,0004638,0005190,0005160,0000000,001024,000,002,0512
0008256,0000271,0000060,0001007,0008035,0007834,0008987,0000000,001024,001,002,0512
0021661,0001027,0000341,0001034,0023484,0017242,0025588,0000000,001024,001,002,0512
0006482,0000290,0000070,0001005,0005140,0005881,0005460,0000000,001024,002,002,0512
0013996,0001012,0000391,0001053,0008706,0009288,0009197,0000000,001024,002,002,0512
0006712,0000290,0000060,0001005,0005179,0005801,0005721,0000000,001024,003,002,0512
0012664,0001012,0000321,0001049,0007244,0007845,0007965,0000000,001024,003,002,0512
