lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0043522,0000141,0000030,0001040,0038092,0043091,0037762,0000000,001024,000,000,0512
0080081,0001256,0000171,0001288,0076985,0079621,0076966,0000000,001024,000,000,0512
0039595,0000150,0000030,0001036,0017032,0039154,0029035,0000000,001024,001,000,0512
0065353,0001218,0000171,0001270,0050115,0064862,0050846,0000000,001024,001,000,0512
0036368,0000160,0000040,0001034,0012894,0035837,0010479,0000000,001024,002,000,0512
0058239,0001194,0000181,0001267,0043382,0057578,0045125,0000000,001024,002,000,0512
0035668,0000140,0000030,0001029,0008466,0034825,0006152,0000000,001024,003,000,0512
0055895,0001169,0000311,0001290,0042210,0054893,0040096,0000000,001024,003,000,0512
0044434,0000141,0000030,0001041,0038793,0044003,0038392,0000000,001024,000,001,0512
0081554,0001267,0000161,0001291,0078588,0081113,0078528,0000000,001024,000,001,0512
0036879,0000160,0000040,0001034,0013084,0036348,0010540,0000000,001024,001,001,0512
0059272,0001199,0000181,0001273,0044173,0058650,0045886,0000000,001024,001,001,0512
0040055,0000150,0000030,0001037,0017263,0039625,0029436,0000000,001024,002,001,0512
0066365,0001221,0000161,0001275,0050816,0065894,0051587,0000000,001024,002,001,0512
0036239,0000140,0000030,0001030,0008756,0035397,0006162,0000000,001024,003,001,0512
0058159,0001174,0000311,0001295,0042921,0057158,0040837,0000000,001024,003,001,0512
0044904,0000141,0000030,0001041,0039084,0044473,0038512,0000000,001024,000,002,0512
0081985,0001271,0000161,0001297,0079340,0081504,0079019,0000000,001024,000,002,0512
0040286,0000150,0000030,0001037,0017593,0039846,0029916,0000000,001024,001,002,0512
0067227,0001225,0000171,0001277,0051157,0066726,0051888,0000000,001024,001,002,0512
0036539,0000140,0000030,0001030,0009147,0035687,0006182,0000000,001024,002,002,0512
0058671,0001179,0000311,0001300,0043391,0057669,0041147,0000000,001024,002,002,0512
0037160,0000160,0000040,0001034,0013486,0036629,0010810,0000000,001024,003,002,0512
0061035,0001199,0000181,0001273,0044654,0060444,0046357,0000000,001024,003,002,0512
